cell_id,geology_key,fraction
0,1841,1.0
1,1721,0.10714285714285714
1,1841,0.8928571428571429
2,1721,0.6071428571428571
2,1841,0.21428571428571427
2,1681,0.17857142857142858
3,1721,0.07142857142857142
3,1841,0.9285714285714286
4,1721,0.5357142857142857
4,1841,0.4642857142857143
5,1841,1.0
6,1681,1.0
7,1721,1.0
8,1841,0.03571428571428571
8,1681,0.9642857142857143
9,1841,0.4642857142857143
9,1681,0.5357142857142857
10,1681,1.0
11,1841,0.07142857142857142
11,1681,0.9285714285714286
12,1,0.03571428571428571
12,2151,0.9642857142857143
13,1841,0.14285714285714285
13,2121,0.8571428571428571
14,1721,0.07142857142857142
14,1441,0.5714285714285714
14,1681,0.35714285714285715
15,1721,0.10714285714285714
15,1681,0.8928571428571429
16,1841,0.03571428571428571
16,1681,0.9642857142857143
17,1841,0.35714285714285715
17,1441,0.03571428571428571
17,1681,0.6071428571428571
18,1721,1.0
19,1841,1.0
20,1841,0.42857142857142855
20,2041,0.5714285714285714
21,1681,1.0
22,1721,0.07142857142857142
22,1841,0.21428571428571427
22,1681,0.7142857142857143
23,1841,0.10714285714285714
23,1681,0.8928571428571429
24,1,0.39285714285714285
24,21,0.03571428571428571
24,1681,0.5714285714285714
25,1681,1.0
26,1681,1.0
27,1,0.10714285714285714
27,21,0.39285714285714285
27,1681,0.5
28,1841,1.0
29,1841,0.6785714285714286
29,2041,0.32142857142857145
30,1841,1.0
31,1681,1.0
32,1721,0.39285714285714285
32,1681,0.6071428571428571
33,1681,1.0
34,1841,0.6428571428571429
34,2121,0.35714285714285715
35,1841,1.0
36,1441,1.0
37,1841,1.0
38,1841,1.0
39,1721,0.6428571428571429
39,1681,0.35714285714285715
40,1681,1.0
41,1721,0.9285714285714286
41,1681,0.07142857142857142
42,1841,1.0
43,1721,0.4642857142857143
43,1681,0.5357142857142857
44,1721,1.0
45,1721,0.10714285714285714
45,1681,0.8928571428571429
46,1721,0.03571428571428571
46,1441,0.9642857142857143
47,1,0.03571428571428571
47,1721,0.9285714285714286
47,1681,0.03571428571428571
48,1681,1.0
49,1,0.03571428571428571
49,1841,0.8928571428571429
49,2151,0.07142857142857142
50,1721,0.7142857142857143
50,1681,0.2857142857142857
51,1841,1.0
52,1721,0.6428571428571429
52,1841,0.35714285714285715
53,1841,1.0
54,1841,1.0
55,1841,1.0
56,1841,0.4642857142857143
56,1681,0.5357142857142857
57,1681,1.0
58,1,0.10714285714285714
58,2191,0.07142857142857142
58,2151,0.8214285714285714
59,1721,0.7857142857142857
59,1561,0.21428571428571427
60,1681,1.0
61,1681,1.0
62,1681,1.0
63,1841,1.0
64,1841,0.32142857142857145
64,21,0.6785714285714286
65,1841,1.0
66,1841,0.7857142857142857
66,1681,0.21428571428571427
67,1721,0.8928571428571429
67,1681,0.10714285714285714
68,1681,1.0
69,1681,1.0
70,1,0.25
70,2151,0.75
71,1721,0.10714285714285714
71,1841,0.07142857142857142
71,1681,0.8214285714285714
72,1721,1.0
73,1721,1.0
74,1721,0.03571428571428571
74,1841,0.9642857142857143
75,1841,1.0
76,1841,1.0
77,1841,0.39285714285714285
77,1561,0.6071428571428571
78,1681,1.0
79,1721,0.8928571428571429
79,1841,0.10714285714285714
80,1721,0.75
80,1681,0.25
81,1721,0.75
81,1681,0.25
82,1841,0.6785714285714286
82,1681,0.32142857142857145
83,1721,0.6785714285714286
83,1561,0.32142857142857145
84,1721,0.6071428571428571
84,1561,0.39285714285714285
85,1721,1.0
86,1,0.8214285714285714
86,2151,0.14285714285714285
86,1681,0.03571428571428571
87,1721,0.25
87,1681,0.75
88,1721,0.9642857142857143
88,1681,0.03571428571428571
89,1681,1.0
90,1,0.25
90,1841,0.6428571428571429
90,2151,0.03571428571428571
90,1681,0.07142857142857142
91,1,0.4642857142857143
91,21,0.5357142857142857
92,1,0.7142857142857143
92,1721,0.2857142857142857
93,1681,1.0
94,1841,0.9642857142857143
94,2041,0.03571428571428571
95,1721,1.0
96,1681,1.0
97,1841,0.03571428571428571
97,2041,0.9285714285714286
97,1561,0.03571428571428571
98,1841,1.0
99,1721,0.9642857142857143
99,1681,0.03571428571428571
100,1721,0.7857142857142857
100,1841,0.21428571428571427
101,1681,1.0
102,1841,1.0
103,1721,0.25
103,1681,0.75
104,1841,0.75
104,2121,0.17857142857142858
104,2151,0.07142857142857142
105,1721,1.0
106,1841,1.0
107,1841,1.0
108,1721,0.07142857142857142
108,1441,0.9285714285714286
109,1721,0.2857142857142857
109,1681,0.7142857142857143
110,1721,1.0
111,1841,0.35714285714285715
111,1681,0.6428571428571429
112,1841,1.0
113,1721,0.07142857142857142
113,1841,0.32142857142857145
113,1681,0.6071428571428571
114,1841,0.75
114,2041,0.25
115,1721,0.8571428571428571
115,1681,0.14285714285714285
116,1841,0.8928571428571429
116,1561,0.10714285714285714
117,1721,0.10714285714285714
117,1841,0.32142857142857145
117,1681,0.5714285714285714
118,1841,0.14285714285714285
118,2121,0.8571428571428571
119,1841,1.0
120,1841,1.0
121,1561,1.0
122,1841,1.0
123,1841,0.07142857142857142
123,1681,0.9285714285714286
124,1721,0.8571428571428571
124,1841,0.14285714285714285
125,2041,0.9642857142857143
125,1561,0.03571428571428571
126,1721,0.8214285714285714
126,1841,0.17857142857142858
127,1841,1.0
128,2191,0.6785714285714286
128,2151,0.32142857142857145
129,1841,1.0
130,1721,1.0
131,1,0.7857142857142857
131,1721,0.21428571428571427
132,1841,1.0
133,1841,0.10714285714285714
133,1681,0.8928571428571429
134,1681,1.0
135,1841,1.0
136,1721,0.14285714285714285
136,1561,0.8571428571428571
137,1721,0.39285714285714285
137,1681,0.6071428571428571
138,1841,1.0
139,1841,0.7142857142857143
139,1681,0.2857142857142857
140,1721,1.0
141,1,0.9642857142857143
141,1721,0.03571428571428571
142,1841,1.0
143,1841,0.75
143,1681,0.25
144,1721,1.0
145,1681,1.0
146,1841,0.5714285714285714
146,2121,0.42857142857142855
147,1841,1.0
148,1681,1.0
149,1841,1.0
150,1841,1.0
151,1681,1.0
152,1721,0.6428571428571429
152,1681,0.35714285714285715
153,1681,1.0
154,2041,0.8928571428571429
154,1561,0.10714285714285714
155,1721,0.7857142857142857
155,1681,0.21428571428571427
156,1841,0.2857142857142857
156,1561,0.7142857142857143
157,2121,0.4642857142857143
157,2101,0.5357142857142857
158,1721,0.9285714285714286
158,1061,0.07142857142857142
159,1721,0.9642857142857143
159,1061,0.03571428571428571
160,1841,0.8928571428571429
160,2041,0.10714285714285714
161,1841,0.8928571428571429
161,1441,0.07142857142857142
161,1681,0.03571428571428571
162,1721,1.0
163,1721,0.9642857142857143
163,1681,0.03571428571428571
164,1681,1.0
165,1,0.2857142857142857
165,2151,0.7142857142857143
166,1681,1.0
167,2151,1.0
168,1681,1.0
169,1681,1.0
170,1681,1.0
171,1841,1.0
172,1721,1.0
173,1681,1.0
174,1841,1.0
175,1,0.21428571428571427
175,1721,0.7857142857142857
176,1841,0.10714285714285714
176,2041,0.8928571428571429
177,1721,0.03571428571428571
177,1441,0.5714285714285714
177,1681,0.39285714285714285
178,1681,1.0
179,1841,0.9285714285714286
179,1681,0.07142857142857142
180,1721,1.0
181,1841,1.0
182,1841,0.10714285714285714
182,1681,0.8928571428571429
183,1841,1.0
184,1721,1.0
185,1681,1.0
186,2121,1.0
187,1,0.10714285714285714
187,1721,0.8928571428571429
188,1,0.14285714285714285
188,1841,0.8571428571428571
189,2191,0.7857142857142857
189,2121,0.03571428571428571
189,2151,0.17857142857142858
190,1721,0.03571428571428571
190,1681,0.9642857142857143
191,1721,1.0
192,1721,1.0
193,1721,1.0
194,1841,1.0
195,1841,0.10714285714285714
195,1681,0.8928571428571429
196,1841,0.5714285714285714
196,1681,0.42857142857142855
197,1681,1.0
198,1841,0.8214285714285714
198,2121,0.17857142857142858
199,1841,0.03571428571428571
199,1681,0.9642857142857143
200,1681,1.0
201,1721,0.7142857142857143
201,1681,0.2857142857142857
202,1681,1.0
203,1681,1.0
204,1721,0.17857142857142858
204,1681,0.8214285714285714
205,1681,1.0
206,1841,0.8928571428571429
206,21,0.10714285714285714
207,1681,1.0
208,1,0.21428571428571427
208,1721,0.7857142857142857
209,1681,1.0
210,1681,1.0
211,1681,1.0
212,1841,1.0
213,1681,1.0
214,1841,0.6785714285714286
214,2121,0.32142857142857145
215,1721,0.25
215,1681,0.75
216,1841,1.0
217,1841,0.8928571428571429
217,2121,0.10714285714285714
218,1841,0.39285714285714285
218,1441,0.5714285714285714
218,1681,0.03571428571428571
219,1681,1.0
220,1841,1.0
221,1841,1.0
222,1841,1.0
223,1681,1.0
224,1841,1.0
225,1841,0.07142857142857142
225,1561,0.9285714285714286
226,1681,1.0
227,1721,0.10714285714285714
227,1841,0.7857142857142857
227,1561,0.10714285714285714
228,1681,1.0
229,1721,0.21428571428571427
229,1681,0.7857142857142857
