edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,547,1065,,1966.666666666977,boundary,False,2021,
1,0,576,1203,,1856.25,boundary,False,2021,
2,0,1419,1065,1203,1352.4532642863198,internal,False,2021,2021
3,1,554,135,,1966.666666666977,boundary,False,1101,
4,1,555,68,,1856.25,boundary,False,1101,
5,1,1266,68,135,2444.358871155795,internal,False,1101,1101
6,2,561,873,,1856.25,boundary,False,2101,
7,2,562,852,,1966.666666666977,boundary,False,2101,
8,2,1400,852,873,1982.7452982349712,internal,False,2101,2101
9,3,569,809,,1966.666666666977,boundary,False,2021,
10,3,570,844,,1856.25,boundary,False,2021,
11,3,1388,809,844,1859.186537181202,internal,False,2021,2021
12,4,5,646,2796,75.0,internal,True,2101,2101
13,4,57,588,2797,75.0,internal,True,2101,2101
14,4,691,530,868,280.02232053891703,internal,False,2101,2101
15,4,754,325,1892,227.92168579387499,internal,False,2101,2101
16,4,845,325,530,311.26349077009974,internal,False,2101,2101
17,4,1359,588,868,155.15430728268467,internal,False,2101,2101
18,4,1380,646,1892,142.7099702675545,internal,False,2101,2101
19,4,1455,2796,2797,59.79742294985864,internal,False,2101,2101
20,5,6,1488,2771,75.0,internal,True,2101,2101
21,5,1380,646,1488,102.00978045087753,internal,False,2101,2101
22,5,1444,2771,2794,118.58541225631423,internal,False,2101,2101
23,5,1455,2794,2796,53.46267203989632,internal,False,2101,2101
24,6,7,927,2747,75.0,internal,True,2101,2101
25,6,829,927,2416,142.86853088702134,internal,False,2101,2101
26,6,1380,1488,2416,108.14737630431071,internal,False,2101,2101
27,6,1444,2747,2771,118.58541225631423,internal,False,2101,2101
28,7,8,1974,2738,75.0,internal,True,2101,2101
29,7,829,927,1974,103.77167231474368,internal,False,2101,2101
30,7,1443,2738,2760,172.32205680971055,internal,False,2101,2101
31,7,1444,2747,2760,159.0990257669732,internal,False,2101,2101
32,8,9,1740,2764,106.06601717798213,internal,True,2101,2101
33,8,829,1740,1974,111.24613625731597,internal,False,2101,2101
34,8,1443,2738,2758,166.7639076031578,internal,False,2101,2101
35,8,1445,2758,2764,132.55693603050358,internal,False,2101,2101
36,9,10,1288,2772,75.0,internal,True,2101,2101
37,9,829,1740,2314,125.77591336674861,internal,False,2101,2101
38,9,1176,1288,2314,155.69285511374375,internal,False,2101,2101
39,9,1445,2764,2772,124.7361947288765,internal,False,2101,2101
40,10,11,928,2748,75.0,internal,True,2101,2101
41,10,830,928,2385,159.0990257669732,internal,False,2101,2101
42,10,1176,1288,2385,159.63191395606793,internal,False,2101,2101
43,10,1445,2748,2772,115.78076873051731,internal,False,2101,2101
44,11,12,1975,2755,75.0,internal,True,2101,2101
45,11,830,928,1975,118.58541225631423,internal,False,2101,2101
46,11,1445,2748,2785,150.00418174243967,internal,False,2101,2101
47,11,1453,2755,2785,154.61646096066227,internal,False,2101,2101
48,12,13,1741,2765,106.06601717798213,internal,True,2101,2101
49,12,830,1741,1975,118.58541225631423,internal,False,2101,2101
50,12,1446,2765,2781,165.06544565855882,internal,False,2101,2101
51,12,1453,2755,2781,154.61646096066227,internal,False,2101,2101
52,13,14,929,2773,75.0,internal,True,2101,2101
53,13,830,828,1741,118.58541225631423,internal,False,2101,2101
54,13,971,828,929,129.51178532247275,internal,False,2101,2101
55,13,1446,2765,2773,131.85719976943543,internal,False,2101,2101
56,14,15,1976,2749,75.0,internal,True,2101,2101
57,14,971,929,1976,108.15892038118804,internal,False,2101,2101
58,14,1446,2749,2773,98.68072458112519,internal,False,2101,2101
59,15,16,2171,2754,106.06601717798213,internal,True,2101,2101
60,15,971,1976,2171,133.69144168058804,internal,False,2101,2101
61,15,1446,2744,2749,115.4965353448967,internal,False,2101,2101
62,15,1451,2744,2754,130.3472105268319,internal,False,2101,2101
63,16,17,574,2741,106.06601717798213,internal,True,2101,2101
64,16,971,2171,2253,157.19077614008086,internal,False,2101,2101
65,16,1177,574,2253,186.86609096557387,internal,False,2101,2101
66,16,1450,2741,2761,191.21323175972944,internal,False,2101,2101
67,16,1451,2754,2761,134.1421433247733,internal,False,2101,2101
68,17,18,533,2847,75.0,internal,True,2101,2101
69,17,101,2780,2847,106.06601717798213,internal,True,2101,2101
70,17,1177,533,574,146.41303100916883,internal,False,2101,2101
71,17,1450,2741,2780,118.58541225631423,internal,False,2101,2101
72,18,19,1281,2838,75.0,internal,True,2101,2101
73,18,101,2839,2847,75.0,internal,False,2101,2101
74,18,1177,533,1281,102.25656915381994,internal,False,2101,2101
75,18,1462,2838,2839,61.87184335382291,internal,False,2101,2101
76,19,20,534,2825,75.0,internal,True,2101,2101
77,19,1177,534,1281,103.56657868698807,internal,False,2101,2101
78,19,1458,2825,2836,103.07764064044152,internal,False,2101,2101
79,19,1462,2836,2838,53.76453291901642,internal,False,2101,2101
80,20,21,1742,2821,106.06601717798213,internal,True,2101,2101
81,20,831,911,1742,123.44314690091471,internal,False,2101,2101
82,20,1177,534,911,149.14981229202476,internal,False,2101,2101
83,20,1458,2821,2825,111.80339887498948,internal,False,2101,2101
84,21,22,1977,2815,75.0,internal,True,2101,2101
85,21,831,1742,1977,138.49950187198067,internal,False,2101,2101
86,21,1457,2815,2831,162.98006013006622,internal,False,2101,2101
87,21,1458,2821,2831,127.47548783981962,internal,False,2101,2101
88,22,23,1381,2816,106.06601717798213,internal,True,2101,2101
89,22,831,1977,2344,140.82213270361885,internal,False,2101,2101
90,22,1368,1381,2344,154.2747487241765,internal,False,2101,2101
91,22,1457,2815,2816,174.1048534648015,internal,False,2101,2101
92,23,24,340,2806,106.06601717798213,internal,True,2101,2101
93,23,1368,340,1381,154.27474872411992,internal,False,2101,2101
94,23,1457,2806,2816,162.98006013006622,internal,False,2101,2101
95,24,25,90,2812,106.06601717798213,internal,True,2101,2101
96,24,1113,1374,1549,347.97650409410517,internal,False,2101,2101
97,24,1144,90,1374,249.08079305635326,internal,False,2101,2101
98,24,1368,340,1549,215.1759700660668,internal,False,2101,2101
99,24,1456,2812,2819,211.33504205408056,internal,False,2101,2101
100,24,1457,2806,2819,212.86732957408,internal,False,2101,2101
101,25,26,717,2801,106.06601717798213,internal,True,2101,2101
102,25,1144,90,717,191.49169805217116,internal,False,2101,2101
103,25,1456,2801,2812,205.9429532661897,internal,False,2101,2101
104,26,27,91,2805,106.06601717798213,internal,True,2101,2101
105,26,1144,91,717,183.83933033011712,internal,False,2101,2101
106,26,1456,2801,2804,250.32478902417955,internal,False,2101,2101
107,26,1460,2804,2805,180.28415734154757,internal,False,2101,2101
108,27,28,218,2829,106.06601717798213,internal,True,2101,2101
109,27,962,218,1427,244.47009019509932,internal,False,2101,2101
110,27,1144,91,1427,231.13789894681474,internal,False,2101,2101
111,27,1460,2805,2829,114.14802135024894,internal,False,2101,2101
112,28,29,1978,2826,75.0,internal,True,2101,2101
113,28,832,1446,1978,132.65615797994454,internal,False,2101,2101
114,28,962,218,1446,244.47009019509932,internal,False,2101,2101
115,28,1460,2826,2829,126.71686615443856,internal,False,2101,2101
116,29,30,1743,2822,106.06601717798213,internal,True,2101,2101
117,29,832,1743,1978,134.41133229754104,internal,False,2101,2101
118,29,1459,2822,2834,118.58541225631423,internal,False,2101,2101
119,29,1460,2826,2834,132.03429744492638,internal,False,2101,2101
120,30,31,1979,2827,75.0,internal,True,2101,2101
121,30,832,1743,2443,127.24545669688958,internal,False,2101,2101
122,30,833,1979,2443,118.58541225631423,internal,False,2101,2101
123,30,1459,2822,2827,118.58541225631423,internal,False,2101,2101
124,31,32,1744,2824,106.06601717798213,internal,True,2101,2101
125,31,833,1744,1979,118.58541225631423,internal,False,2101,2101
126,31,1459,2827,2833,118.58541225631423,internal,False,2101,2101
127,31,1461,2824,2833,112.67829606391943,internal,False,2101,2101
128,32,33,1980,2830,75.0,internal,True,2101,2101
129,32,833,1744,2444,118.58541225631423,internal,False,2101,2101
130,32,972,1980,2444,132.83285271729048,internal,False,2101,2101
131,32,1461,2824,2830,104.70616566875297,internal,False,2101,2101
132,33,34,2172,2848,106.06601717798213,internal,True,2101,2101
133,33,578,2840,2848,173.87712244941966,internal,False,2101,2101
134,33,972,1980,2172,110.98550771350573,internal,False,2101,2101
135,33,1461,2830,2840,106.35879250533644,internal,False,2101,2101
136,34,35,278,2811,106.06601717798213,internal,True,2101,2101
137,34,578,2811,2848,104.49200008351374,internal,False,2101,2101
138,34,972,278,2172,84.97555028871056,internal,False,2101,2101
139,35,36,50,2849,75.0,internal,True,2101,2101
140,35,37,2841,2849,167.70509831248424,internal,False,2101,2101
141,35,577,2841,2842,257.0718069361862,internal,False,2101,2101
142,35,578,2811,2842,118.75985201917186,internal,False,2101,2101
143,35,972,50,278,156.92006044898693,internal,False,2101,2101
144,36,37,818,2849,106.06601717798213,internal,True,2101,2101
145,36,722,1327,1478,283.79104257655104,internal,False,2101,2101
146,36,972,50,1327,190.00986930774673,internal,False,2101,2101
147,36,1283,818,1478,173.9251238159536,internal,False,2101,2101
148,37,38,161,2810,106.06601717798213,internal,True,2101,2101
149,37,577,2810,2841,138.02900044960964,internal,False,2101,2101
150,37,1283,161,818,141.45968664666475,internal,False,2101,2101
151,38,39,27,2802,106.06601717798213,internal,True,2101,2101
152,38,577,2802,2810,102.49344079007575,internal,False,2101,2101
153,38,1123,27,670,265.28858400502105,internal,False,2101,2101
154,38,1283,161,670,179.6433611296292,internal,False,2101,2101
155,39,40,316,2843,106.06601717798213,internal,True,2101,2101
156,39,41,2843,2844,167.70509831248424,internal,False,2101,2101
157,39,577,2802,2844,156.38991605873824,internal,False,2101,2101
158,39,1123,27,316,235.17858216809358,internal,False,2101,2101
159,40,41,2721,2843,75.0,internal,True,2101,2101
160,40,42,857,2721,109.32333013152333,internal,False,2101,2101
161,40,1123,316,1589,250.4793369078583,internal,False,2101,2101
162,40,1161,857,1589,206.39148269144397,internal,False,2101,2101
163,41,42,2721,2845,42.56558193965377,internal,True,2101,2101
164,41,577,2844,2845,282.13545704286787,internal,False,2101,2101
165,42,577,166,2845,324.146202219461,geology_interface,False,2021,2101
166,42,718,166,1074,348.61823404668417,internal,False,2021,2021
167,42,1109,145,335,388.717300782451,geology_interface,False,2101,2021
168,42,1161,145,857,199.8234616285623,internal,False,2101,2101
169,42,1392,335,1074,303.90284109919065,internal,False,2021,2021
170,43,96,2798,2809,44.11602559220046,internal,True,2101,2101
171,43,122,0,9,330.88397440779954,internal,True,2021,2021
172,43,580,784,2808,324.14620221890874,geology_interface,False,2021,2101
173,43,581,741,2798,285.2436405370586,geology_interface,False,2021,2101
174,43,826,0,741,335.4735829800831,internal,False,2021,2021
175,43,1142,9,784,302.5212682065113,internal,False,2021,2021
176,43,1456,2808,2809,218.3287100531369,internal,False,2101,2101
177,44,45,2710,2740,33.18650226153892,internal,True,2101,2101
178,44,307,459,635,208.0180363730622,internal,False,2021,2021
179,44,584,672,2739,285.2436405371054,geology_interface,False,2021,2101
180,44,811,459,672,183.61737155746098,internal,False,2021,2021
181,44,1287,635,2710,78.29418521269747,geology_interface,False,2021,2101
182,44,1454,2739,2740,168.19427487964998,internal,False,2101,2101
183,45,46,2634,2742,75.0,internal,True,2101,2101
184,45,1287,2634,2710,80.13991006080126,internal,False,2101,2101
185,45,1447,2742,2770,159.0990257669732,internal,False,2101,2101
186,45,1454,2740,2770,147.14995636735165,internal,False,2101,2101
187,46,47,1391,2774,75.0,internal,True,2101,2101
188,46,1287,1391,2634,77.92024899977929,internal,False,2101,2101
189,46,1447,2742,2774,118.58541225631423,internal,False,2101,2101
190,47,48,1745,2766,106.06601717798213,internal,True,2101,2101
191,47,758,1969,2497,172.86645857424165,internal,False,2101,2101
192,47,834,1745,1969,146.4767981703829,internal,False,2101,2101
193,47,1287,1391,2497,130.27173608969022,internal,False,2101,2101
194,47,1447,2766,2774,118.58541225631423,internal,False,2101,2101
195,48,49,1981,2750,75.0,internal,True,2101,2101
196,48,834,1745,1981,117.27548728197532,internal,False,2101,2101
197,48,1447,2746,2766,118.58541225631423,internal,False,2101,2101
198,48,1448,2746,2750,136.7354529346414,internal,False,2101,2101
199,49,50,930,2775,75.0,internal,True,2101,2101
200,49,834,930,1981,94.02551212995358,internal,False,2101,2101
201,49,1448,2750,2775,116.40457238998856,internal,False,2101,2101
