edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,7232,7849,,2001.315789473243,boundary,False,1321,
1,0,7389,7746,,2038.9534883720917,boundary,False,1321,
2,0,14192,7746,7849,1851.3832998337427,internal,False,1321,1321
3,1,7268,297,,2001.315789473243,boundary,False,1981,
4,1,7269,389,,2038.9534883720917,boundary,False,1981,
5,1,12162,297,389,2389.9798898041927,internal,False,1981,1981
6,2,7310,7438,,2038.9534883720917,boundary,False,2101,
7,2,7311,7592,,2001.315789473243,boundary,False,2101,
8,2,14031,7438,7592,2092.302249548952,internal,False,2101,2101
9,3,7347,1607,,2001.315789473243,boundary,False,1321,
10,3,7348,1711,,2038.9534883720917,boundary,False,1321,
11,3,12585,1607,1711,2567.2575193686657,internal,False,1321,1321
12,4,5,19948,20929,75.0,internal,True,1241,1241
13,4,1364,19949,20674,75.0,internal,True,1241,1241
14,4,1537,20675,20785,75.0,internal,True,1241,1241
15,4,14513,19948,19949,63.2736410440133,internal,False,1241,1241
16,4,14721,20674,20675,54.2652174994538,internal,False,1241,1241
17,4,14774,20785,21034,171.36041092411003,internal,False,1241,1241
18,4,14818,20929,21034,170.76773137696352,internal,False,1241,1241
19,5,6,15600,21179,75.0,internal,True,1241,1241
20,5,9563,15600,19832,108.93699925343697,internal,False,1241,1241
21,5,14513,19832,19948,54.51453242640402,internal,False,1241,1241
22,5,14818,20929,21179,129.73391581611813,internal,False,1241,1241
23,6,7,2706,21220,106.06601717798213,internal,True,1241,1241
24,6,9563,2554,15600,115.60878939524436,internal,False,1241,1241
25,6,10534,2554,2706,154.72266256650536,internal,False,1241,1241
26,6,14818,21179,21220,125.49964042312027,internal,False,1241,1241
27,7,8,16752,20802,106.06601717798213,internal,True,1241,1241
28,7,10534,2706,16752,113.25485940799392,internal,False,1241,1241
29,7,14818,20802,21220,115.22239978849602,internal,False,1241,1241
30,8,9,15601,21180,75.0,internal,True,1241,1241
31,8,10534,15601,16752,155.60920296492833,internal,False,1241,1241
32,8,14818,20799,20802,182.4890218059912,internal,False,1241,1241
33,8,14819,20799,21180,114.6844331195148,internal,False,1241,1241
34,9,10,6079,21221,106.06601717798213,internal,True,1241,1241
35,9,10534,14165,15601,170.72114552388365,internal,False,1241,1241
36,9,12787,6079,14165,183.5619735662051,internal,False,1241,1241
37,9,14819,21180,21221,124.22224049358775,internal,False,1241,1241
38,10,11,1228,20846,106.06601717798213,internal,True,1241,1241
39,10,12787,6079,12631,197.60218816283054,internal,False,1241,1241
40,10,13157,1228,12631,244.5288941002066,internal,False,1241,1241
41,10,14819,20846,21221,133.08177901903804,internal,False,1241,1241
42,11,12,7666,20812,106.06601717798213,internal,True,1241,1241
