node_id,x,y,z_top,z_bottom
0,320287.5,6623662.5,,-10049.0
1,320287.5,6697162.5,6.900000095367432,-43.09999990463257
2,389812.5,6697162.5,84.30000305175781,34.30000305175781
3,389812.5,6623662.5,86.19999694824219,36.19999694824219
4,340704.0158651405,6670425.0,25.05595790642038,-24.94404209357962
5,340478.4934609971,6670604.994617608,27.541663553720873,-22.458336446279127
6,339277.5759095336,6671602.575909534,14.454044897599413,-35.54595510240058
7,339300.0,6671625.0,13.1899995803833,-36.8100004196167
8,339300.0,6671700.0,14.0,-36.0
9,339375.0,6671775.0,12.260000228881836,-37.739999771118164
10,339450.0,6671850.0,11.930000305175781,-38.06999969482422
11,339525.0,6671925.0,13.15999984741211,-36.84000015258789
12,339525.0,6672000.0,9.550000190734863,-40.44999980926514
13,339600.0,6672075.0,9.40999984741211,-40.59000015258789
14,339600.0,6672150.0,6.449999809265137,-43.55000019073486
15,339675.0,6672225.0,8.109999656677246,-41.890000343322754
16,339750.0,6672300.0,7.380000114440918,-42.61999988555908
17,339825.0,6672375.0,4.349999904632568,-45.65000009536743
18,339900.0,6672450.0,3.359999895095825,-46.640000104904175
19,339900.0,6672525.0,3.109999895095825,-46.890000104904175
20,339908.3693833164,6672533.369383316,3.078121930691195,-46.921878069308804
21,340005.5365658021,6672552.195207458,3.01015599327826,-46.98984400672174
22,340227.0739626811,6672650.811155547,2.9364539658610926,-47.06354603413891
23,342964.6524432048,6669898.311754735,46.29509840014706,-3.7049015998529344
24,344937.8407910358,6668312.773786385,46.5834310080612,-3.4165689919388025
25,345795.7969747928,6667528.149688193,45.785954743532955,-4.214045256467045
26,347817.4925935291,6665679.211048585,35.379652116231995,-14.620347883768005
27,347878.0342807545,6665628.653933316,36.14550628382185,-13.854493716178151
28,351009.1140526647,6662682.760939423,36.817059395365256,-13.182940604634743
29,350484.2510246182,6662124.579498671,50.960009550775965,0.9600095507759665
30,350665.5957307759,6661963.316964535,50.736018615281544,0.7360186152815441
31,351701.7368857243,6661001.736885725,18.938085473081614,-31.061914526918386
32,351675.0,6660975.0,18.0,-32.0
33,351600.0,6660900.0,18.100000381469727,-31.899999618530273
34,351600.0,6660825.0,17.399999618530273,-32.60000038146973
35,351600.0,6660750.0,18.399999618530273,-31.600000381469727
36,351525.0,6660675.0,17.399999618530273,-32.60000038146973
37,351450.0,6660675.0,18.0,-32.0
38,351375.0,6660675.0,18.100000381469727,-31.899999618530273
39,351300.0,6660675.0,18.399999618530273,-31.600000381469727
40,351225.0,6660675.0,19.200000762939453,-30.799999237060547
41,351150.0,6660600.0,20.700000762939453,-29.299999237060547
42,351149.4717903503,6660599.47179035,20.774083971599005,-29.225916028401
43,351075.0,6660525.0,19.799999237060547,-30.200000762939453
44,351075.0,6660450.0,20.700000762939453,-29.299999237060547
45,351000.0,6660375.0,22.600000381469727,-27.399999618530273
46,350925.0,6660375.0,23.5,-26.5
47,350850.0,6660300.0,20.5,-29.5
48,350850.0,6660225.0,21.899999618530273,-28.100000381469727
49,350850.0,6660150.0,24.799999237060547,-25.200000762939453
50,350775.0,6660075.0,25.100000381469727,-24.899999618530273
51,350700.0,6660000.0,24.700000762939453,-25.299999237060547
52,350625.0,6660000.0,25.700000762939453,-24.299999237060547
53,350550.0,6660000.0,27.100000381469727,-22.899999618530273
54,350475.0,6659925.0,24.600000381469727,-25.399999618530273
55,350475.0,6659850.0,28.899999618530273,-21.100000381469727
56,350400.0,6659775.0,25.700000762939453,-24.299999237060547
57,350325.0,6659700.0,26.100000381469727,-23.899999618530273
58,350250.0,6659625.0,25.899999618530273,-24.100000381469727
59,350175.0,6659550.0,28.100000381469727,-21.899999618530273
60,350100.0,6659550.0,26.600000381469727,-23.399999618530273
61,350025.0,6659550.0,27.799999237060547,-22.200000762939453
62,349950.0,6659550.0,27.700000762939453,-22.299999237060547
63,349875.0,6659475.0,24.100000381469727,-25.899999618530273
64,349800.0,6659400.0,25.299999237060547,-24.700000762939453
