node_id,x,y,z_top,z_bottom
0,421462.5,6879562.5,186.0,136.0
1,421462.5,6895837.5,153.8000030517578,103.80000305175781
2,441112.5,6895837.5,83.9000015258789,33.900001525878906
3,441112.5,6879562.5,181.89999389648438,131.89999389648438
4,427550.1940758767,6883925.194075876,224.6156681469337,174.6156681469337
5,427575.0,6883950.0,221.1999969482422,171.1999969482422
6,427575.0,6884025.0,219.0,169.0
7,427650.0,6884100.0,215.5,165.5
8,427650.0,6884175.0,215.10000610351562,165.10000610351562
9,427650.0,6884250.0,213.6999969482422,163.6999969482422
10,427650.0,6884325.0,213.1999969482422,163.1999969482422
11,427575.0,6884400.0,209.89999389648438,159.89999389648438
12,427500.0,6884475.0,209.6999969482422,159.6999969482422
13,427500.0,6884550.0,208.1999969482422,158.1999969482422
14,427500.0,6884625.0,206.1999969482422,156.1999969482422
15,427425.0,6884700.0,206.3000030517578,156.3000030517578
16,427425.0,6884775.0,203.1999969482422,153.1999969482422
17,427350.0,6884850.0,201.0,151.0
18,427275.0,6884925.0,199.0,149.0
19,427200.0,6885000.0,197.1999969482422,147.1999969482422
20,427125.0,6885000.0,196.10000610351562,146.10000610351562
21,427050.0,6885000.0,195.3000030517578,145.3000030517578
22,426975.0,6885075.0,194.3000030517578,144.3000030517578
23,426900.0,6885150.0,193.6999969482422,143.6999969482422
24,426825.0,6885225.0,192.8000030517578,142.8000030517578
25,426825.0,6885300.0,189.89999389648438,139.89999389648438
26,426825.0,6885375.0,188.8000030517578,138.8000030517578
27,426825.0,6885450.0,189.39999389648438,139.39999389648438
28,426750.0,6885525.0,189.60000610351562,139.60000610351562
29,426750.0,6885600.0,190.60000610351562,140.60000610351562
30,426750.0,6885675.0,184.0,134.0
31,426825.0,6885750.0,182.3000030517578,132.3000030517578
32,426848.8039782877,6885773.803978287,184.65047211095705,134.65047211095705
33,427216.1802235959,6885676.176006397,216.91818400623492,166.9181840062349
34,428852.4450188524,6885656.529747512,207.2241646668049,157.2241646668049
35,428580.3725935766,6885299.780393172,234.54930224114813,184.54930224114815
36,431448.1692299322,6885273.169229932,149.6719331505421,99.67193315054209
37,432083.3151008252,6885267.275516885,148.49373751533582,98.49373751533581
38,433559.329158964,6885047.957011716,156.88496344756692,106.8849634475669
39,434100.0,6884900.184226129,148.56102112688532,98.56102112688532
40,435542.7832680601,6884505.851692663,190.84967917015018,140.84967917015015
41,436425.0,6884163.719516547,175.75041254955033,125.75041254955033
42,436425.0,6884175.0,175.60000610351562,125.60000610351562
43,436425.0,6884250.0,171.89999389648438,121.89999389648438
