;qmax;qmin;qmed;qmean;q10;q90;q0;qmid;qsep;hi;long;short;excent;short_p;short_n;area;area_p;area_n;slope
2000;84.35612903225805;1.5329032258064514;24.85677419354839;34.79908684863524;3.6195096774193547;82.96072258064517;24.85677419354839;54.60645161290322;42.94451612903225;36.82899491665843;141.51360979773807;38.50206065854252;3.6754814515710916;0.8507417683998965;37.65131889014262;4442.522394838709;423.7267520343149;3993.553159530388;0.7218024820815858
2001;87.84516129032258;1.681548387096774;23.21548387096774;36.16794044665012;3.677109677419355;85.83184516129033;23.21548387096774;55.53032258064516;44.763354838709674;44.85949902612912;156.19971003025884;40.26275238538864;3.8795089946941568;2.7899108666280417;37.472841518760596;4373.598500645161;161.0160382682115;4173.56049487934;0.6613471458972701
2002;92.25290322580643;1.6443870967741934;29.099354838709676;37.95970223325062;3.6399483870967737;89.97305806451612;29.099354838709676;60.67612903225805;46.948645161290315;42.5943756214301;160.1347695539763;43.16967500566947;3.709427266546385;3.995416921047368;39.1742580846221;4568.199507096773;92.60987478491262;4414.528107416594;0.686246193274755
2003;93.30580645161288;1.5514838709677417;29.037419354838708;36.60045657568238;2.824258064516129;90.42890322580645;29.037419354838708;61.17161290322579;47.42864516129031;34.40897793820038;163.7343208134235;46.412050700276225;3.5278406866958156;4.472481462786324;41.9395692374899;4761.905824516129;147.30710133046983;4519.361931158312;0.6766043992378519
2004;75.79870967741934;1.560774193548387;23.57677419354839;31.560337468982627;2.330012903225806;74.68036129032257;23.57677419354839;49.687741935483864;38.67974193548386;39.40082988989193;141.29018822942865;41.1620144910675;3.4325382267208955;7.438728851381144;33.72328563968636;4028.9564722580644;147.55141653616084;3780.5954232088366;0.6175430311015345
2005;70.66838709677418;1.4957419354838708;21.543225806451613;30.49314143920595;2.597574193548387;69.81615483870966;21.543225806451613;46.1058064516129;36.08206451612903;71.30504160537983;137.2464441747391;38.22138652312004;3.5908285036106427;7.103692781927184;31.117693741192856;4099.165230967741;215.3247433220977;3812.735626938338;0.5835384272084552
2006;78.33806451612902;2.7127741935483867;22.864516129032257;33.4083970223325;3.0472258064516127;77.95303225806451;22.864516129032257;50.60129032258064;40.525419354838704;70.59714646646032;151.24898267880883;47.04293829877236;3.2151261836201215;11.653759557302957;35.38917874146941;4414.7950580645165;4314.95343293897;4.004710809194753;0.577358402279503
2007;77.98709677419353;2.545548387096774;22.885161290322582;33.64327543424318;2.9561806451612904;77.64252903225805;22.885161290322582;50.43612903225806;40.26632258064515;61.1587242441616;132.1419968179786;41.0602672576006;3.218244927363886;7.897231600786478;33.163035656814124;3912.3212051612895;385.2456585361113;3273.915530182894;0.6953779001483706
2008;76.88258064516128;1.7094193548387093;21.181935483870973;32.546620347394544;2.982193548387097;76.11416774193549;22.534193548387098;49.70838709677419;39.296;61.90894720270704;138.24067564715116;40.692382429617005;3.3972126327638144;6.877599403678872;33.814783025938134;3917.3517290322575;21.23246501095091;3440.4334172462463;0.6479607058597817
2009;76.25290322580645;1.3842580645161289;17.400774193548386;31.38421836228288;2.521393548387097;74.77243870967743;23.37032258064516;49.81161290322581;38.81858064516129;66.66192958070073;144.07530341209488;45.485608449065204;3.1674920557219863;10.720570225015772;34.765038224049434;4441.716167741936;7.8946109879500765;3799.3250045215154;0.6082184098565363
2010;74.87999999999998;1.2541935483870967;13.57316129032258;28.123950372208434;2.4563612903225804;71.65254193548387;25.43690322580645;50.158451612903214;38.06709677419354;27.034026945974674;132.76516777999552;44.50925308374542;2.982866675614486;7.058955582064576;37.45029750168084;4037.422134193548;3.7982846124435214;3699.2920957019533;0.6664175095185813
2011;72.83612903225807;1.2634838709677418;17.33574193548387;27.407880893300252;2.460077419354839;70.20510967741937;24.656516129032255;48.74632258064516;37.04980645161291;43.02263906378319;124.2582961430905;42.12824806210469;2.949524413165988;4.158451009490907;37.969797052613785;4170.350136774193;106.85114725154556;3894.171418485129;0.7046285519201608
2012;71.93496774193548;1.272774193548387;19.98348387096774;27.765915632754346;2.4303483870967746;69.78147096774194;19.98348387096774;45.95922580645161;36.60387096774193;48.16127572993703;121.21237899682407;42.22980758555485;2.870303842878177;6.878783222146673;35.35102436340818;4185.994320000001;427.035216602989;3758.959103397011;0.7174919383498713
2013;74.73135483870968;1.2356129032258063;21.665032258064517;30.287166253101734;2.5919999999999996;73.28206451612904;22.612645161290324;48.672;37.98348387096774;67.61210753238993;127.18107605948003;44.82477695187997;2.837294119634119;8.100244566323614;36.72453238555635;4706.6261109677425;522.1280722052559;4184.4980387624855;0.7080855719011888
2014;80.18477419354839;1.495741935483871;21.033290322580648;32.42465508684863;2.753651612903225;78.48464516129033;27.8338064516129;54.00929032258065;40.840258064516135;63.12088214299251;137.0021397559568;44.322424062511985;3.091034451606936;7.325163018779255;36.99726104373273;5140.731948387097;4510.120761790581;3.5066825656664724;0.7016409474637944
2015;86.86451612903224;1.207741935483871;20.48516129032258;33.538779156327536;2.781522580645161;83.61847741935483;27.722322580645162;57.293419354838704;44.03612903225805;55.5455254583001;150.84027501050417;46.56029818919554;3.239675880029203;9.846528778496413;36.71376941069913;5155.883814193547;4097.154996190285;1.131734132295283;0.689890256069172
2016;79.85032258064516;0.9496774193548387;20.160000000000004;30.346640198511164;1.4158451612903227;77.22301935483871;25.780645161290316;52.81548387096774;40.4;48.87343681867573;134.51919679684323;43.89699288772663;3.06442851657053;11.182845431864756;32.71414745586188;4571.115713548386;1405.2133058064521;3165.902407741936;0.7241913277768729
2017;74.55483870967743;0.6709677419354838;20.726709677419358;28.970640198511166;1.3512258064516127;72.87700645161291;24.851612903225803;49.70322580645161;37.612903225806456;59.03954258733352;138.01650993333348;43.197053293651805;3.1950445553566555;10.495512270184529;32.70154102346728;4851.3513625806445;1349.5365109677412;3501.814851612904;0.633788299101368
2018;68.24670967741935;0.6606451612903226;20.578064516129036;27.140049627791566;0.9756903225806451;64.97651612903226;22.519741935483868;45.383225806451605;34.45367741935483;71.0113021880845;109.02212225864234;42.7549371067839;2.5499305959999616;8.647429118429473;34.10750798835443;4948.030136774193;1109.2526219354836;3838.777514838708;0.7900644633365949
xi;75.62986175115206;1.6357603686635944;22.43281105990783;29.980300455940057;2.3941573176545368;72.64666136977594;22.43281105990783;49.03133640552995;38.63281105990783;54.186645505989816;138.80196245077647;40.654556991004796;3.4141796817878918;5.913072642750873;34.74148434825393;4138.791380241866;177.99124850028866;3744.7280219735712;0.6300883662474059
