=== TOP 120 CUMULATIVE ===
         67825484 function calls (64722086 primitive calls) in 120.316 seconds

   Ordered by: cumulative time
   List reduced from 6205 to 120 due to restriction <120>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    26317    0.215    0.000    4.724    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\frame.py:4062(__getitem__)
   819609    0.214    0.000    0.214    0.000 {built-in method builtins.abs}
   143348    0.214    0.000    0.510    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\dtypes\common.py:1434(_is_dtype_type)
    19787    0.212    0.000    1.413    0.000 C:\Python312\Lib\site-packages\flopy\utils\binaryfile\__init__.py:1258(_skip_record)
    11520    0.210    0.000   11.672    0.001 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexing.py:882(__setitem__)
    14400    0.208    0.000    6.005    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexing.py:1032(_getitem_lowerdim)
    11520    0.207    0.000    4.882    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexing.py:2111(_setitem_single_column)
    23916    0.203    0.000    1.782    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexers\utils.py:419(check_array_indexer)
   122568    0.203    0.000    0.358    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\numpy\_core\records.py:488(__getitem__)
    11520    0.199    0.000    9.159    0.001 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexing.py:1785(_setitem_with_indexer)
    43482    0.198    0.000    0.996    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexes\base.py:5552(equals)
       24    0.193    0.008    0.193    0.008 {built-in method _winapi.CreateProcess}
    11552    0.191    0.000    2.818    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\base.py:1371(_arith_method)
    14760    0.186    0.000    3.953    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\generic.py:4027(take)
    20372    0.185    0.000    1.221    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\internals\managers.py:317(apply)
    99456    0.184    0.000    0.207    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexers\utils.py:62(is_list_like_indexer)
   114327    0.182    0.000    0.634    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\dtypes\common.py:137(is_object_dtype)
    45561    0.180    0.000    0.180    0.000 {method 'read' of '_io.BufferedReader' objects}
    59784    0.179    0.000    1.190    0.000 C:\Python312\Lib\site-packages\flopy\utils\binaryfile\__init__.py:221(<genexpr>)
     1440    0.179    0.000    0.184    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexes\range.py:251(__reduce__)
     5016    0.176    0.000   42.348    0.008 C:\Python312\Lib\site-packages\flopy\mf6\mfpackage.py:1506(_write_block)
    21608    0.176    0.000    0.455    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\common.py:231(asarray_tuplesafe)
       52    0.176    0.003    0.272    0.005 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\rasterio\warp.py:158(reproject)
    40688    0.175    0.000    0.525    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\array_algos\take.py:564(_take_preprocess_indexer_and_fill_value)
    45652    0.175    0.000    0.268    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\internals\blocks.py:2716(new_block)
    23164    0.174    0.000    3.566    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\series.py:6201(_construct_result)
   193196    0.174    0.000    0.199    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\internals\managers.py:1993(dtype)
   106013    0.173    0.000    0.430    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexing.py:2765(check_dict_or_set_indexers)
   161319    0.171    0.000    0.182    0.000 {built-in method _abc._abc_instancecheck}
    69296    0.169    0.000    0.499    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\series.py:784(name)
    15048    0.167    0.000    0.169    0.000 C:\Python312\Lib\site-packages\flopy\mf6\data\mfdatautil.py:531(__init__)
      433    0.165    0.000    0.311    0.001 <frozen importlib._bootstrap_external>:751(_compile_bytecode)
   117792    0.155    0.000    0.574    0.000 {built-in method builtins.all}
    70235    0.153    0.000    0.396    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\dtypes\common.py:1198(is_bool_dtype)


