cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,928,1019,927,,365163.86154725583,6956051.010386744,95236.287109375,68.11064164785579,68.5413708290624,18.11064164785578,18.541370829062405,12,1841,7.95270728767e-06,
1,triangle,797,1028,796,,370445.15573528764,6945672.396812651,1543647.36328125,73.33392912140359,64.32398824911513,23.33392912140358,14.323988249115137,12,1841,8.374781987205358e-06,
2,triangle,939,946,930,,364673.3862190565,6949696.240790524,1054384.0126953125,72.08085000821544,95.38237995813893,22.08085000821543,45.38237995813893,6,1721,1.0053722495632857e-05,
3,triangle,990,1028,797,,369630.144456021,6945219.512619893,2238572.3940429688,50.85753377454524,48.56111421119297,0.8575337745452383,-1.4388857888070348,12,1841,8.234090420693573e-06,
4,triangle,797,1117,990,,369701.11372853024,6944247.483017976,1269033.0932617188,66.94955994848478,39.19066686998402,16.94955994848477,-10.80933313001598,6,1721,1.0063080785346786e-05,
5,triangle,791,948,790,,370298.7123904464,6956734.768264149,1960461.7338867188,63.92896507618287,92.08167440839829,13.92896507618287,42.08167440839828,12,1841,7.95270728767e-06,
6,triangle,902,1005,901,,363090.24662176427,6951414.89895285,60820.0810546875,120.64902195921442,115.53222297271004,70.64902195921442,65.53222297271006,65,1681,6.32455532034e-06,
7,triangle,930,1012,939,,365092.9856077155,6948963.887249469,1592505.302734375,75.54686509204444,88.12424527557918,25.546865092044435,38.12424527557917,6,1721,1.189207115e-05,
8,triangle,792,993,970,,369678.74502104503,6954167.929001875,1556029.4086914062,104.02555615813806,115.83153696611278,54.025556158138066,65.83153696611278,65,1681,6.3827036048875e-06,
9,triangle,1028,1063,795,,370010.0114358216,6947850.528505613,1732707.4091796875,93.86799879257578,92.70614135200351,43.86799879257577,42.706141352003534,65,1681,7.0804830194575e-06,
10,triangle,861,27,862,,354717.9405357034,6949701.032331803,40914.6787109375,133.7136442478376,132.6205102108826,83.7136442478376,82.62051021088257,65,1681,6.32455532034e-06,
11,triangle,792,970,791,,370435.0266975745,6954850.580212396,1572477.1376953125,147.29018807881846,109.11821859934385,97.29018807881846,59.118218599343855,65,1681,6.4408518894350004e-06,
12,triangle,788,992,787,,368161.5368431895,6960638.097701907,2100029.62109375,5.7516661305860115,5.7516661305860115,-10049.0,-6714.082777956472,23,2151,6.885631099464286e-06,
13,triangle,783,982,782,,358630.7426331264,6960821.866614507,1585059.009765625,62.48124381273859,91.20076485590384,12.481243812738589,41.200764855903834,14,2121,9.707529612524286e-06,
14,triangle,771,1039,770,,350981.3477005083,6945617.770107058,1547926.517578125,94.93341315731365,74.42747554553851,44.933413157313645,24.427475545538517,16,1441,8.822489125121429e-06,
15,triangle,918,993,917,,368085.4552233294,6953804.809289434,114824.29296875,167.1063197315706,150.83585553849494,117.10631973157061,100.83585553849495,65,1681,6.921074873517858e-06,
16,triangle,939,1073,946,,363839.1329084574,6949672.1231913855,190597.400390625,110.84143174164349,93.35818277771598,60.84143174164349,43.35818277771599,65,1681,6.3827036048875e-06,
17,triangle,770,1039,994,,351706.436388281,6945148.271455954,1804422.6318359375,114.08833682378939,78.90841302697477,64.08833682378939,28.908413026974774,65,1681,7.037304047231428e-06,
18,triangle,19,988,18,,353565.952909621,6953916.584322713,141792.2138671875,111.02209449859193,111.63490172419536,61.02209449859194,61.634901724195366,6,1721,1.189207115e-05,
19,triangle,864,1026,863,,355038.44072438084,6948620.826813899,100417.5859375,81.35452595702716,86.3033085908744,31.354525957027175,36.303308590874394,12,1841,7.95270728767e-06,
20,triangle,806,1121,805,,354744.4915807471,6942908.819592045,1390822.857421875,102.88236356731827,83.65410771653858,52.882363567318265,33.65410771653857,18,2041,5.870514197607143e-06,
21,triangle,904,1005,903,,362990.31067082955,6951887.215920591,43563.1064453125,112.85965201833588,111.88596601601044,62.85965201833589,61.885966016010435,65,1681,6.32455532034e-06,
22,triangle,985,1063,1028,,369149.91381502274,6947825.737118273,1412585.5639648438,85.86617844604143,110.12169722383585,35.86617844604143,60.12169722383587,65,1681,7.0711247297435714e-06,
23,triangle,801,996,800,,364448.8636363636,6943117.811795354,1976476.0078125,123.89222119850137,101.09265542700298,73.89222119850136,51.09265542700299,65,1681,6.4990001739825e-06,
24,triangle,935,992,976,,367303.492068405,6958009.946815662,1395557.7099609375,7.823266998509565,43.803997960392614,-42.17673300149043,-6.196002039607393,65,1681,3.331755576918357e-05,
25,triangle,923,999,922,,367280.0300910932,6955250.195872512,121386.310546875,170.18134614123443,163.8546383781264,120.18134614123443,113.85463837812638,65,1681,6.32455532034e-06,
26,triangle,921,999,920,,367568.5269275066,6954973.981223828,121386.310546875,168.29243349375713,167.8771041586689,118.29243349375712,117.8771041586689,65,1681,6.32455532034e-06,
27,triangle,976,992,948,,368159.08244925755,6957703.75719612,1587902.8935546875,16.157327560533915,69.73081897736617,-33.842672439466085,19.73081897736616,65,1681,2.6261757679052144e-05,
28,triangle,990,1009,969,,367182.4868408556,6944930.3024475165,2068328.7236328125,67.89495011365709,62.18274238250376,17.89495011365708,12.182742382503761,12,1841,7.95270728767e-06,
29,triangle,805,1121,1105,,355507.72289923514,6943555.699872244,2278201.1918945312,98.22763788037227,91.62707768813515,48.227637880372264,41.62707768813513,12,1841,6.781473674509644e-06,
30,triangle,791,970,948,,369746.2390880209,6955890.348476545,1669376.55078125,68.92825091979714,82.48989392326948,18.92825091979713,32.48989392326947,12,1841,7.95270728767e-06,
31,triangle,903,1005,44,,362923.64400416287,6951741.660365035,43563.10693359375,109.4482894854611,109.67041098885322,59.448289485461096,59.670410988853234,65,1681,6.32455532034e-06,
32,triangle,917,1033,50,,367772.0982181334,6953403.548748054,110681.1826171875,155.83343311874137,159.9850132756719,105.83343311874134,109.9850132756719,65,1681,8.511793681992141e-06,
33,triangle,852,972,851,,354888.40869075566,6952389.254480843,52797.4130859375,127.76196367014082,126.42256090889812,77.7619636701408,76.42256090889813,65,1681,6.32455532034e-06,
34,triangle,936,982,783,,359146.9436464542,6960105.609563763,1420814.6259765625,67.69024852575805,96.88109936575667,17.69024852575805,46.88109936575666,12,1841,8.683883256359287e-06,
35,triangle,808,975,54,,364306.9175706017,6956189.509740435,36744.60888671875,23.290939878066247,35.736358657942255,-26.709060121933753,-14.26364134205774,12,1841,7.95270728767e-06,
36,triangle,772,1039,771,,350981.3477005083,6946882.770107058,1547926.517578125,43.982824994275056,54.76614309721492,-6.017175005724942,4.766143097214924,16,1441,1e-05,
37,triangle,891,1090,38,,361150.4401785151,6947906.359659143,43082.2607421875,103.69454388958678,101.93659609846482,53.694543889586775,51.936596098464825,12,1841,7.95270728767e-06,
38,triangle,834,1001,833,,356121.37075849995,6958484.008435287,95072.42919921875,170.35032716825404,165.7510430351845,120.35032716825405,115.75104303518451,12,1841,7.95270728767e-06,
39,triangle,26,1116,1016,,353414.24817633705,6950249.191510066,67001.6884765625,111.13041688290083,107.98480911097023,61.13041688290084,57.984809110970225,6,1721,9.903672639407145e-06,
40,triangle,855,1075,854,,354110.33109512,6951630.928181726,52552.2197265625,109.95773260716959,109.57878938155089,59.957732607169596,59.578789381550884,65,1681,6.32455532034e-06,
41,triangle,985,1128,997,,367931.19764907804,6948830.586911167,1547927.900390625,122.15459757601076,138.70091045728074,72.15459757601076,88.70091045728076,6,1721,1.149439144788143e-05,
42,triangle,994,1124,770,,351594.5500308764,6944275.4857062325,961319.8793945312,79.9699411793332,67.75018544672237,29.969941179333205,17.750185446722373,12,1841,7.95270728767e-06,
43,triangle,997,1111,956,,368389.39109330165,6951208.249683852,1489773.8891601562,148.48874019998482,149.28072813711023,98.48874019998482,99.28072813711024,65,1681,8.909473384110715e-06,
44,triangle,997,1128,930,,367154.66710902663,6949420.3345626695,1834682.8525390625,123.40142167439646,126.79660727940234,73.40142167439646,76.79660727940234,6,1721,1.189207115e-05,
45,triangle,51,993,918,,368186.9896691142,6953940.702690897,114824.29345703125,165.2817819728498,151.44472299701934,115.28178197284981,101.44472299701935,65,1681,6.921074873517858e-06,
46,triangle,772,1104,1039,,351505.3042535302,6947662.083353971,1749765.9990234375,28.484073084577055,54.85860588845759,-21.51592691542295,4.858605888457585,16,1441,1.0067573969642858e-05,
47,triangle,774,973,773,,350919.11501890264,6951068.4983880045,1370796.7475585938,65.58155088766553,53.434574376184855,15.58155088766553,3.434574376184859,6,1721,1.3841728757869287e-05,
48,triangle,820,974,819,,361365.70280679496,6956699.411639162,49133.5947265625,138.0268733736898,135.93428942092407,88.0268733736898,85.93428942092407,65,1681,6.32455532034e-06,
49,triangle,1011,1102,961,,364924.3099737121,6958757.570216921,1332808.71875,18.704607443514828,45.93250701313525,-31.295392556485176,-4.067492986864746,12,1841,9.993284075062502e-06,
