timestamp,value
2003-01-01 00:00:00,1.7200000000000002
2003-01-01 01:00:00,2.35
2003-01-01 02:00:00,2.6599999999999997
2003-01-01 03:00:00,2.6300000000000003
2003-01-01 04:00:00,2.1999999999999997
2003-01-01 05:00:00,1.4700000000000002
2003-01-01 06:00:00,0.3799999999999999
2003-01-01 07:00:00,-0.6499999999999999
2003-01-01 08:00:00,-1.2200000000000002
2003-01-01 09:00:00,-1.1900000000000002
2003-01-01 10:00:00,-0.5100000000000002
2003-01-01 11:00:00,0.45999999999999996
2003-01-01 12:00:00,1.4599999999999995
2003-01-01 13:00:00,2.1599999999999997
2003-01-01 14:00:00,2.57
2003-01-01 15:00:00,2.6699999999999995
2003-01-01 16:00:00,2.4
2003-01-01 17:00:00,1.8299999999999996
2003-01-01 18:00:00,0.8599999999999999
2003-01-01 19:00:00,-0.28000000000000025
2003-01-01 20:00:00,-1.2000000000000002
2003-01-01 21:00:00,-1.4500000000000002
2003-01-01 22:00:00,-1.07
2003-01-01 23:00:00,0.0
2003-01-02 00:00:00,1.1699999999999995
2003-01-02 01:00:00,2.1300000000000003
2003-01-02 02:00:00,2.77
2003-01-02 03:00:00,2.9499999999999997
2003-01-02 04:00:00,2.8400000000000003
2003-01-02 05:00:00,2.3000000000000003
2003-01-02 06:00:00,1.48
2003-01-02 07:00:00,0.33999999999999986
2003-01-02 08:00:00,-0.6099999999999999
2003-01-02 09:00:00,-1.11
2003-01-02 10:00:00,-0.99
2003-01-02 11:00:00,-0.3700000000000001
2003-01-02 12:00:00,0.3500000000000001
2003-01-02 13:00:00,1.2099999999999995
2003-01-02 14:00:00,2.06
2003-01-02 15:00:00,2.5399999999999996
2003-01-02 16:00:00,2.4999999999999996
2003-01-02 17:00:00,2.2600000000000002
2003-01-02 18:00:00,1.44
2003-01-02 19:00:00,0.3799999999999999
2003-01-02 20:00:00,-0.6800000000000002
2003-01-02 21:00:00,-1.52
2003-01-02 22:00:00,-1.7200000000000002
2003-01-02 23:00:00,-1.03
2003-01-03 00:00:00,0.020000000000000018
2003-01-03 01:00:00,1.3000000000000003
2003-01-03 02:00:00,2.1699999999999995
2003-01-03 03:00:00,2.6599999999999997
2003-01-03 04:00:00,2.8699999999999997
2003-01-03 05:00:00,2.6300000000000003
2003-01-03 06:00:00,2.0500000000000003
2003-01-03 07:00:00,1.06
2003-01-03 08:00:00,-0.18000000000000016
2003-01-03 09:00:00,-1.12
2003-01-03 10:00:00,-1.61
2003-01-03 11:00:00,-1.36
2003-01-03 12:00:00,-0.41999999999999993
2003-01-03 13:00:00,0.6699999999999999
2003-01-03 14:00:00,1.6999999999999997
2003-01-03 15:00:00,2.36
2003-01-03 16:00:00,2.6699999999999995
2003-01-03 17:00:00,2.56
2003-01-03 18:00:00,2.0900000000000003
2003-01-03 19:00:00,1.31
2003-01-03 20:00:00,0.17999999999999972
2003-01-03 21:00:00,-0.8300000000000001
2003-01-03 22:00:00,-1.56
2003-01-03 23:00:00,-1.4600000000000002
2003-01-04 00:00:00,-0.7400000000000002
2003-01-04 01:00:00,0.4299999999999997
2003-01-04 02:00:00,1.4999999999999996
2003-01-04 03:00:00,2.35
2003-01-04 04:00:00,2.72
2003-01-04 05:00:00,2.7399999999999998
2003-01-04 06:00:00,2.35
2003-01-04 07:00:00,1.6199999999999997
2003-01-04 08:00:00,0.52
2003-01-04 09:00:00,-0.6600000000000001
2003-01-04 10:00:00,-1.62
2003-01-04 11:00:00,-1.96
2003-01-04 12:00:00,-1.51
2003-01-04 13:00:00,-0.5
2003-01-04 14:00:00,0.71
2003-01-04 15:00:00,1.6800000000000002
2003-01-04 16:00:00,2.22
2003-01-04 17:00:00,2.44
2003-01-04 18:00:00,2.1599999999999997
2003-01-04 19:00:00,1.6599999999999997
2003-01-04 20:00:00,0.7999999999999998
2003-01-04 21:00:00,-0.28000000000000025
2003-01-04 22:00:00,-1.1800000000000002
2003-01-04 23:00:00,-1.6700000000000002
2003-01-05 00:00:00,-1.48
2003-01-05 01:00:00,-0.5900000000000003
2003-01-05 02:00:00,0.6000000000000001
2003-01-05 03:00:00,1.7099999999999995
2003-01-05 04:00:00,2.4199999999999995
2003-01-05 05:00:00,2.69
2003-01-05 06:00:00,2.5500000000000003
2003-01-05 07:00:00,2.1
2003-01-05 08:00:00,1.3800000000000003
2003-01-05 09:00:00,0.27
2003-01-05 10:00:00,-0.73
2003-01-05 11:00:00,-1.5
2003-01-05 12:00:00,-1.6600000000000001
2003-01-05 13:00:00,-1.01
2003-01-05 14:00:00,0.10000000000000009
2003-01-05 15:00:00,1.3000000000000003
2003-01-05 16:00:00,2.07
2003-01-05 17:00:00,2.43
2003-01-05 18:00:00,2.4099999999999997
2003-01-05 19:00:00,2.0900000000000003
2003-01-05 20:00:00,1.56
2003-01-05 21:00:00,0.7199999999999998
2003-01-05 22:00:00,-0.26000000000000023
2003-01-05 23:00:00,-1.0
2003-01-06 00:00:00,-1.3900000000000001
2003-01-06 01:00:00,-0.99
2003-01-06 02:00:00,0.0
2003-01-06 03:00:00,1.1
2003-01-06 04:00:00,1.9899999999999998
2003-01-06 05:00:00,2.5100000000000002
2003-01-06 06:00:00,2.61
2003-01-06 07:00:00,2.4
2003-01-06 08:00:00,1.8699999999999997
2003-01-06 09:00:00,1.0299999999999998
2003-01-06 10:00:00,-0.040000000000000036
2003-01-06 11:00:00,-0.9300000000000002
2003-01-06 12:00:00,-1.49
2003-01-06 13:00:00,-1.4300000000000002
2003-01-06 14:00:00,-0.7400000000000002
2003-01-06 15:00:00,0.31999999999999984
2003-01-06 16:00:00,1.3699999999999997
2003-01-06 17:00:00,1.9099999999999997
2003-01-06 18:00:00,2.07
2003-01-06 19:00:00,1.9300000000000002
2003-01-06 20:00:00,1.5399999999999996
2003-01-06 21:00:00,0.9699999999999998
2003-01-06 22:00:00,0.1499999999999999
2003-01-06 23:00:00,-0.6200000000000001
2003-01-07 00:00:00,-1.24
2003-01-07 01:00:00,-1.33
2003-01-07 02:00:00,-0.7200000000000002
2003-01-07 03:00:00,0.25
2003-01-07 04:00:00,1.2499999999999996
2003-01-07 05:00:00,2.02
2003-01-07 06:00:00,2.3800000000000003
2003-01-07 07:00:00,2.39
2003-01-07 08:00:00,2.1300000000000003
2003-01-07 09:00:00,1.52
2003-01-07 10:00:00,0.79
2003-01-07 11:00:00,-0.050000000000000266
2003-01-07 12:00:00,-0.8200000000000003
2003-01-07 13:00:00,-1.2200000000000002
2003-01-07 14:00:00,-0.98
2003-01-07 15:00:00,-0.1499999999999999
2003-01-07 16:00:00,0.8399999999999999
2003-01-07 17:00:00,1.6199999999999997
2003-01-07 18:00:00,2.0399999999999996
2003-01-07 19:00:00,2.1
2003-01-07 20:00:00,1.8699999999999997
2003-01-07 21:00:00,1.48
2003-01-07 22:00:00,0.94
2003-01-07 23:00:00,0.22999999999999998
2003-01-08 00:00:00,-0.3999999999999999
2003-01-08 01:00:00,-0.8500000000000001
2003-01-08 02:00:00,-0.8200000000000003
2003-01-08 03:00:00,-0.2200000000000002
2003-01-08 04:00:00,0.6699999999999999
2003-01-08 05:00:00,1.5500000000000003
2003-01-08 06:00:00,2.1300000000000003
2003-01-08 07:00:00,2.28
2003-01-08 08:00:00,2.1199999999999997
2003-01-08 09:00:00,1.7899999999999996
2003-01-08 10:00:00,1.2799999999999998
2003-01-08 11:00:00,0.52
2003-01-08 12:00:00,-0.2200000000000002
2003-01-08 13:00:00,-0.8200000000000003
2003-01-08 14:00:00,-1.02
2003-01-08 15:00:00,-0.6000000000000001
2003-01-08 16:00:00,0.21999999999999975
2003-01-08 17:00:00,1.02
2003-01-08 18:00:00,1.52
2003-01-08 19:00:00,1.7200000000000002
2003-01-08 20:00:00,1.6400000000000001
2003-01-08 21:00:00,1.3800000000000003
2003-01-08 22:00:00,1.0499999999999998
2003-01-08 23:00:00,0.56
2003-01-09 00:00:00,-0.020000000000000018
2003-01-09 01:00:00,-0.5100000000000002
2003-01-09 02:00:00,-0.8300000000000001
2003-01-09 03:00:00,-0.73
2003-01-09 04:00:00,-0.08000000000000007
2003-01-09 05:00:00,0.7399999999999998
2003-01-09 06:00:00,1.4
2003-01-09 07:00:00,1.8199999999999998
2003-01-09 08:00:00,1.8900000000000001
2003-01-09 09:00:00,1.6400000000000001
2003-01-09 10:00:00,1.3400000000000003
2003-01-09 11:00:00,0.7799999999999998
2003-01-09 12:00:00,0.16999999999999993
2003-01-09 13:00:00,-0.41000000000000014
2003-01-09 14:00:00,-0.81
2003-01-09 15:00:00,-0.8500000000000001
2003-01-09 16:00:00,-0.43000000000000016
2003-01-09 17:00:00,0.22999999999999998
2003-01-09 18:00:00,0.8999999999999999
2003-01-09 19:00:00,1.3000000000000003
2003-01-09 20:00:00,1.4099999999999997
2003-01-09 21:00:00,1.2799999999999998
2003-01-09 22:00:00,1.0699999999999998
2003-01-09 23:00:00,0.7599999999999998
2003-01-10 00:00:00,0.33999999999999986
2003-01-10 01:00:00,-0.16999999999999993
2003-01-10 02:00:00,-0.6099999999999999
2003-01-10 03:00:00,-0.7800000000000002
2003-01-10 04:00:00,-0.5800000000000001
2003-01-10 05:00:00,0.040000000000000036
2003-01-10 06:00:00,0.6599999999999997
2003-01-10 07:00:00,1.23
2003-01-10 08:00:00,1.4999999999999996
2003-01-10 09:00:00,1.5399999999999996
2003-01-10 10:00:00,1.3800000000000003
2003-01-10 11:00:00,1.12
2003-01-10 12:00:00,0.6200000000000001
2003-01-10 13:00:00,0.06999999999999984
2003-01-10 14:00:00,-0.45999999999999996
2003-01-10 15:00:00,-0.8000000000000003
2003-01-10 16:00:00,-0.7200000000000002
2003-01-10 17:00:00,-0.31000000000000005
2003-01-10 18:00:00,0.2599999999999998
2003-01-10 19:00:00,0.8199999999999998
2003-01-10 20:00:00,1.1099999999999999
2003-01-10 21:00:00,1.19
2003-01-10 22:00:00,1.0499999999999998
2003-01-10 23:00:00,0.8999999999999999
2003-01-11 00:00:00,0.6200000000000001
2003-01-11 01:00:00,0.2799999999999998
2003-01-11 02:00:00,-0.1299999999999999
2003-01-11 03:00:00,-0.52
2003-01-11 04:00:00,-0.6800000000000002
