point_id,point_label,x_m,solver,solver_label,elapsed_days,head_m,clearance_m
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,510.0,6.428793430328369,-1.8837065696716309
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,540.0,6.245074431101481,-2.0674255688985186
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,570.0,6.086786270141602,-2.2257137298583984
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,600.0,5.950430393218994,-2.362069606781006
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,630.0,5.832668781280518,-2.4798312187194824
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,660.0,5.730877717336019,-2.5816222826639814
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,690.0,5.643015702565511,-2.6694842974344892
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,720.0,5.566874345143636,-2.7456256548563642
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,30.0,5.2286542483981995,-3.0838457516018005
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,60.0,5.706838032360502,-2.605661967639498
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,90.0,6.454076195654061,-1.8584238043459393
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,120.0,7.413726863998783,-0.8987731360012168
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,150.0,8.368656491273827,0.0561564912738266
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,180.0,8.982525367501315,0.6700253675013155
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,210.0,8.918143636569303,0.6056436365693028
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,240.0,8.779728402528697,0.467228402528697
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,270.0,8.631038026763376,0.3185380267633757
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,300.0,8.460373631698777,0.14787363169877743
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,330.0,8.207769463030102,-0.10473053696989787
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,360.0,7.915509480382769,-0.39699051961723075
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,390.0,7.51556217180748,-0.7969378281925197
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,420.0,7.175445136638814,-1.137054863361186
mid_slope,Mid slope,135.0,modflow6,MODFLOW 6,450.0,6.884849956162715,-1.4276500438372848
