comparison_id,observable,variable,support,unit,variant_id,variant_label,comparison_time_key,time,time_index,elapsed_seconds,value_index,value
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:3,3,3,,0,107.98514228069246
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:4,4,4,,0,107.9851417214344
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:5,5,5,,0,107.98514153433754
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:6,6,6,,0,107.80946140436707
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:7,7,7,,0,107.53649731283149
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:8,8,8,,0,107.32912764516084
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:9,9,9,,0,107.19166241942894
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:10,10,10,,0,107.24828452139275
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:11,11,11,,0,107.55016119697322
ex12_multi_method_moderate,head_mid_basin_response,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:12,12,12,,0,107.88278253405433
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:0,0,0,,0,103.90862585386135
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:1,1,1,,0,103.56870256977639
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:2,2,2,,0,103.55928813126313
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:3,3,3,,0,103.52288936268981
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:4,4,4,,0,103.40767498845914
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:5,5,5,,0,103.26148680591425
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:6,6,6,,0,103.032193672284
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:7,7,7,,0,102.60849610001408
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:8,8,8,,0,102.32066005668753
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:9,9,9,,0,102.18543248474313
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:10,10,10,,0,102.30746948845493
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:11,11,11,,0,102.77169950160629
ex12_multi_method_moderate,head_upstream_ridge,watertable_elevation,point,m,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,time_index:12,12,12,,0,103.19219302090715
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:0,0,0,0.0,0,0.0
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:2678400,1,1,2678400.0,0,1.1510792319313624e-17
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:5097600,2,2,5097600.0,0,1.4441309090784673e-10
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:7776000,3,3,7776000.0,0,1.2525052341061383e-10
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:10368000,4,4,10368000.0,0,1.0909767240718793e-10
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:13046400,5,5,13046400.0,0,9.462120630132631e-11
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:15638400,6,6,15638400.0,0,8.241844085432605e-11
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:18316800,7,7,18316800.0,0,7.148210826812829e-11
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:20995200,8,8,20995200.0,0,6.199696244379993e-11
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:23587200,9,9,23587200.0,0,5.4001568372541444e-11
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:26265600,10,10,26265600.0,0,4.683566643848281e-11
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:28857600,11,11,28857600.0,0,4.0795017923755955e-11
ex12_multi_method_moderate,outlet_flux_series,outlet_flux,outlet,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:31536000,12,12,31536000.0,0,3.538121873702949e-11
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:0,0,0,0.0,0,0.0
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:2678400,1,1,2678400.0,0,0.18216529508402823
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:5097600,2,2,5097600.0,0,0.1760633178401999
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:7776000,3,3,7776000.0,0,0.16628373220053938
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:10368000,4,4,10368000.0,0,0.13643016474860872
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:13046400,5,5,13046400.0,0,0.10869202764233898
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:15638400,6,6,15638400.0,0,0.08044136434888277
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:18316800,7,7,18316800.0,0,0.052685628925775975
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:20995200,8,8,20995200.0,0,0.03939348555088856
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:23587200,9,9,23587200.0,0,0.033887982345184246
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:26265600,10,10,26265600.0,0,0.03965148235503754
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:28857600,11,11,28857600.0,0,0.06667820635081227
ex12_multi_method_moderate,surface_excess_flux_series,surface_excess_flux,cell_mask,m3/s,bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,elapsed_seconds:31536000,12,12,31536000.0,0,0.09860456045825508
