comparison_id,variant_id,variant_label,solver,mesh_label,mesh_mode,observable,variable,resolved_variable,support,time,time_index,elapsed_seconds,requested_time,requested_time_reducer,selection_time_order,non_initial_time_order,is_initial_state,comparison_time_key,match_fallback_key,value_index,value,is_nodata,unit,configured_unit,native_unit,derived_from_variable,conversion_applied,cell_area_m2,source_path,run_folder,selection,allow_domain_proxy,selected_cell_index,selected_cell_indices
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2502,98.8179333452258,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2503,43.181088498412876,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2504,91.21714153760756,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2505,36.83147036523384,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2506,88.0872663677638,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2507,83.2970879024388,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2508,86.54627627316215,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2509,38.366419544031345,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2510,80.2541052788698,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2511,56.79553007845594,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2512,7.1577667185232485,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2513,17.40969562525582,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2514,120.03484063797829,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2515,11.254560184939521,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2516,41.03981763259371,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2517,81.58628790972459,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2518,8.252101900588912,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2519,86.61829229042287,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2520,97.29383958967107,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2521,48.34723921867155,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2522,107.80265553246075,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2523,51.6109622962653,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2524,103.89767668408881,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2525,56.19990192086455,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2526,72.0557835968739,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2527,118.663548584378,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2528,99.68908901938163,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2529,46.001419222828886,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2530,4.085033074264999,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2531,93.06753968993085,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2532,25.770332224010716,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2533,83.84900085052583,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2534,96.59994910267044,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2535,7.474981069800577,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2536,94.44609939019968,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2537,6.568358408394431,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2538,16.89901845287031,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2539,4.2982982864011205,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2540,30.937985644534535,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2541,143.18708341372786,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2542,12.658583857214083,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2543,54.2615052073959,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
review_cycling_homogeneous_backends,boussinesq_scipy_sparse,Boussinesq SciPy sparse cycling,boussinesq,headwater_100km2_outlet_2,mesh_input,watertable_depth_map,watertable_depth,watertable_depth,map,12,12,,last,,0,0,False,time_index:12,time_selector:last,2544,93.33403513130328,False,m,m,m,watertable_depth,,,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq\_postprocess\watertable_depth.npy,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12\cycling_homogeneous_scipy_sparse\results_simulations\flow_main__boussinesq,map,False,,
