variant_id,variant_label,solver,mesh_mode,component,unit,time_index,elapsed_seconds,time_label,value,source
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,19,16416000.0,190.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,20,17280000.0,200.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,21,18144000.0,210.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,22,19008000.0,220.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,23,19872000.0,230.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,24,20736000.0,240.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,25,21600000.0,250.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,26,22464000.0,260.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,27,23328000.0,270.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
boussinesq_scipy_sparse,Boussinesq SciPy sparse heterogeneous 10-day,boussinesq,mesh_input,drainage_total_m3_s,m3/s,28,24192000.0,280.0 d,0.0,C:\codes\HydroModPy-GH\reporting\boussinesq_figures_2026-04-12_10day\bq10_scipy\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
