comparison_id,observable,variable,support,variant_id,reference_variant,comparison_time_key,time,time_index,elapsed_seconds,value_index,value,reference_value,signed_error,absolute_error,relative_error,unit
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:15,15,15,,0,595.2311753644851,67.4915188260493,527.7396565384358,527.7396565384358,7.81934775980693,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:16,16,16,,0,792.0702722503589,71.36443181877048,720.7058404315884,720.7058404315884,10.098950164163238,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:17,17,17,,0,975.7218421519622,74.44999008974165,901.2718520622205,901.2718520622205,12.105735017235489,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:18,18,18,,0,905.303975644065,76.27805682250846,829.0259188215565,829.0259188215565,10.868471921756191,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:19,19,19,,0,847.2868273430515,73.56508164151542,773.7217457015361,773.7217457015361,10.51751358711056,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:20,20,20,,0,794.4393783497292,70.84041414775331,723.5989642019758,723.5989642019758,10.214493702602452,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:21,21,21,,0,986.9472936024376,68.07537069669684,918.8719229057408,918.8719229057408,13.497861465928477,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:22,22,22,,0,1158.4090060911046,71.90284752377859,1086.506158567326,1086.506158567326,15.110752855900648,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:23,23,23,,0,1316.4642187390384,74.82254636779273,1241.6416723712457,1241.6416723712457,16.594485655004505,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:24,24,24,,0,1221.461987863582,76.46295237575079,1144.9990354878312,1144.9990354878312,14.974559573126717,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:25,25,25,,0,1140.3665331968318,73.77000866091718,1066.5965245359146,1066.5965245359146,14.458403135595532,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:26,26,26,,0,1066.0867908648966,71.07306185869103,995.0137290062055,995.0137290062055,13.99987144193271,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:27,27,27,,0,1238.7914078920785,68.33524076644582,1170.4561671256326,1170.4561671256326,17.1281487267453,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:28,28,28,,0,1391.9978001667125,72.14440845269996,1319.8533917140126,1319.8533917140126,18.294604114459514,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:29,29,29,,0,1533.2419388335527,74.9852421570642,1458.2566966764884,1458.2566966764884,19.44724928169228,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:30,30,30,,0,1422.7647928777935,76.54151370589712,1346.2232791718964,1346.2232791718964,17.58814549114642,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:31,31,31,,0,1327.4255315271425,73.85993722033545,1253.565594306807,1253.565594306807,16.972199564254026,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:32,32,32,,0,1240.0340568023435,71.17941833420873,1168.8546384681347,1168.8546384681347,16.421244593205458,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:33,33,33,,0,1159.301863322787,68.4584329871435,1090.8434303356437,1090.8434303356437,15.93439088125935,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:34,34,34,,0,1084.626682474129,68.7071842824929,1015.9194981916361,1015.9194981916361,14.786219356838057,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:35,35,35,,0,1015.5574518261859,68.93187302396426,946.6255788022216,946.6255788022216,13.732770303124159,m
review_10day_heterogeneous_boussinesq_vs_mf6,head_reference_cell,watertable_elevation,point,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:36,36,36,,0,951.6896258808581,69.1376207702512,882.5520051106068,882.5520051106068,12.765148630777798,m
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:0,0,0,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:1,1,1,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:2,2,2,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:3,3,3,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:4,4,4,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:5,5,5,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:6,6,6,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:7,7,7,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:8,8,8,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:9,9,9,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:10,10,10,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:11,11,11,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:12,12,12,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:13,13,13,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:14,14,14,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:15,15,15,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:16,16,16,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:17,17,17,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:18,18,18,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:19,19,19,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:20,20,20,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:21,21,21,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:22,22,22,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:23,23,23,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:24,24,24,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:25,25,25,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:26,26,26,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:27,27,27,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:28,28,28,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:29,29,29,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:30,30,30,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:31,31,31,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:32,32,32,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:33,33,33,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:34,34,34,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:35,35,35,,0,0.0,0.0,0.0,0.0,nan,m3/s
review_10day_heterogeneous_boussinesq_vs_mf6,outlet_flux_series,outlet_flux,outlet,mf6_heterogeneous_10day,boussinesq_scipy_sparse,time_index:36,36,36,,0,0.0,0.0,0.0,0.0,nan,m3/s
