date,Qsim,Ssim,gain,perc,pr,s,r,n
1994-06-09,0.4083521124048691,,,0.01804467874175366,0.01804467874175366,82.76700298583529,34.36678578475274,0.0
1994-06-10,0.39652666249070356,,,0.015553579360776114,0.7270253407483206,80.34302186995411,34.1512879282474,0.0
1994-06-11,0.4262333381993317,,,0.019914404966261012,0.2567647229440591,84.4159965292058,34.35222651040222,0.0
1994-06-12,0.44722212319608173,,,0.021423924599918202,1.2206415447414412,85.65923180626174,34.415406668009325,0.0
1994-06-13,0.49347801880960246,,,0.029688944202582803,1.8702656917765788,91.4385902615203,34.93912453273927,0.0
1994-06-14,0.6096801055262956,,,0.04386354968770945,1.479563435288866,98.86832456974372,36.009470714421525,0.0
1994-06-15,0.7035214163133405,,,0.05590701626516786,0.05590701626516786,103.78876113445486,36.938504425327366,0.0
1994-06-16,0.6596782291237169,,,0.051388904695753836,0.051388904695753836,102.0524200361414,36.92430565975646,0.0
1994-06-17,0.5728478468832412,,,0.04459375491302956,0.04459375491302956,99.19562308963245,36.62513588770792,0.0
1994-06-18,0.530254265508588,,,0.038104986663482276,0.038104986663482276,96.12193826380434,36.33572814423333,0.0
1994-06-19,0.5102232288530112,,,0.03312176394680619,0.03312176394680619,93.46299943998916,36.05487054966132,0.0
1994-06-20,0.49237509167200955,,,0.02940635322521747,0.02940635322521747,91.26374109152438,35.78266676480913,0.0
1994-06-21,0.47563776697362714,,,0.026091949496564872,0.026091949496564872,89.10559077821753,35.51936382669395,0.0
1994-06-22,0.45993183621856504,,,0.024645723555496934,1.2897713590688404,88.09456721751094,35.264695027460334,0.0
1994-06-23,0.5228029821952902,,,0.033731405823746424,0.033731405823746424,93.8047958584421,35.74937549244048,0.0
1994-06-24,0.5426519475405366,,,0.03258259955366022,0.03258259955366022,93.15650036543116,35.73987644013887,0.0
1994-06-25,0.4930805606424782,,,0.02829354811256506,1.3619655855753419,90.56187155823122,35.48038590756152,0.0
1994-06-26,0.5417587535720686,,,0.0382596555737554,0.4908381228152315,96.19990597265588,35.999080937066346,0.0
1994-06-27,0.590935183632525,,,0.0417783127623795,0.0417783127623795,97.90906784984065,36.25680216081862,0.0
1994-06-28,0.5509222517212136,,,0.03935068153419547,0.03935068153419547,96.74284467515722,36.07043666057392,0.0
1994-06-29,0.5019667947011688,,,0.034967289373271246,0.034967289373271246,94.48281610408553,35.801858896600365,0.0
1994-06-30,0.47785542526809277,,,0.030713890633507466,0.030713890633507466,92.06180360418062,35.542168077167695,0.0
1994-07-01,0.46192087070956506,,,0.026957968730197995,0.026957968730197995,89.68973988417595,35.290309057422206,0.0
1994-07-02,0.44714783259062796,,,0.023122105033074204,0.023122105033074204,86.97676715975629,35.045938610124274,0.0
1994-07-03,0.4331453848617719,,,0.019225535142469687,1.4368563320163352,83.82345343392036,34.80850238790963,0.0
1994-07-04,0.5049952504421265,,,0.028804132091894686,0.028804132091894686,90.88659710190403,35.39567867939278,0.0
1994-07-05,0.5295675775019699,,,0.024993169662168933,0.024993169662168933,88.34170229766582,35.4276029997682,0.0
1994-07-06,0.47672812730844205,,,0.021425937442604324,0.021425937442604324,85.66084214004479,35.176032335436524,0.0
1994-07-07,0.44115823438084456,,,0.01793894222024116,0.01793894222024116,82.66973448293331,34.931994371002425,0.0
1994-07-08,0.4262577754527386,,,0.015056245979410928,0.015056245979410928,79.82232139239558,34.69498263029298,0.0
1994-07-09,0.41318920009585536,,,0.012620710212113834,0.012620710212113834,77.05350154982543,34.46481200275841,0.0
1994-07-10,0.4008228237949221,,,0.010525220381423952,0.010525220381423952,74.30483097002637,34.24134629013188,0.0
1994-07-11,0.38911669157851625,,,0.008869279438929139,0.008869279438929139,71.80332267037402,34.02438750524106,0.0
1994-07-12,0.3780323156942892,,,0.007320914672225604,0.007320914672225604,69.09969428207904,33.81380525239171,0.0
1994-07-13,0.3675233990042096,,,0.006106625914873954,0.006106625914873954,66.63773280868004,33.60932433488046,0.0
1994-07-14,0.3575507598002591,,,0.0059610033877491855,0.0059610033877491855,66.31678179007231,33.41076445747229,0.0
1994-07-15,0.34813209698028313,,,0.0059348463365514964,0.0059348463365514964,66.25846892561671,33.21843937193837,0.0
1994-07-16,0.33925087611217275,,,0.005003189045309839,0.005003189045309839,64.03337594667049,33.03226864166133,0.0
1994-07-17,0.33079088225596204,,,0.004298697370844336,0.004298697370844336,62.118713244938334,32.85141135829136,0.0
1994-07-18,0.32269177995660187,,,0.0036318652288432588,0.0036318652288432588,60.059142281657806,32.67551838039323,0.0
1994-07-19,0.31495539074668677,,,0.0030781543315653143,0.0030781543315653143,58.10448164614526,32.50438033863483,0.0
1994-07-20,0.30757051871058894,,,0.0025961484173870875,0.6291095642515703,56.15856360918093,32.33781200472217,0.0
1994-07-21,0.3335950632007635,,,0.004809425168472639,0.04917814553943687,63.52945404492935,32.5372707886664,0.0
1994-07-22,0.3437354425948969,,,0.004982482028783678,0.08643909408954983,63.98027589938992,32.52072032703047,0.0
1994-07-23,0.32486791800595327,,,0.005307369249375914,0.005307369249375914,64.79383680530037,32.41085086671253,0.0
1994-07-24,0.30921590108248,,,0.004880779699618455,0.004880779699618455,63.71688337994724,32.264731080320615,0.0
1994-07-25,0.29906298373975415,,,0.004744913870356163,0.004744913870356163,63.358075753560215,32.106381018188344,0.0
1994-07-26,0.29130281566285887,,,0.0041414630731772244,0.0041414630731772244,61.65742650513816,31.95227227789914,0.0
1994-07-27,0.284990038129068,,,0.0036271800208863337,0.0036271800208863337,60.043636810162525,31.80198611633161,0.0
1994-07-28,0.2789782541999209,,,0.003162256678270447,0.003162256678270447,58.41861111247615,31.65529387305809,0.0
1994-07-29,0.2732014220699069,,,0.0028117387715219035,0.37122666449406455,57.06183626456689,31.512067900743506,0.0
1994-07-30,0.2863351203064487,,,0.004085748241213277,4.891542251776279,61.49060960007284,31.58487601033784,0.0
1994-07-31,0.5547175140054084,,,0.03265705696074652,0.03265705696074652,93.19906734829655,34.33821829348307,0.0
1994-08-01,0.6632048527523025,,,0.02877919356747669,0.02877919356747669,90.87084380667596,35.1005890082698,0.0
1994-08-02,0.513655475651847,,,0.024878990660664003,2.5331099544124616,88.26079253906143,34.86536330145668,0.0
1994-08-03,0.5810596227618828,,,0.04377354817256342,0.8334116704788264,98.82768258464897,36.08422927683295,0.0
1994-08-04,0.6840066054083531,,,0.050246828945534325,0.050246828945534325,101.59427091417014,36.76873162636977,0.0
1994-08-05,0.6213617510871914,,,0.04422690670101604,0.04422690670101604,99.03173116935136,36.63113911928471,0.0
