cell_id,geology_key,fraction
0,2041,0.9285714285714286
0,1321,0.07142857142857142
1,2041,1.0
2,2041,0.8571428571428571
2,301,0.14285714285714285
3,2041,1.0
4,2041,1.0
5,2041,1.0
6,2041,1.0
7,2041,0.9642857142857143
7,1321,0.03571428571428571
8,2041,1.0
9,2041,1.0
10,2041,1.0
11,2041,1.0
12,2041,1.0
13,2041,1.0
14,2041,1.0
15,2041,1.0
16,2041,1.0
17,2041,1.0
18,2041,1.0
19,2041,0.8928571428571429
19,1321,0.10714285714285714
20,2041,1.0
21,2041,1.0
22,2041,1.0
23,1381,0.9642857142857143
23,1561,0.03571428571428571
24,2041,1.0
25,2041,1.0
26,2041,1.0
27,2041,1.0
28,2021,1.0
29,2041,0.8928571428571429
29,1321,0.10714285714285714
30,1321,1.0
31,2041,1.0
32,2041,1.0
33,2041,1.0
34,2041,0.8214285714285714
34,301,0.17857142857142858
35,2041,1.0
36,2041,0.9642857142857143
36,1321,0.03571428571428571
37,2041,1.0
38,2041,1.0
39,2041,1.0
40,2041,1.0
41,2041,0.9642857142857143
41,1321,0.03571428571428571
42,2041,1.0
43,2041,1.0
44,1561,1.0
45,2041,1.0
46,2041,1.0
47,2041,1.0
48,2021,1.0
49,1381,0.9285714285714286
49,2041,0.03571428571428571
49,1561,0.03571428571428571
50,1701,0.03571428571428571
50,2021,0.9642857142857143
51,1701,0.32142857142857145
51,2021,0.6785714285714286
52,2041,1.0
53,2041,1.0
54,2041,1.0
55,2041,1.0
56,2041,1.0
57,2041,1.0
58,2041,1.0
59,2041,1.0
60,2041,1.0
61,2041,1.0
62,2041,1.0
63,2041,1.0
64,2041,1.0
65,2041,1.0
66,2041,1.0
67,2041,1.0
68,2041,1.0
69,2041,1.0
70,2041,1.0
71,2041,1.0
72,2041,1.0
73,2041,1.0
74,1381,1.0
75,2041,0.4642857142857143
75,1321,0.5357142857142857
76,2041,0.9642857142857143
76,1321,0.03571428571428571
77,2041,1.0
78,2041,1.0
79,2041,1.0
80,2041,1.0
81,1381,0.25
81,1481,0.10714285714285714
81,1561,0.6428571428571429
82,2041,1.0
83,2041,1.0
84,2041,1.0
85,2041,1.0
86,2041,1.0
87,2041,1.0
88,2041,1.0
89,2041,1.0
90,2041,1.0
91,2041,1.0
92,2021,1.0
93,2041,1.0
94,1481,0.8214285714285714
94,1561,0.17857142857142858
95,2041,1.0
96,2041,1.0
97,2041,1.0
98,2041,1.0
99,2041,1.0
100,2041,0.25
100,1981,0.75
101,2041,0.9285714285714286
101,1981,0.07142857142857142
102,2041,0.35714285714285715
102,1981,0.6428571428571429
103,2041,1.0
104,1321,1.0
105,2041,1.0
106,2041,1.0
107,2041,1.0
108,2041,1.0
109,2041,1.0
110,1381,1.0
111,2041,0.8928571428571429
111,1321,0.10714285714285714
112,2041,1.0
113,2041,1.0
114,2041,0.9642857142857143
114,301,0.03571428571428571
115,2041,1.0
116,2041,1.0
117,1321,1.0
118,2041,1.0
119,2041,0.4642857142857143
119,1321,0.5357142857142857
120,2041,1.0
121,2041,1.0
122,2041,1.0
123,2041,1.0
124,2041,1.0
125,2041,1.0
126,2041,1.0
127,2041,1.0
128,2041,1.0
129,2041,1.0
130,2041,1.0
131,2041,1.0
132,2041,1.0
133,2041,1.0
134,1381,1.0
135,2041,1.0
136,2041,0.5
136,1321,0.5
137,2041,1.0
138,1481,0.42857142857142855
138,1561,0.5714285714285714
139,2041,1.0
140,2041,1.0
141,2041,1.0
142,2041,1.0
143,2041,1.0
144,2041,1.0
145,2041,1.0
146,2041,1.0
147,2041,0.9285714285714286
147,1321,0.07142857142857142
148,2021,1.0
149,2041,1.0
150,2041,1.0
151,2041,1.0
152,2041,1.0
153,2041,1.0
154,2041,1.0
155,2041,1.0
156,2041,0.8928571428571429
156,1561,0.10714285714285714
157,2041,0.9642857142857143
157,1981,0.03571428571428571
158,2041,0.9285714285714286
158,1321,0.07142857142857142
