cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,9117,11832,10760,,410497.6349651812,6681274.1336133,1800903.2661132812,107.55835698877848,103.49983120712174,57.55835698877849,53.49983120712174,25,2141,2e-06,
1,triangle,10824,12929,9553,,412593.8812607611,6700022.458823423,472776.52197265625,89.48338654164836,80.59360985886177,39.48338654164835,30.59360985886177,25,2141,2e-06,
2,triangle,12424,14137,11982,,410229.870905926,6696688.932662607,252033.91162109375,114.92248430641635,108.76782410071725,64.92248430641634,58.767824100717256,25,2141,2e-06,
3,triangle,8000,12807,7999,,424885.83511291444,6713813.416347233,71814.45166015625,63.475013880186744,67.47356354710365,13.475013880186738,17.473563547103648,86,1741,4.418252249902856e-06,
4,triangle,12715,12743,9712,,419807.4253232715,6709741.671466634,637414.775390625,73.9952575381682,65.81959045268394,23.9952575381682,15.819590452683935,86,1741,4.309e-06,
5,triangle,9313,9315,8664,,438755.48780583846,6679984.228078664,212257.9345703125,93.57788783114657,92.60155724767269,43.57788783114657,42.60155724767268,25,2141,2e-06,
6,triangle,8930,10960,9935,,410933.10908007063,6706127.49740645,46433.201171875,12.886813005680283,13.829607320875558,-37.11318699431972,-36.17039267912444,1,1,7.205e-05,
7,triangle,4588,9641,4589,,427324.1364812799,6675134.843031784,9641.9873046875,108.89801687283448,102.0718924519427,58.89801687283447,52.07189245194271,12,1841,7.95270728767e-06,
8,triangle,4638,9642,4637,,426962.5,6673087.5,11250.0,146.8583348592122,144.21666971842447,96.85833485921219,94.21666971842448,12,1841,7.95270728767e-06,
9,triangle,5255,9644,5254,,415630.4011783285,6682676.680940233,9234.23828125,90.12551321096652,92.00204264974745,40.12551321096652,42.00204264974746,25,2141,2e-06,
10,triangle,6254,11894,6253,,414735.5175983437,6690172.083333333,7582.39501953125,94.49672049867254,94.45256118270736,44.49672049867253,44.45256118270735,25,2141,2e-06,
11,triangle,7535,9448,7536,,409121.53491511015,6704552.233827299,44223.935546875,34.26640261290023,32.16228549703403,-15.73359738709977,-17.83771450296597,50,241,2.5795676645960718e-05,
12,triangle,1588,12332,1587,,416651.16805585317,6684467.048715044,7411.57421875,80.5156136377078,79.46686193340337,30.5156136377078,29.46686193340336,25,2141,2e-06,
13,triangle,11666,12169,9592,,434148.1773693282,6663693.396517698,2172363.2446289062,109.20934637173085,131.4945810877378,59.20934637173083,81.4945810877378,12,1841,7.95270728767e-06,
14,triangle,8001,12807,8000,,425069.3009834401,6713703.903279737,71814.451171875,66.53376351995762,70.87352518461374,16.533763519957624,20.873525184613744,86,1741,4.418252249902856e-06,
15,triangle,9595,11920,8565,,422638.97965695657,6713778.519554284,230514.96142578125,75.39150848013843,72.9641237712434,25.39150848013843,22.964123771243393,86,1741,4.309e-06,
16,triangle,7659,11596,9638,,433328.81159792165,6697908.021198933,131760.17333984375,95.72108090771707,93.06549319719538,45.72108090771707,43.06549319719537,86,1741,4.309e-06,
17,triangle,7686,8762,7687,,442001.4233798862,6690815.629671082,178370.4052734375,,,-10049.0,-10049.0,50,241,2.65914794847e-05,
18,triangle,8689,12037,8895,,436691.93699434464,6715146.303216848,2252253.2373046875,,,-10049.0,-10049.0,18,2041,6.869415808758572e-06,
19,triangle,431,10888,7900,,425580.1251299128,6698271.861489408,205009.5185546875,83.60643637104849,86.50507441405868,33.6064363710485,36.505074414058676,86,1741,4.309e-06,
20,triangle,12002,12370,10781,,449646.67820857745,6699192.921796851,1910433.5380859375,,,-10049.0,-10049.0,21,621,1.6275320952500002e-05,
21,triangle,12720,12730,11641,,420250.49477763055,6677154.255947919,169612.060546875,171.5733565577086,173.7083195815808,121.5733565577086,123.70831958158082,37,1421,1e-05,
22,triangle,7736,12079,7735,,396220.16893932904,6696320.801130615,2158151.1875,65.01110246280857,67.1608975453387,15.011102462808566,17.160897545338706,25,2141,2e-06,
23,triangle,7911,459,460,,422995.5590152749,6701480.735401557,9607.9638671875,15.553965247911737,15.572923614351039,-34.446034752088266,-34.42707638564897,86,1741,1.3986285714285714e-05,
24,triangle,12407,13280,9060,,423441.2061579517,6669643.105727679,318800.3955078125,184.7296121303182,170.11033618876164,134.72961213031817,120.11033618876165,12,1841,7.95270728767e-06,
25,triangle,12873,14406,11594,,417758.003614109,6666597.900822484,1452294.533203125,161.40571231316764,163.83695265268702,111.40571231316767,113.836952652687,12,1841,8.610765659490359e-06,
26,triangle,1834,12036,8115,,414962.5167151996,6686553.691007827,49237.4228515625,95.17785557232895,93.69239741084995,45.177855572328944,43.692397410849935,25,2141,2e-06,
27,triangle,10478,10973,8695,,418321.22049435385,6690655.937821406,116514.8037109375,90.96264935468751,93.0064346689494,40.96264935468751,43.00643466894939,25,2141,2e-06,
28,triangle,9789,12370,12002,,449406.37969539413,6698078.010240729,2309914.8525390625,,,-10049.0,-10049.0,21,621,1.35271925715e-05,
29,triangle,9385,10484,9242,,420420.4009851892,6690163.289687909,31713.21484375,81.64607477344293,82.10986308330966,31.646074773442926,32.10986308330965,25,2141,2e-06,
30,triangle,9792,11584,7699,,440088.14004082995,6692556.010854702,383182.2548828125,77.21391783606241,81.63059131341322,27.21391783606241,31.63059131341322,21,621,1.9811679471914284e-05,
31,triangle,11460,13052,9672,,425737.29709304223,6699420.993767316,150865.203125,82.63677519455645,84.9116636216074,32.636775194556456,34.91166362160741,86,1741,4.309e-06,
32,triangle,9761,12188,11488,,418908.4134901001,6732984.936316266,2028190.4111328125,38.2083387523535,33.184756185944934,-11.791661247646502,-16.81524381405507,18,2041,4.30886938006e-06,
33,triangle,11005,14278,13595,,427230.8145917954,6670665.826429869,134045.37255859375,199.3298059454383,203.81566472110208,149.3298059454383,153.81566472110208,12,1841,7.95270728767e-06,
34,triangle,11928,13620,9867,,422160.3154416536,6706254.844479729,346558.875,65.56005911875445,62.85136087358314,15.560059118754447,12.851360873583141,86,1741,4.309e-06,
35,triangle,6562,12067,11302,,415309.3203151926,6696890.707619277,13822.21923828125,44.000400547037145,45.02178562919209,-5.999599452962851,-4.978214370807916,25,2141,2e-06,
36,triangle,10719,11615,7294,,434689.80028266116,6705481.602274038,36992.107421875,35.93934190431254,34.785218811050626,-14.060658095687462,-15.214781188949374,86,1741,4.309e-06,
37,triangle,11742,12467,6143,,413596.2591854574,6688774.425498269,80645.7353515625,99.69741785424623,101.67253921135864,49.697417854246225,51.67253921135865,25,2141,2e-06,
38,triangle,11063,12556,898,,416924.18825279176,6722086.938967236,17946.6591796875,52.108083653140376,52.40965238793075,2.108083653140369,2.409652387930747,30,1701,7.36806299728e-06,
39,triangle,7724,13859,11848,,396677.5027415448,6672734.80457426,1712090.2705078125,82.04973680210097,87.58772233328834,32.04973680210096,37.58772233328833,37,1421,1e-05,
40,triangle,8462,9452,7525,,410536.8139102557,6703448.138100681,82173.2724609375,43.3355625337457,52.04311862684032,-6.664437466254295,2.043118626840318,86,1741,4.226535714285714e-06,
41,triangle,10107,12904,11706,,431647.21504197665,6675103.906490952,121036.11376953125,127.70928132126801,125.60717288173835,77.70928132126801,75.60717288173838,12,1841,7.95270728767e-06,
42,triangle,7274,11918,7275,,435726.0798821778,6705583.094319385,13030.40234375,33.73952603231632,34.14917723092119,-16.26047396768368,-15.850822769078817,86,1741,4.309e-06,
43,triangle,7939,11512,7938,,431273.4849508973,6711262.511476091,86811.10693359375,32.90214347002753,31.78603052406946,-17.09785652997247,-18.21396947593054,18,2041,4.418126294960715e-06,
44,triangle,532,12239,531,,430279.66445436166,6706600.615584977,10794.50244140625,17.36149930944802,14.97133388470096,-32.63850069055197,-35.02866611529904,1,1,7.205e-05,
45,triangle,6174,12086,6173,,420205.1345371536,6689441.086504801,10017.90380859375,84.53337608361193,82.38172791017178,34.53337608361192,32.381727910171776,25,2141,2e-06,
46,triangle,6191,12240,6192,,417918.3001173295,6689792.127703003,8305.603515625,91.84950409917893,92.0305558075554,41.84950409917893,42.03055580755541,25,2141,2e-06,
47,triangle,373,12238,372,,441734.4117971786,6685818.419552803,8756.0263671875,40.64982138534829,41.29896968794505,-9.350178614651703,-8.701030312054941,49,21,3.91486764117e-05,
48,triangle,7220,9329,7221,,432549.11823221156,6704604.118698761,5724.19921875,22.283346362384812,22.620169022622353,-27.716653637615188,-27.379830977377647,86,1741,4.309e-06,
49,triangle,7222,9329,7223,,432549.11823221156,6704704.118698761,5724.19873046875,20.098999462130752,22.25350286458199,-29.901000537869248,-27.74649713541801,86,1741,4.309e-06,
50,triangle,557,12499,556,,428529.653222928,6705831.339768641,6861.7119140625,14.176641774331689,14.90339894306304,-35.823358225668315,-35.096601056936954,1,1,7.205e-05,
51,triangle,12362,12872,10798,,405306.9941013577,6722157.16605261,2007699.7729492188,68.54066726913584,63.35639160107601,18.540667269135827,13.35639160107602,55,161,1.8987942070845714e-05,
52,triangle,6370,12875,6369,,418931.18657530035,6695122.729941074,8878.10791015625,37.74566623133509,38.59736348995835,-12.254333768664907,-11.402636510041651,25,2141,2e-06,
53,triangle,9783,11917,11489,,437825.2542833956,6721786.920877948,2131689.916015625,,,-10049.0,-10049.0,21,621,2.9299265210260713e-05,
54,triangle,10082,13335,11494,,403327.012745361,6679508.815428012,2129638.3876953125,99.8990077145182,104.36444237665404,49.8990077145182,54.36444237665404,25,2141,2e-06,
55,triangle,11494,13335,9106,,403059.7094933403,6678398.959937456,1913229.4516601562,103.85756599611096,100.49098331145801,53.857565996110964,50.490983311458,25,2141,2e-06,
56,triangle,7967,10818,830,,416536.12655255763,6723395.492586225,71962.34765625,68.77273765315178,69.56531929039532,18.772737653151772,19.56531929039532,8,1621,7.36806299728e-06,
57,triangle,8046,11566,1344,,421568.18164292065,6696905.004669228,82995.6044921875,33.186701526680814,39.08807298397084,-16.813298473319186,-10.911927016029162,25,2141,2e-06,
58,triangle,11492,13007,9655,,412060.493859146,6687566.376385428,171301.95458984375,114.68029474050954,110.37325288577547,64.68029474050954,60.37325288577549,25,2141,2e-06,
59,triangle,7859,395,7708,,442493.7545591178,6687025.130820989,89019.1484375,76.79195223499576,75.48641881271111,26.791952234995765,-3332.6757207915257,86,1741,4.309e-06,
60,triangle,13105,13545,8568,,422380.30630930926,6691268.741418974,249397.005859375,91.54074516365068,92.38321600163538,41.54074516365067,42.38321600163538,25,2141,2e-06,
61,triangle,9407,12269,11563,,424091.55491533276,6706674.655516853,180265.431640625,67.6170631266708,67.35665199348658,17.617063126670793,17.356651993486583,86,1741,4.309e-06,
62,triangle,6987,13084,6988,,408251.47360344796,6695954.781164632,8065.39892578125,104.85583015749927,105.09312245406933,54.85583015749928,55.09312245406934,25,2141,2e-06,
63,triangle,11820,14204,6186,,417374.12148585165,6689498.950560059,32814.7666015625,96.76427370217874,97.11325827722114,46.76427370217874,47.11325827722115,25,2141,2e-06,
64,triangle,11993,12898,8588,,411756.6636480826,6696509.812858582,212186.20458984375,102.2967712531534,96.58399153068395,52.296771253153395,46.58399153068397,25,2141,2e-06,
65,triangle,11775,12010,9299,,403048.5766197287,6715876.693657688,2671425.1157226562,54.56392832249915,66.81682496990136,4.563928322499147,16.816824969901365,86,1741,4.309e-06,
66,triangle,9873,12010,11775,,403568.90522652905,6717038.068536468,2826453.1645507812,80.62221951336758,66.00464269592646,30.62221951336757,16.00464269592646,86,1741,4.309e-06,
67,triangle,6800,12932,6799,,419775.0,6693957.772435897,6499.3994140625,76.03525711122506,74.73920987610035,26.03525711122506,24.739209876100347,25,2141,2e-06,
68,triangle,6803,12932,6802,,419625.0,6693957.772435897,6499.39892578125,73.4596137348111,71.17254422668628,23.459613734811107,21.17254422668628,25,2141,2e-06,
69,triangle,5333,11827,5332,,415332.62571105844,6680311.8876336245,6482.892578125,113.29612232731441,112.92962908647388,63.29612232731441,62.92962908647388,25,2141,2e-06,
70,triangle,6143,13245,11742,,413578.65448277025,6688603.754757845,45051.65380859375,102.44008767294017,102.17942194669602,52.44008767294017,52.17942194669602,25,2141,2e-06,
71,triangle,8467,9622,7543,,411920.9223406678,6703557.099730494,37544.45849609375,12.487857727758469,15.421218584218158,-37.51214227224153,-34.57878141578184,86,1741,4.309e-06,
72,triangle,6313,12089,6312,,417443.4630063356,6691320.878910898,10978.21044921875,85.05789071844772,82.62217793985506,35.05789071844773,32.62217793985506,25,2141,2e-06,
73,triangle,11621,13377,11557,,431622.4454509571,6701228.527666416,285607.669921875,67.86955526651994,74.04201189044137,17.86955526651994,24.042011890441373,86,1741,4.309e-06,
74,triangle,8841,10948,8883,,430862.78273786884,6675712.319663059,228804.83203125,117.14016768139328,115.60550816810684,67.14016768139328,65.60550816810684,28,1961,9.049471240703929e-06,
75,triangle,12255,13355,8871,,413903.6575340316,6681278.736552435,100551.7138671875,110.25530855820332,111.23534496691154,60.25530855820331,61.23534496691153,25,2141,2e-06,
76,triangle,9436,13316,12790,,447993.96000469103,6722792.948640016,2098515.595703125,,,-10049.0,-10049.0,21,621,1.70997594668e-05,
77,triangle,9270,11337,6793,,407523.4103945091,6693833.0727680335,23734.43603515625,106.00111155001431,108.04733810993768,56.001111550014315,58.04733810993768,25,2141,2e-06,
78,triangle,9354,11014,108,,433957.4723852778,6682526.638401895,23350.80419921875,78.53927037104955,74.63448723930333,28.53927037104955,24.634487239303322,25,2141,2e-06,
79,triangle,8051,11598,8050,,423221.3369061839,6696034.161270685,68026.322265625,60.229038378429074,59.011930507221685,10.229038378429074,9.011930507221694,25,2141,2.082464285714286e-06,
80,triangle,8573,11856,11656,,416337.76840791147,6712815.281684231,2294768.1513671875,70.37260050551812,61.22071060553845,20.37260050551812,11.220710605538457,86,1741,4.309e-06,
81,triangle,12079,13060,7735,,396816.5016556713,6695550.725639578,1683571.1953125,59.258836332649565,80.54544867082512,9.258836332649567,30.545448670825124,25,2141,2e-06,
82,triangle,9723,11648,7520,,442203.6912215832,6679106.7613923475,332233.0126953125,72.70614268077027,72.1081917664108,22.706142680770277,22.108191766410794,25,2141,2e-06,
83,triangle,11442,11920,9595,,422969.2911487574,6713968.665436988,205972.734375,69.43520481664703,67.33076832776804,19.43520481664703,17.330768327768055,86,1741,4.309e-06,
84,triangle,9953,9954,9491,,405012.08923240105,6697324.566278662,584183.15625,140.59997888241054,150.31570144057187,90.59997888241054,100.31570144057186,25,2141,2e-06,
85,triangle,12050,12782,8556,,447191.8250256052,6686446.191403392,2130995.7783203125,,,-10049.0,-10049.0,21,621,1.2074818247699999e-05,
86,triangle,7544,9146,8467,,412172.6275607186,6703590.177696466,12904.0224609375,14.034065918830379,13.579844250823301,-35.96593408116962,-36.4201557491767,86,1741,2.608289285714286e-05,
87,triangle,9490,13357,11499,,399752.1118417303,6681400.927612183,1957243.7397460938,100.58522045175032,100.74599596079615,50.58522045175032,50.745995960796144,25,2141,2e-06,
88,triangle,11499,13357,10089,,399090.32131231035,6680514.13990527,1841183.7241210938,111.52744680166825,104.1013045322414,61.52744680166825,54.10130453224141,25,2141,2e-06,
89,triangle,7882,11469,7881,,433681.1986723567,6693300.393482157,75002.06201171875,76.89685032521933,77.9410958752319,26.896850325219333,27.94109587523189,86,1741,4.309e-06,
90,triangle,8977,12005,11822,,421667.5650678498,6717983.970918347,385434.22900390625,59.63240101115989,63.28211277433902,9.632401011159896,13.28211277433902,24,1801,1e-05,
91,triangle,8536,12834,11734,,410806.52430467895,6711630.719510269,1910414.0190429688,65.97488771207527,44.81088828746916,15.974887712075267,-5.1891117125308375,86,1741,4.309e-06,
92,triangle,988,12749,12121,,423897.40616460866,6704881.731119034,38901.7333984375,36.88684238972183,41.56214064276472,-13.11315761027817,-8.437859357235284,86,1741,1.1566964285714287e-05,
93,triangle,9589,13984,12114,,447392.00905914564,6732080.990959597,1860941.4365234375,,,-10049.0,-10049.0,49,21,3.468986624714857e-05,
94,triangle,8731,8827,8588,,411704.1631888109,6695778.226604599,186734.5615234375,106.13927190258138,102.95208111982863,56.139271902581385,52.95208111982864,25,2141,2e-06,
