datetime,value
1990-10-17,1.0
1990-10-18,2.0
1990-10-19,2.0
1990-10-20,2.0
1990-10-21,2.0
1990-10-22,2.0
1990-10-23,2.0
1990-10-24,2.0
1990-10-25,3.0
1990-10-26,67.0
1990-10-27,33.0
1990-10-28,141.0
1990-10-29,91.0
1990-10-30,78.0
1990-10-31,36.0
1990-11-01,23.0
1990-11-02,18.0
1990-11-03,13.0
1990-11-04,9.0
1990-11-05,6.0
1990-11-06,6.0
1990-11-07,5.0
1990-11-08,5.0
1990-11-09,5.0
1990-11-10,4.0
1990-11-11,4.0
1990-11-12,4.0
1990-11-13,6.0
1990-11-14,7.0
1990-11-15,10.0
1990-11-16,8.0
1990-11-17,6.0
1990-11-18,5.0
1990-11-19,4.0
1990-11-20,5.0
1990-11-21,6.0
1990-11-22,6.0
1990-11-23,6.0
1990-11-24,15.0
1990-11-25,14.0
1990-11-26,55.0
1990-11-27,42.0
1990-11-28,29.0
1990-11-29,23.0
1990-11-30,17.0
1990-12-01,15.0
1990-12-02,13.0
1990-12-03,11.0
1990-12-04,10.0
1990-12-05,9.0
1990-12-06,7.0
1990-12-07,6.0
1990-12-08,7.0
1990-12-09,8.0
1990-12-10,10.0
1990-12-11,11.0
1990-12-12,11.0
1990-12-13,10.0
1990-12-14,9.0
1990-12-15,9.0
1990-12-16,8.0
1990-12-17,7.0
1990-12-18,7.0
1990-12-19,6.0
1990-12-20,7.0
1990-12-21,8.0
1990-12-22,10.0
1990-12-23,10.0
1990-12-24,7.0
1990-12-25,18.0
1990-12-26,76.0
1990-12-27,139.0
1990-12-28,99.0
1990-12-29,316.0
1990-12-30,304.0
1990-12-31,139.0
