cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,743,968,600,,367278.96649986523,6930962.1527723,116625.68310546875,67.05998359491232,55.42204469359515,17.059983594912325,5.4220446935951445,52,1561,1.189207115e-05,
1,triangle,677,1058,676,,368936.7966401318,6926184.506906754,70557.6005859375,11.131717779476238,11.420869981513272,-38.86828222052375,-38.57913001848672,6,1721,1.4040568608928572e-05,
2,triangle,838,1062,574,,365734.5867888462,6919039.753667276,586338.9892578125,35.71306522168784,36.69115809133215,-14.286934778312155,-13.308841908667851,6,1721,1.189207115e-05,
3,triangle,519,1118,520,,368736.73755873856,6928663.262441262,11078.45068359375,30.64775011485468,28.920179444411048,-19.35224988514532,-21.079820555588956,6,1721,1.189207115e-05,
4,triangle,793,823,146,,367611.21388006705,6921227.680361997,69219.6650390625,24.81497663108782,25.03686448502131,-25.185023368912184,-24.96313551497869,52,1561,1.189207115e-05,
5,triangle,820,994,547,,367676.2201947106,6929921.339415868,23631.7060546875,34.065713748903995,35.30111080586362,-15.934286251096005,-14.698889194136376,6,1721,1.189207115e-05,
6,triangle,595,1137,892,,363727.6168249989,6926929.383007002,146252.71728515625,24.086822862628587,17.066144661118795,-25.913177137371413,-32.93385533888121,52,1561,1.1892071149999999e-05,
7,triangle,444,1071,445,,373525.9982102842,6922633.141011988,7409.33740234375,35.323103155847285,35.10233845371042,-14.676896844152703,-14.897661546289578,6,1721,1.189207115e-05,
8,triangle,618,894,619,,374815.3945279355,6923773.874327737,107185.298828125,36.09999847412109,34.857085794256115,-13.900001525878906,-15.142914205743887,52,1561,1.1892071150000002e-05,
9,triangle,734,1151,588,,363557.0313798155,6922217.141740729,159892.34716796875,38.78163623526195,34.409994464718906,-11.21836376473805,-15.590005535281096,52,1561,1.189207115e-05,
10,triangle,525,524,740,,366083.21364603896,6930591.577636992,6565.94921875,44.98893108623114,45.378233803968726,-5.011068913768863,-4.621766196031274,6,1721,1.189207115e-05,
11,triangle,609,842,744,,373862.77567283047,6925808.63639998,171115.37890625,9.67570230382412,17.485671796626963,-40.32429769617588,-32.51432820337303,1,1,6.775300508214286e-05,
12,triangle,575,1024,728,,366716.2727529314,6919457.272946249,127543.52490234375,39.956354492452455,41.46397223052057,-10.043645507547547,-8.53602776947943,52,1561,1.189207115e-05,
13,triangle,702,1019,139,,369851.7974333041,6921788.852747281,87049.0732421875,35.948552400013575,31.59374315817526,-14.051447599986423,-18.406256841824742,6,1721,1.249771146607143e-05,
