cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,1235,1237,878,,233304.5368148291,6861042.376495083,39295.40869140625,85.78568160901862,87.4308402839597,35.78568160901863,37.4308402839597,37,1421,1e-05,
1,triangle,1381,1788,1603,,235530.4923454045,6859490.793460365,205041.8525390625,99.82007662925298,97.1263022792708,49.82007662925299,47.12630227927078,37,1421,1e-05,
2,triangle,557,1369,556,,232435.6317834698,6856558.0589323295,6531.6298828125,95.8837734666605,96.58313526966712,45.88377346666049,46.58313526966712,37,1421,1e-05,
3,triangle,845,1454,931,,231930.98959903445,6863388.761545162,144918.876953125,98.18523816496177,93.70423843727546,48.185238164961774,43.70423843727546,37,1421,1e-05,
4,triangle,885,1752,858,,236832.35732286322,6867163.538266596,138026.27490234375,48.00320155538327,46.97036897529915,-1.9967984446167306,-3.0296310247008584,17,2101,3.76060309309e-06,
5,triangle,784,1440,12,,230205.18499189336,6864558.366697564,37469.1474609375,58.01022690248401,55.37420121373946,8.010226902484005,5.3742012137394575,37,1421,9.554328792363573e-06,
6,triangle,1387,1397,1051,,228972.38660520225,6856337.813821423,711438.0263671875,97.42111643253071,86.93435600927137,47.421116432530695,36.934356009271355,37,1421,1e-05,
7,triangle,974,1356,626,,231699.1794124633,6861381.066413124,22246.2294921875,76.35927387556355,74.48285879869536,26.35927387556355,24.48285879869536,37,1421,1e-05,
8,triangle,355,1320,958,,233093.03714389788,6853677.382264301,23359.89404296875,119.90857017219959,119.29987386396243,69.90857017219959,69.29987386396243,37,1421,1e-05,
9,triangle,1468,1488,851,,230080.7015505349,6866020.723709404,281303.23291015625,82.7334526942746,81.68024972795017,32.7334526942746,31.68024972795017,17,2101,3.76060309309e-06,
10,triangle,1388,1618,741,,238517.0986448764,6865308.632083843,299357.802734375,48.66379246456245,57.747812729353875,-1.3362075354375615,7.747812729353874,17,2101,3.76060309309e-06,
11,triangle,1237,1287,898,,233149.2123119928,6861303.375084098,39466.837890625,82.17563225716137,83.19843495317605,32.17563225716137,33.198434953176054,37,1421,1e-05,
12,triangle,1056,1764,1701,,233669.6478636088,6858542.733791605,203979.2412109375,107.47223600234543,104.64821812221408,57.47223600234541,54.648218122214075,37,1421,1e-05,
13,triangle,897,1797,1098,,232849.091028188,6862934.466462221,79600.6689453125,89.9943683067029,93.66965572881777,39.994368306702896,43.669655728817794,37,1421,1e-05,
14,triangle,831,1121,830,,230937.5689512686,6869063.80050448,161449.234375,78.14889630542517,78.98685277402693,28.14889630542517,28.986852774026918,17,2101,3.983438696908215e-06,
15,triangle,60,1283,59,,235931.07298273858,6865175.9126602635,9018.03662109375,62.94934796107418,59.075503765779466,12.949347961074187,9.075503765779462,17,2101,3.76060309309e-06,
16,triangle,1487,1623,1393,,229623.27000337277,6864884.966005311,147037.849609375,69.9336253485803,71.82072141624529,19.93362534858031,21.820721416245306,17,2101,3.76060309309e-06,
17,triangle,459,1435,460,,231021.48721957442,6860870.113708641,6020.1875,67.37845693808919,66.65109102645636,17.37845693808919,16.651091026456356,37,1421,1e-05,
18,triangle,1278,1402,835,,237705.57974242527,6858528.2005640315,2300315.9150390625,86.28479131180553,85.21438062953855,36.284791311805535,35.214380629538546,37,1421,1e-05,
19,triangle,332,1483,331,,233898.73066592406,6851992.562389406,5482.2001953125,148.84711109842868,147.27296317694524,98.84711109842868,97.27296317694521,37,1421,1e-05,
20,triangle,1265,1683,300,,233524.6698457936,6849857.825535218,40147.25146484375,177.540990041809,173.70556818370028,127.54099004180901,123.70556818370028,17,2101,3.76060309309e-06,
21,triangle,670,1398,668,,229764.58333333334,6862241.666666667,19921.875,64.27067842600367,63.40370333636249,14.27067842600367,13.40370333636249,37,1421,1e-05,
22,triangle,961,1431,404,,231605.11363636365,6856800.0,31736.505859375,92.7863622145213,95.62537857980435,42.7863622145213,45.62537857980434,37,1421,1e-05,
23,triangle,1098,1591,1424,,233303.7358279288,6863276.966273121,206978.6337890625,98.98454225194595,98.95111181761946,48.98454225194595,48.95111181761947,37,1421,1e-05,
24,triangle,1417,1701,1010,,233147.43900897098,6858831.516730058,102725.40234375,100.37717202082203,99.71746939724657,50.37717202082204,49.71746939724657,37,1421,1e-05,
25,triangle,2,1449,762,,240119.7557003701,6874979.207553287,1779255.40625,49.22001745878886,53.85398052556255,-0.7799825412111314,3.8539805255625494,14,2121,1e-05,
26,triangle,344,1105,929,,233593.47939326995,6852830.868110788,35950.70458984375,138.15282867577565,134.7480550738952,88.15282867577565,84.74805507389517,37,1421,1e-05,
27,triangle,702,1735,949,,233163.29808610864,6869051.951465567,34958.84423828125,52.89750362310388,57.743356011114294,2.897503623103882,7.743356011114298,17,2101,3.76060309309e-06,
28,triangle,648,1474,647,,233924.05777042825,6861855.9363413,11811.83740234375,87.00652666486258,87.73193551162097,37.00652666486258,37.73193551162098,37,1421,1e-05,
29,triangle,861,1575,1256,,230801.6773196319,6855317.505732908,208606.919921875,139.837872571272,127.9084559790236,89.837872571272,77.9084559790236,37,1421,1e-05,
30,triangle,1381,1833,1542,,235669.70235957424,6860152.145221683,220875.9228515625,97.04428282848993,99.39366033042694,47.04428282848992,49.39366033042693,37,1421,1e-05,
31,triangle,1102,1269,855,,231007.4025846195,6857914.969488754,107711.9013671875,95.48463052161416,95.524316204623,45.484630521614164,45.524316204623,37,1421,1e-05,
32,triangle,1411,1468,851,,229763.94792577205,6866244.52161669,231070.6533203125,86.76304846248513,84.80765924093598,36.76304846248512,34.807659240935976,17,2101,3.76060309309e-06,
33,triangle,669,1340,670,,229886.64586370264,6862356.23633382,10449.2470703125,61.0018297529913,59.57744471721032,11.001829752991306,9.577444717210321,37,1421,1e-05,
34,triangle,1390,1462,1023,,235309.476180419,6861785.008280907,199130.6953125,96.49794130884551,94.38844082090976,46.49794130884551,44.38844082090976,37,1421,1e-05,
35,triangle,715,1795,818,,233966.15264038867,6848239.316375124,139136.9765625,199.30355766759763,200.8795393147906,149.3035576675976,150.87953931479066,62,1981,1e-05,
36,triangle,1130,1871,1623,,229010.88920934722,6865682.338003253,256660.5361328125,77.43142614927933,74.70592839563353,27.431426149279336,24.70592839563354,17,2101,3.76060309309e-06,
37,triangle,377,1641,376,,232964.3308040773,6855356.397293087,7956.91064453125,102.83618272568783,103.51145990116008,52.83618272568783,53.51145990116009,37,1421,1e-05,
38,triangle,147,1301,146,,236996.89225937673,6870671.5113082295,7695.4013671875,49.82819592098806,47.357823082506364,-0.17180407901194764,-2.6421769174936407,17,2101,4.206274300726428e-06,
39,triangle,855,964,962,,231257.5226555802,6858280.298165447,73228.96435546875,94.63769628968657,93.64362287394367,44.63769628968658,43.643622873943656,37,1421,1e-05,
40,triangle,1023,1462,906,,235598.6251347932,6861530.721379069,233327.59814453125,100.46475844379427,97.29068782698664,50.464758443794274,47.29068782698664,37,1421,1e-05,
41,triangle,403,961,404,,231712.5,6856787.5,9843.75,90.36666806538898,90.2916653951009,40.36666806538897,40.291665395100914,37,1421,1e-05,
42,triangle,1056,1787,1764,,234011.71616961932,6858636.976810481,225771.958984375,103.65276452254105,103.66510361826302,53.65276452254105,53.665103618263025,37,1421,1e-05,
43,triangle,763,1449,2,,240769.7557003701,6874309.207553287,1862499.0634765625,47.14836491614032,53.085981130827854,-2.8516350838596765,3.085981130827849,14,2121,1e-05,
44,triangle,40,1426,39,,232094.02729405,6865030.832674135,6281.17578125,51.24456173987866,48.15489531299215,1.2445617398786706,-1.8451046870078536,17,2101,3.76060309309e-06,
45,triangle,1011,1424,1122,,233587.26368760958,6862570.704099071,129060.779296875,93.99900836095105,93.76836478651796,43.99900836095106,43.76836478651796,37,1421,1e-05,
46,triangle,665,1708,664,,232683.9979187094,6861837.414288342,6009.34130859375,77.59845797677669,77.67798177594089,27.598457976776693,27.67798177594088,37,1421,1e-05,
47,triangle,53,1293,52,,235442.89423077813,6864775.007227693,5624.18701171875,55.9287004133994,56.791238713912264,5.9287004133993975,6.791238713912267,17,2101,3.76060309309e-06,
48,triangle,321,1308,322,,234285.25206144704,6851263.283961713,6943.05419921875,152.82212775677476,151.36110613605717,102.82212775677475,101.36110613605719,37,1421,1e-05,
49,triangle,402,1327,403,,231814.39256928358,6856823.086964785,5840.21630859375,91.13434239511989,89.92053796511692,41.134342395119894,39.92053796511692,37,1421,1e-05,
50,triangle,472,1336,473,,230761.1084026446,6861768.241660117,6385.31298828125,60.26273499808066,59.107345844636406,10.262734998080658,9.10734584463641,37,1421,1e-05,
51,triangle,670,1340,671,,229936.64586370264,6862331.23633382,6326.58740234375,59.44640647713932,58.77744420858402,9.446406477139313,8.77744420858402,37,1421,1e-05,
52,triangle,972,1628,853,,232711.6294918257,6860467.190625924,98427.68798828125,91.50242707389378,93.81437907415871,41.50242707389379,43.81437907415872,37,1421,1e-05,
53,triangle,1024,1472,886,,238077.59339433967,6869128.225019974,122197.9853515625,29.252754687549555,28.17365814933494,-20.74724531245045,-21.82634185066506,17,2101,3.76060309309e-06,
54,triangle,12,1393,11,,230017.2767182768,6864727.503364193,8127.494140625,58.062747642830814,55.09669269193693,8.062747642830812,5.096692691936929,17,2101,3.76060309309e-06,
55,triangle,1083,1626,745,,227141.40173896472,6853390.170389189,2078713.4560546875,82.05904726291908,87.81428490897093,32.05904726291908,37.81428490897094,37,1421,1e-05,
56,triangle,1417,1463,1056,,233424.2269314117,6859137.385627393,110592.3681640625,100.80556972315311,100.1084454235607,50.80556972315311,50.10844542356071,37,1421,1e-05,
57,triangle,741,1599,1120,,237932.38157293716,6866119.174286409,182278.07666015625,34.967095951675454,40.949587202862446,-15.032904048324548,-9.05041279713756,28,1961,9.554328792363573e-06,
58,triangle,1072,1596,761,,236868.62559613714,6874348.613172377,1391082.6606445312,86.65104125116257,82.42325349199432,36.651041251162574,32.42325349199431,14,2121,1e-05,
59,triangle,1204,1451,1005,,233830.83170366203,6853995.13151502,42409.61376953125,127.52966617911439,128.75352304515084,77.52966617911439,78.75352304515086,37,1421,1e-05,
60,triangle,1256,1575,844,,230430.01880328986,6855137.89911795,317556.17041015625,134.23132567703792,125.55016847157106,84.2313256770379,75.55016847157107,37,1421,1e-05,
61,triangle,777,1550,3,,240126.6049326531,6846055.955305933,1808981.7700195312,182.44519435390316,195.74035545505572,132.44519435390316,145.74035545505572,13,2061,1e-05,
62,triangle,942,1804,1407,,232253.06667043842,6872606.166368291,359832.72509765625,76.64188884546365,78.37382336982807,26.641888845463654,28.373823369828063,14,2121,1e-05,
63,triangle,322,1729,323,,234120.67948218063,6851348.499826864,9092.32763671875,151.23560800653055,149.67796525784814,101.23560800653055,99.67796525784813,37,1421,1e-05,
64,triangle,532,1577,531,,230731.86779877197,6856527.384898785,8941.826171875,104.4726146507459,104.45711917696269,54.47261465074589,54.45711917696269,37,1421,1e-05,
65,triangle,260,1585,259,,232932.2740054231,6868195.04413909,5859.12548828125,41.01272337505857,38.773271812531554,-8.987276624941428,-11.226728187468453,17,2101,3.76060309309e-06,
66,triangle,1067,1377,1275,,235034.80312355797,6852799.242291634,250487.42431640625,156.47405357779775,152.3220490509982,106.47405357779776,102.3220490509982,37,1421,1e-05,
67,triangle,55,1686,54,,235631.2818261844,6864889.978861928,7459.0830078125,62.554968116192384,60.47132621941796,12.554968116192384,10.471326219417964,17,2101,3.76060309309e-06,
68,triangle,576,1463,1417,,233126.45474683805,6859224.567368045,87210.8515625,96.23720505650748,97.01085265181813,46.23720505650749,47.01085265181812,37,1421,1e-05,
69,triangle,1372,1382,1015,,228847.25221024593,6862262.980729434,276968.29833984375,78.62852411846147,72.93927923224753,28.62852411846146,22.939279232247525,37,1421,1e-05,
70,triangle,1275,1377,859,,234913.1378004884,6852426.202896317,227372.4248046875,161.17319539674224,158.73907527159386,111.17319539674223,108.73907527159385,37,1421,1e-05,
71,triangle,1574,1890,531,,230519.23267833408,6856384.880111306,46382.77685546875,104.4063798526772,105.49083002238558,54.4063798526772,55.49083002238558,37,1421,1e-05,
72,triangle,913,1770,1266,,230210.37458687255,6863471.667808791,90026.33837890625,66.64348820775517,67.9440329326351,16.643488207755162,17.944032932635096,37,1421,1e-05,
73,triangle,1276,1386,721,,236003.03092672303,6851279.948128398,419262.14794921875,163.16873484312816,158.78783798512777,113.16873484312816,108.78783798512774,17,2101,3.76060309309e-06,
74,triangle,1121,1257,830,,230757.72510795583,6868828.682632779,174055.4345703125,68.41736058953019,73.86793727898866,18.417360589530187,23.867937278988645,17,2101,3.76060309309e-06,
75,triangle,858,1752,1477,,237119.17959308438,6867122.961772479,207478.666015625,43.057988723983996,42.489452999419726,-6.942011276016011,-7.510547000580277,17,2101,3.76060309309e-06,
76,triangle,576,1417,1010,,232996.58557060244,6859048.528012972,56394.61767578125,97.86469311506785,96.64298854663902,47.864693115067844,46.642988546639025,37,1421,1e-05,
