cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,7015,13501,11659,,255829.31489336235,6777935.339159648,2081351.4008789062,97.26300872500802,101.39129246842033,47.26300872500802,51.39129246842034,18,2041,4.30886938006e-06,
1,triangle,6625,12397,6624,,239693.22287338204,6830973.476409529,5453.595703125,257.75560986094007,258.4740195191094,207.75560986094013,208.47401951910942,32,1341,1e-05,
2,triangle,5806,12091,5805,,240515.17516599168,6823403.238489538,9542.7939453125,233.49471637990678,231.0201607615343,183.49471637990678,181.0201607615343,32,1341,1e-05,
3,triangle,11284,13764,13757,,216487.07805887036,6817128.46993851,1699308.498046875,156.48824326312692,149.0689980565669,106.48824326312692,99.0689980565669,38,1241,4.309e-06,
4,triangle,7552,11477,6845,,253421.7446298195,6820378.271695544,171664.076171875,206.86248598102048,204.9617815898453,156.86248598102048,154.9617815898453,38,1241,4.309e-06,
5,triangle,7886,13219,9410,,262296.5052251878,6800727.07236256,136651.9658203125,153.98357647299562,151.6861410221996,103.98357647299562,101.6861410221996,18,2041,4.30886938006e-06,
6,triangle,7612,14846,9327,,265493.0057392628,6793549.257319107,285972.99072265625,141.4393632338358,144.23910181247973,91.43936323383579,94.23910181247972,18,2041,4.30886938006e-06,
7,triangle,8329,10645,7709,,232383.62197982057,6814949.19025614,151118.4453125,204.08332839343961,208.58620635301963,154.08332839343964,158.58620635301963,38,1241,4.309e-06,
8,triangle,9040,12508,11443,,262309.5779916281,6825213.215015575,2125111.4912109375,193.81485177187471,194.40629187613285,143.81485177187471,144.40629187613288,17,2101,6.657465942726787e-06,
9,triangle,6335,13926,11205,,232287.27843014928,6827166.390391007,11442.7109375,245.55261317441582,247.16265179318543,195.5526131744158,197.16265179318543,32,1341,1e-05,
10,triangle,8951,13742,11915,,270539.7122308319,6840590.766426337,1932668.513671875,83.96875302460121,111.43024099405939,33.96875302460121,61.43024099405938,13,2061,7.994479565636073e-06,
11,triangle,5985,9120,5984,,242028.5385207995,6824564.06396957,9621.61279296875,232.19547262581602,234.62192945668437,182.195472625816,184.62192945668437,32,1341,1e-05,
12,triangle,7210,8747,960,,252197.03914801602,6812332.136198784,197219.373046875,252.16781164412112,254.32622318915287,202.16781164412112,204.32622318915287,2,1381,1e-05,
