edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,7719,8131,,2033.108108107932,boundary,False,1321,
1,0,7846,8364,,1975.8620689655072,boundary,False,1321,
2,0,14606,8131,8364,1663.7273873546528,internal,False,1321,1321
3,1,7754,4333,,2033.108108107932,boundary,False,2041,
4,1,7755,4293,,1975.8620689655072,boundary,False,2041,
5,1,13664,4293,4333,2228.315196418118,internal,False,2041,2041
6,2,7782,3681,,1975.8620689655072,boundary,False,801,
7,2,7783,3750,,2033.108108107932,boundary,False,801,
8,2,13562,3681,3750,2280.82325849458,internal,False,801,801
9,3,7818,3636,,2033.108108107932,boundary,False,2141,
10,3,7819,3567,,1975.8620689655072,boundary,False,2141,
11,3,13533,3567,3636,2295.8781334712207,internal,False,2141,2141
12,4,5,13261,20055,43.92615584935993,internal,True,1961,1961
13,4,8084,6841,20055,234.86330269256692,geology_interface,False,1841,1961
14,4,13617,6925,13261,136.2449856578543,internal,False,1961,1961
15,4,13618,5699,6925,229.2209512220951,geology_interface,False,1841,1961
16,4,14495,5699,6841,201.81018665001963,internal,False,1841,1841
17,5,6,5746,20028,75.0,internal,True,1961,1961
18,5,8084,20026,20055,221.14333983550426,internal,False,1961,1961
19,5,10129,5746,17463,175.81826129878877,internal,False,1961,1961
20,5,13617,13261,17463,136.24498565770418,internal,False,1961,1961
21,5,14925,20026,20028,160.02857409073323,internal,False,1961,1961
22,6,7,14787,20046,75.0,internal,True,1961,1961
23,6,10129,5746,14787,136.73462868365252,internal,False,1961,1961
24,6,14925,20028,20046,119.82964794037113,internal,False,1961,1961
25,7,8,13388,20044,106.06601717798213,internal,True,1961,1961
26,7,10129,13388,14787,133.15651075476364,internal,False,1961,1961
27,7,14920,20044,20053,126.03077755950096,internal,False,1961,1961
28,7,14925,20046,20053,119.82964794037113,internal,False,1961,1961
29,8,9,7475,20047,75.0,internal,True,1961,1961
30,8,10129,6701,13388,119.23726738839657,internal,False,1961,1961
31,8,10130,6701,7475,136.98996981412574,internal,False,1961,1961
32,8,14920,20044,20047,94.4581624711302,internal,False,1961,1961
33,9,10,14788,20032,75.0,internal,True,1961,1961
34,9,10130,7475,14788,99.1824002742337,internal,False,1961,1961
35,9,14920,20032,20047,83.09630158160482,internal,False,1961,1961
36,10,11,13389,20045,106.06601717798213,internal,True,1961,1961
37,10,10130,13389,14788,110.2635262389225,internal,False,1961,1961
38,10,14920,20030,20032,127.03403565839987,internal,False,1961,1961
39,10,14921,20030,20045,118.50635233989001,internal,False,1961,1961
40,11,12,14789,20048,75.0,internal,True,1961,1961
41,11,10130,13389,17666,129.800324927149,internal,False,1961,1961
42,11,11007,14789,17666,130.53820242564365,internal,False,1961,1961
43,11,14921,20045,20048,134.37773516634206,internal,False,1961,1961
44,12,13,15871,20022,106.06601717798213,internal,True,1961,1961
45,12,11007,14789,15871,128.8936467805765,internal,False,1961,1961
46,12,14921,20043,20048,138.84057287092196,internal,False,1961,1961
47,12,14922,20022,20043,196.91807646030645,internal,False,1961,1961
48,13,14,3905,20025,106.06601717798213,internal,True,1961,1961
49,13,11007,3905,15871,120.16581920990185,internal,False,1961,1961
50,13,14922,20022,20041,202.2332413227899,internal,False,1961,1961
51,13,14923,20025,20041,166.16624271378984,internal,False,1961,1961
52,14,15,3864,20050,106.06601717798213,internal,True,1961,1961
53,14,11007,3905,11597,186.4566331144527,internal,False,1961,1961
54,14,12860,3864,11597,151.82227247548238,internal,False,1961,1961
55,14,14923,20025,20050,100.4693299786903,internal,False,1961,1961
56,15,16,14790,20049,75.0,internal,True,1961,1961
57,15,9931,12634,14790,118.58541225631423,internal,False,1961,1961
58,15,12860,3864,12634,164.68418313702705,internal,False,1961,1961
59,15,14923,20049,20050,122.78824176245784,internal,False,1961,1961
60,16,17,12586,20056,106.06601717798213,internal,True,1961,1961
61,16,8124,20021,20056,244.80556073535408,internal,False,1961,1961
62,16,9931,12586,14790,118.58541225631423,internal,False,1961,1961
63,16,14923,20021,20049,136.50325897696703,internal,False,1961,1961
64,17,18,12549,20057,4.359940588700733,internal,True,1961,1961
65,17,8124,20056,20057,306.4420210114349,internal,False,1961,1961
66,17,9931,12549,12586,118.58541225631423,internal,False,1961,1961
67,18,19,10729,20134,164.02324988056637,internal,False,1961,1961
68,18,1913,20134,20424,101.70607658928141,geology_interface,True,1961,2141
69,18,8124,20057,21419,309.4912218962,geology_interface,False,1961,2141
70,18,9931,10729,12549,120.59830270501561,internal,False,1961,1961
71,18,15721,20424,21419,259.0439619240624,internal,False,2141,2141
72,19,1913,20072,20134,117.44686506683261,geology_interface,False,2141,1961
73,19,1914,20072,20088,74.85490291197102,internal,False,2141,2141
74,19,1915,20088,20137,93.07387853686139,internal,False,2141,2141
75,19,1916,20135,20137,151.56595013995803,internal,False,2141,2141
76,19,7847,1295,20136,332.9209065341361,geology_interface,False,1961,2141
77,19,9719,1295,3678,347.08140187525794,internal,False,1961,1961
78,19,9931,3678,10729,173.02019204327485,internal,False,1961,1961
79,19,14941,20135,20136,243.81905655908875,internal,False,2141,2141
80,20,7848,770,20061,346.30006242249505,geology_interface,False,1961,2141
81,20,7849,6527,20085,265.2656525324465,geology_interface,False,1961,2141
82,20,11747,770,3014,508.93915605038273,internal,False,1961,1961
83,20,13511,3014,6527,317.91035041136286,internal,False,1961,1961
84,20,14929,20061,20077,355.5014700109429,internal,False,2141,2141
85,20,14937,20084,20085,278.516598966404,internal,False,2141,2141
86,20,14943,20077,20084,337.3328513601475,internal,False,2141,2141
87,21,22,9403,31367,84.09919351244265,geology_interface,False,1961,2141
88,21,23,20076,31367,48.22508186928462,internal,True,2141,2141
89,21,24,20076,20138,89.16646522824152,internal,False,2141,2141
90,21,25,20138,20139,152.3709166504767,internal,False,2141,2141
91,21,7850,6127,20139,265.26565253239215,geology_interface,False,1961,2141
92,21,9737,9403,16593,196.75845477041776,internal,False,1961,1961
93,21,14685,6127,16593,281.17579315926884,internal,False,1961,1961
94,22,23,18850,31367,42.77523442320786,internal,True,2141,2141
95,22,1662,5874,31366,63.29078275477427,internal,True,1961,1961
96,22,1663,11873,31366,124.43424000658713,geology_interface,False,2141,1961
97,22,9737,5874,9403,193.8133664951839,internal,False,1961,1961
98,22,11573,11873,18850,81.98318656596983,internal,False,2141,2141
99,23,24,18643,20076,75.0,internal,True,2141,2141
100,23,11573,18643,18850,89.30490318936305,internal,False,2141,2141
101,24,25,10118,20138,106.06601717798213,internal,True,2141,2141
102,24,11573,17146,18643,93.58117857532567,internal,False,2141,2141
103,24,13383,10118,17146,138.04013765940923,internal,False,2141,2141
104,25,26,2610,20069,106.06601717798213,internal,True,2141,2141
105,25,7850,20075,20139,227.39205265672084,internal,False,2141,2141
106,25,13383,2610,10118,129.23187027487776,internal,False,2141,2141
107,25,14945,20069,20075,177.6514067060989,internal,False,2141,2141
108,26,27,10553,20118,106.06601717798213,internal,True,2141,2141
109,26,13383,2610,12523,191.95487226027117,internal,False,2141,2141
110,26,14102,10553,12523,129.65914066282556,internal,False,2141,2141
111,26,14945,20069,20118,99.32228535901785,internal,False,2141,2141
112,27,28,2152,20089,106.06601717798213,internal,True,2141,2141
113,27,14102,2152,10553,124.37884210258484,internal,False,2141,2141
114,27,14938,20089,20127,140.1220525498474,internal,False,2141,2141
115,27,14945,20118,20127,103.29477447199635,internal,False,2141,2141
116,28,29,3906,20063,106.06601717798213,internal,True,2141,2141
117,28,9745,11902,14385,255.2002917649955,internal,False,2141,2141
118,28,11008,3906,14385,182.67788148717315,internal,False,2141,2141
119,28,14102,2152,11902,191.38625856664078,internal,False,2141,2141
120,28,14938,20063,20089,122.54096615400032,internal,False,2141,2141
121,29,30,15872,20081,106.06601717798213,internal,True,2141,2141
122,29,11008,3906,15872,107.63374141187614,internal,False,2141,2141
123,29,14937,20081,20090,169.33608636950865,internal,False,2141,2141
124,29,14938,20063,20090,181.37912548341802,internal,False,2141,2141
125,30,31,14791,20074,75.0,internal,True,2141,2141
126,30,11008,14791,15872,110.90011810631927,internal,False,2141,2141
127,30,14937,20081,20096,168.67304654168987,internal,False,2141,2141
128,30,14943,20074,20096,139.24998521566027,internal,False,2141,2141
129,31,32,15873,20124,106.06601717798213,internal,True,2141,2141
130,31,11008,14791,15873,117.37814528305904,internal,False,2141,2141
131,31,14943,20074,20097,143.56088283615898,internal,False,2141,2141
132,31,14944,20097,20124,81.17587636744533,internal,False,2141,2141
133,32,33,15874,20125,106.06601717798213,internal,True,2141,2141
