edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,6528,5260,,1986.4864864861593,boundary,False,411,
1,0,6667,5261,,1986.4285714285215,boundary,False,411,
2,0,11746,5260,5261,2174.1764245948953,internal,False,411,411
3,1,6563,707,,1986.4864864861593,boundary,False,1521,
4,1,6564,706,,1986.4285714285797,boundary,False,1521,
5,1,10514,706,707,2653.9066632096774,internal,False,1521,1521
6,2,6597,352,,1986.4285714285215,boundary,False,1781,
7,2,6598,353,,1986.4864864861593,boundary,False,2201,
8,2,10347,352,353,2732.5883040730537,geology_interface,False,1781,2201
9,3,6633,6276,,1986.4864864861593,boundary,False,1981,
10,3,6634,6277,,1986.4285714285797,boundary,False,2201,
11,3,12046,6276,6277,1771.172987662047,geology_interface,False,1981,2201
12,4,5,4368,32026,288.54534676300653,geology_interface,False,1981,2201
13,4,1649,10640,32026,54.01586514047813,internal,True,2201,2201
14,4,1715,9302,33035,132.99294629420172,geology_interface,False,2201,1981
15,4,1716,33035,33036,121.81114129968113,internal,False,1981,1981
16,4,1717,1618,33036,20.984134859521873,internal,True,1981,1981
17,4,8586,9302,10640,132.78952135025438,internal,False,2201,2201
18,4,8983,1618,4368,204.39106821262672,internal,False,1981,1981
19,5,1647,31967,32028,181.27491163387077,internal,False,2201,2201
20,5,1648,32027,32028,204.2341167344453,internal,False,2201,2201
21,5,1649,32026,32027,248.62130899971226,internal,False,2201,2201
22,5,6668,6268,31893,312.2416627814111,geology_interface,False,1981,2201
23,5,8983,4368,9069,251.68663436330343,internal,False,1981,1981
24,5,10629,6268,9069,336.21690849455706,internal,False,1981,1981
25,5,16943,31893,31967,128.06812092147257,internal,False,2201,2201
26,6,7,13728,32409,31.712452861510734,internal,True,1981,1981
27,6,8,32404,32409,99.9714621102585,internal,False,1981,1981
28,6,6671,13728,31906,312.241662780816,geology_interface,False,1981,2201
29,6,7382,31935,32404,307.51128514670484,geology_interface,False,2201,1981
30,6,16960,31906,31961,352.710260820094,internal,False,2201,2201
31,6,16971,31935,31961,289.77842100302934,internal,False,2201,2201
32,7,8,10087,32409,75.0,internal,True,1981,1981
33,7,6671,401,13728,310.9287432371079,internal,False,1981,1981
34,7,8575,401,10087,147.4945952899707,internal,False,1981,1981
35,8,9,11784,32263,106.06601717798213,internal,True,1981,1981
36,8,7382,32231,32404,277.2718143945546,internal,False,1981,1981
37,8,8575,10087,11784,141.65422553986002,internal,False,1981,1981
38,8,17048,32231,32263,171.42111786388216,internal,False,1981,1981
39,9,10,3071,32235,106.06601717798213,internal,True,1981,1981
40,9,8575,3071,11784,119.88258238930423,internal,False,1981,1981
41,9,17040,32235,32325,180.2552947002235,internal,False,1981,1981
42,9,17048,32263,32325,155.99715638467242,internal,False,1981,1981
43,10,11,7567,32357,106.06601717798213,internal,True,1981,1981
44,10,8575,3071,9930,176.57221612518518,internal,False,1981,1981
45,10,11758,7567,9930,114.10086631743766,internal,False,1981,1981
46,10,17040,32235,32357,113.67131665614505,internal,False,1981,1981
47,11,12,11212,32347,75.0,internal,True,1981,1981
48,11,8623,11212,12273,131.2847696999769,internal,False,1981,1981
49,11,11758,7567,12273,119.69703760272233,internal,False,1981,1981
50,11,17040,32347,32357,125.89823347934146,internal,False,1981,1981
51,12,13,10351,32335,106.06601717798213,internal,True,1981,1981
52,12,8623,10351,11212,144.72754302095714,internal,False,1981,1981
53,12,17032,32335,32380,117.63629262335932,internal,False,1981,1981
54,12,17040,32347,32380,131.33491548564965,internal,False,1981,1981
55,13,14,11213,32348,75.0,internal,True,1981,1981
56,13,8623,10351,12858,148.09460943766362,internal,False,1981,1981
57,13,9156,11213,12858,133.32937780756887,internal,False,1981,1981
58,13,17032,32335,32348,122.64413892179711,internal,False,1981,1981
59,14,15,11785,32244,106.06601717798213,internal,True,1981,1981
60,14,9156,11213,11785,132.32443227900143,internal,False,1981,1981
