node_id,x,y,z_top,z_bottom
0,379762.5,6846862.5,21.040000915527344,-28.959999084472656
1,379762.5,6911887.5,20.799999237060547,-29.200000762939453
2,439237.5,6911887.5,,-10049.0
3,439237.5,6846862.5,225.60000610351562,175.60000610351562
4,400350.0,6878775.0,127.5999984741211,77.5999984741211
5,400350.0,6878700.0,119.5999984741211,69.5999984741211
6,400350.0,6878650.671907546,122.95430775741069,72.95430775741069
7,401071.3385179809,6878927.392540659,112.064192061911,62.064192061911
8,401449.6780456066,6879025.321954394,99.04491087754258,49.04491087754257
9,401400.0,6879075.0,97.5999984741211,47.599998474121094
10,401325.0,6879075.0,97.4000015258789,47.400001525878906
11,401250.0,6879075.0,97.5,47.5
12,401175.0,6879075.0,101.9000015258789,51.900001525878906
13,401100.0,6879000.0,98.80000305175781,48.80000305175781
14,401025.0,6879000.0,104.0999984741211,54.099998474121094
15,400950.0,6878925.0,103.4000015258789,53.400001525878906
16,400875.0,6878925.0,105.5999984741211,55.599998474121094
17,400800.0,6878925.0,106.5999984741211,56.599998474121094
18,400725.0,6878925.0,108.0999984741211,58.099998474121094
19,400650.0,6878925.0,110.19999694824219,60.19999694824219
20,400575.0,6878925.0,110.4000015258789,60.400001525878906
21,400500.0,6878850.0,117.69999694824219,67.69999694824219
22,400425.0,6878850.0,119.9000015258789,69.9000015258789
23,401475.0,6879000.0,96.0,46.0
24,401550.0,6879000.0,89.9000015258789,39.900001525878906
25,401625.0,6878925.0,90.80000305175781,40.80000305175781
26,401700.0,6878850.0,88.19999694824219,38.19999694824219
27,401775.0,6878775.0,86.69999694824219,36.69999694824219
28,401850.0,6878775.0,84.19999694824219,34.19999694824219
29,401925.0,6878775.0,84.4000015258789,34.400001525878906
30,402000.0,6878700.0,82.30000305175781,32.30000305175781
31,402075.0,6878700.0,80.30000305175781,30.300003051757812
32,402150.0,6878700.0,78.4000015258789,28.400001525878906
33,402225.0,6878700.0,78.30000305175781,28.300003051757812
34,402300.0,6878625.0,79.0,29.0
35,402375.0,6878625.0,76.0,26.0
36,402450.0,6878625.0,77.80000305175781,27.800003051757812
37,402525.0,6878550.0,82.0,32.0
38,402600.0,6878475.0,73.9000015258789,23.900001525878906
39,402675.0,6878475.0,71.0,21.0
40,402724.6299517132,6878475.0,70.93382774077301,20.93382774077302
41,402937.7703180859,6878191.22768188,83.8325768091897,33.83257680918969
42,404054.2762213774,6876704.276221378,87.18214757671362,37.182147576713625
43,404156.8145480486,6876567.716697463,110.32668185183621,60.32668185183623
44,404346.6329063049,6876352.390604435,140.95324797730765,90.95324797730765
45,404595.1748987404,6876461.283837083,128.68629816937818,78.68629816937818
46,405595.9575410589,6876740.59786667,55.30929723248587,5.309297232485864
47,405608.3370477214,6876741.662952279,55.66704845926707,5.667048459267079
48,405943.7915920579,6876770.524183761,92.11233745180772,42.11233745180773
49,408562.6461725277,6876995.284492636,194.60267594040326,144.6026759404033
50,409041.6849871521,6876998.848440611,163.0969774611042,113.09697746110419
51,410080.3744788305,6877086.464659598,196.46507067943332,146.46507067943332
52,410925.0,6877252.979413101,92.66338142368528,42.66338142368528
53,411079.9864533316,6877283.534411057,143.50813616936836,93.50813616936838
54,412882.2211994383,6878005.291226301,103.69566872207417,53.695668722074174
55,414039.5604769287,6878010.080671715,114.51358650155973,64.51358650155971
56,414675.0,6878161.893525215,74.70485000575025,24.704850005750245
57,414719.384142908,6878172.497340591,78.12144681182589,28.1214468118259
58,414851.4712799323,6878180.607438635,85.80151475608726,35.80151475608726
59,415397.9151404115,6878213.79860823,115.19372968839731,65.19372968839731
60,417072.0111374313,6878043.7487187,171.00224956335575,121.00224956335573
61,418514.2740573482,6878363.904559126,169.4663841408028,119.46638414080282
62,418588.6395686258,6878231.273826106,182.92311666259317,132.9231166625932
63,419542.8297265188,6877788.800818923,240.109926794694,190.10992679469393
64,421655.7300446726,6877651.518638009,222.04531907896103,172.04531907896103
65,422025.0,6877505.361679105,150.13575063088288,100.13575063088288
66,422025.0,6877575.0,150.60000610351562,100.60000610351562
67,422025.0,6877650.0,152.1999969482422,102.19999694824219
68,422025.0,6877725.0,150.1999969482422,100.19999694824219
69,422025.0,6877800.0,151.89999389648438,101.89999389648438
70,422025.0,6877875.0,156.1999969482422,106.19999694824219
71,422100.0,6877950.0,155.8000030517578,105.80000305175781
72,422100.0,6878025.0,148.1999969482422,98.19999694824219
73,422100.0,6878100.0,143.39999389648438,93.39999389648438
74,422100.0,6878175.0,143.0,93.0
75,422100.0,6878250.0,142.10000610351562,92.10000610351562
76,422100.0,6878325.0,140.6999969482422,90.69999694824219
77,422025.0,6878400.0,139.3000030517578,89.30000305175781
78,421950.0,6878475.0,138.1999969482422,88.19999694824219
79,421875.0,6878475.0,137.6999969482422,87.69999694824219
80,421800.0,6878550.0,136.10000610351562,86.10000610351562
81,421725.0,6878550.0,135.39999389648438,85.39999389648438
82,421650.0,6878625.0,135.0,85.0
83,421575.0,6878700.0,134.0,84.0
84,421500.0,6878775.0,132.8000030517578,82.80000305175781
85,421500.0,6878850.0,134.39999389648438,84.39999389648438
86,421500.0,6878925.0,135.3000030517578,85.30000305175781
87,421500.0,6879000.0,134.3000030517578,84.30000305175781
88,421500.0,6879075.0,131.60000610351562,81.60000610351562
89,421425.0,6879075.0,134.0,84.0
90,421350.0,6879075.0,128.89999389648438,78.89999389648438
91,421275.0,6879075.0,128.39999389648438,78.39999389648438
92,421200.0,6879150.0,127.4000015258789,77.4000015258789
93,421125.0,6879225.0,129.60000610351562,79.60000610351562
94,421050.0,6879225.0,128.10000610351562,78.10000610351562
95,420975.0,6879150.0,126.5,76.5
96,420900.0,6879225.0,124.0999984741211,74.0999984741211
97,420825.0,6879300.0,123.0999984741211,73.0999984741211
98,420750.0,6879375.0,126.19999694824219,76.19999694824219
99,420750.0,6879450.0,120.69999694824219,70.69999694824219
100,420675.0,6879450.0,120.5999984741211,70.5999984741211
101,420600.0,6879450.0,118.5,68.5
102,420525.0,6879375.0,117.30000305175781,67.30000305175781
103,420450.0,6879375.0,116.4000015258789,66.4000015258789
104,420375.0,6879450.0,115.4000015258789,65.4000015258789
105,420300.0,6879450.0,114.5999984741211,64.5999984741211
106,420300.0,6879525.0,114.5999984741211,64.5999984741211
107,420225.0,6879600.0,113.4000015258789,63.400001525878906
108,420150.0,6879675.0,113.69999694824219,63.69999694824219
109,420075.0,6879675.0,120.0,70.0
110,420000.0,6879600.0,117.19999694824219,67.19999694824219
111,419925.0,6879600.0,110.5,60.5
112,419850.0,6879600.0,109.4000015258789,59.400001525878906
113,419775.0,6879675.0,108.0,58.0
114,419700.0,6879675.0,109.0,59.0
115,419700.0,6879750.0,110.69999694824219,60.69999694824219
116,419625.0,6879825.0,116.4000015258789,66.4000015258789
117,419700.0,6879900.0,114.5,64.5
118,419775.0,6879975.0,114.0999984741211,64.0999984741211
119,419850.0,6880050.0,123.0,73.0
120,419925.0,6880125.0,131.0,81.0
121,420000.0,6880200.0,129.1999969482422,79.19999694824219
122,420075.0,6880275.0,126.19999694824219,76.19999694824219
123,420150.0,6880350.0,134.39999389648438,84.39999389648438
124,420225.0,6880350.0,128.8000030517578,78.80000305175781
125,420300.0,6880350.0,130.1999969482422,80.19999694824219
126,420375.0,6880425.0,131.3000030517578,81.30000305175781
127,420450.0,6880425.0,131.10000610351562,81.10000610351562
128,420525.0,6880425.0,132.6999969482422,82.69999694824219
129,420600.0,6880500.0,133.60000610351562,83.60000610351562
130,420675.0,6880500.0,133.8000030517578,83.80000305175781
131,420750.0,6880575.0,134.8000030517578,84.80000305175781
132,420825.0,6880650.0,135.39999389648438,85.39999389648438
133,420900.0,6880650.0,137.39999389648438,87.39999389648438
134,420975.0,6880725.0,137.0,87.0
135,421050.0,6880725.0,137.60000610351562,87.60000610351562
136,421125.0,6880800.0,138.89999389648438,88.89999389648438
137,421200.0,6880875.0,139.39999389648438,89.39999389648438
138,421275.0,6880875.0,140.6999969482422,90.69999694824219
139,421350.0,6880950.0,141.1999969482422,91.19999694824219
140,421425.0,6881025.0,143.0,93.0
141,421500.0,6881100.0,149.39999389648438,99.39999389648438
142,421500.0,6881175.0,145.39999389648438,95.39999389648438
143,421575.0,6881250.0,145.60000610351562,95.60000610351562
144,421650.0,6881325.0,153.89999389648438,103.89999389648438
145,421725.0,6881400.0,146.6999969482422,96.69999694824219
146,421800.0,6881400.0,147.3000030517578,97.30000305175781
147,421875.0,6881475.0,148.10000610351562,98.10000610351562
148,421950.0,6881550.0,150.3000030517578,100.30000305175781
149,422025.0,6881550.0,149.5,99.5
150,422052.515182188,6881577.515182188,153.81686590711413,103.8168659071141
151,422494.3308466601,6881326.008140023,177.68697677618263,127.6869767761826
152,425638.3852844498,6880381.725092,233.381638550819,183.381638550819
153,426750.8839580934,6879805.922494398,256.4112825182861,206.41128251828616
