=== TOP 120 CUMULATIVE ===
         90195523 function calls (86885269 primitive calls) in 138.869 seconds

   Ordered by: cumulative time
   List reduced from 2992 to 120 due to restriction <120>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
                                                                                                                                       1    0.000    1.477  C:\codes\HydroModPy-GH\validation_cases\calibration\shared\runtime.py:286(synthesize_truth_observations)
C:\codes\HydroModPy-GH\launchers\model_calibration\output_selection.py:744(select_candidate_outputs_from_selectors)           <-      27    0.001   41.455  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2922(select_candidate_outputs)
C:\codes\HydroModPy-GH\launchers\process_simulation\launcher.py:297(prepare_runtime)                                          <-       2    0.000    1.696  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:3252(_get_or_create_runtime_reusable_launcher)
                                                                                                                                      27    0.000    0.000  C:\codes\HydroModPy-GH\launchers\process_simulation\launcher.py:325(run_prepared)
C:\codes\HydroModPy-GH\launchers\model_calibration\launcher.py:43(prepare)                                                    <-       1    0.000    0.816  C:\codes\HydroModPy-GH\launchers\model_calibration\launcher.py:121(calibrate)
                                                                                                                                       1    0.000    0.796  C:\codes\HydroModPy-GH\validation_cases\calibration\shared\runtime.py:286(synthesize_truth_observations)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2654(prepare_calibration_session)                               <-       2    0.000    1.597  C:\codes\HydroModPy-GH\launchers\model_calibration\launcher.py:43(prepare)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2474(prepare_hydraulic_property_support)                        <-       2    0.001    1.572  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2654(prepare_calibration_session)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:482(_prepare_runtime_hydraulic_property_support)                <-       2    0.000    1.571  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2474(prepare_hydraulic_property_support)
C:\Python312\Lib\subprocess.py:807(__init__)                                                                                  <-      27    0.001    0.202  C:\Python312\Lib\site-packages\flopy\mbase.py:1668(run_model)
C:\Python312\Lib\subprocess.py:1436(_execute_child)                                                                           <-      27    0.001    0.197  C:\Python312\Lib\subprocess.py:807(__init__)
C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\ops\array_ops.py:507(maybe_prepare_scalar_for_op)  <-   12995    0.052    0.065  C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\base.py:1371(_arith_method)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:3276(_prepare_runtime_direct_launcher)                          <-      27    0.000    0.019  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:3338(execute_candidate_run)
C:\Python312\Lib\subprocess.py:1282(_close_pipe_fds)                                                                          <-      27    0.001    0.003  C:\Python312\Lib\subprocess.py:1436(_execute_child)
C:\Python312\Lib\subprocess.py:1335(_get_handles)                                                                             <-      27    0.000    0.003  C:\Python312\Lib\subprocess.py:807(__init__)
C:\Python312\Lib\subprocess.py:1120(__del__)                                                                                  <-      27    0.000    0.001  C:\Python312\Lib\site-packages\flopy\mf6\mfsimbase.py:1803(run_simulation)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:113(_prepared_numeric_array_summary)                            <-      10    0.000    0.001  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:229(to_summary)
C:\Python312\Lib\subprocess.py:576(list2cmdline)                                                                              <-      27    0.001    0.001  C:\Python312\Lib\subprocess.py:1436(_execute_child)
C:\Python312\Lib\site-packages\pyproj\crs\crs.py:127(_prepare_from_string)                                                    <-      53    0.001    0.001  C:\Python312\Lib\site-packages\pyproj\crs\crs.py:185(__init__)
C:\codes\HydroModPy-GH\hydromodpy\analysis\calibration\core\objective_function.py:36(_prepare_series)                         <-      52    0.001    0.001  C:\codes\HydroModPy-GH\hydromodpy\analysis\calibration\core\objective_function.py:61(rmse)
C:\Python312\Lib\subprocess.py:218(Close)                                                                                     <-      81    0.000    0.000  C:\Python312\Lib\contextlib.py:477(_exit_wrapper)
                                                                                                                                      81    0.000    0.000  C:\Python312\Lib\site-packages\flopy\mbase.py:1668(run_model)
                                                                                                                                      27    0.000    0.000  C:\Python312\Lib\site-packages\flopy\mf6\mfsimbase.py:1803(run_simulation)
                                                                                                                                      54    0.000    0.000  C:\Python312\Lib\subprocess.py:807(__init__)
C:\Python312\Lib\subprocess.py:1233(poll)                                                                                     <-      27    0.000    0.000  C:\Python312\Lib\site-packages\flopy\mbase.py:1668(run_model)
C:\Python312\Lib\subprocess.py:1414(_make_inheritable)                                                                        <-      81    0.000    0.000  C:\Python312\Lib\subprocess.py:1335(_get_handles)
C:\Python312\Lib\subprocess.py:1563(_internal_poll)                                                                           <-      27    0.000    0.000  C:\Python312\Lib\subprocess.py:1120(__del__)
                                                                                                                                      27    0.000    0.000  C:\Python312\Lib\subprocess.py:1233(poll)
C:\Python312\Lib\subprocess.py:1423(_filter_handle_list)                                                                      <-      27    0.000    0.000  C:\Python312\Lib\subprocess.py:1436(_execute_child)
C:\codes\HydroModPy-GH\launchers\model_calibration\output_selection.py:497(prepare_output_selectors)                          <-       2    0.000    0.000  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:2654(prepare_calibration_session)
C:\Python312\Lib\subprocess.py:223(Detach)                                                                                    <-      27    0.000    0.000  C:\Python312\Lib\subprocess.py:807(__init__)
C:\Python312\Lib\subprocess.py:193(__init__)                                                                                  <-      27    0.000    0.000  C:\Python312\Lib\subprocess.py:1436(_execute_child)
C:\Python312\Lib\site-packages\pyproj\crs\crs.py:147(_prepare_from_authority)                                                 <-      29    0.000    0.000  C:\Python312\Lib\site-packages\pyproj\crs\crs.py:185(__init__)
C:\Python312\Lib\subprocess.py:1311(_on_error_fd_closer)                                                                      <-      54    0.000    0.000  {built-in method builtins.next}
C:\Python312\Lib\subprocess.py:259(_cleanup)                                                                                  <-      27    0.000    0.000  C:\Python312\Lib\subprocess.py:807(__init__)
C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:133(_prepared_labels_summary)                                   <-       5    0.000    0.000  C:\codes\HydroModPy-GH\launchers\model_calibration\runtime.py:229(to_summary)


