edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,101,123,,1922.5732472818345,boundary,False,2021,
1,0,113,180,,1774.0043299294775,boundary,False,2021,
2,0,230,123,180,1578.1862295304923,internal,False,2021,2021
3,1,103,330,,1588.0224282937124,boundary,False,801,
4,1,104,331,,1931.25,boundary,False,1701,
5,1,151,95,331,1202.4484469925262,geology_interface,False,801,1701
6,1,203,95,330,1444.5965955101026,internal,False,801,801
7,2,106,11,,1931.25,boundary,False,901,
8,2,107,25,,1631.25,boundary,False,2021,
9,2,152,11,25,1953.1868402528808,geology_interface,False,901,2021
10,3,109,332,,1631.25,boundary,False,1701,
11,3,110,30,,1461.8211137691978,boundary,False,1701,
12,3,188,332,333,1309.8246806564453,internal,False,1701,1701
13,3,201,30,333,1087.229408763953,internal,False,1701,1701
14,4,5,53,400,58.21708547500875,internal,True,1701,1701
15,4,74,342,494,163.22102241767817,geology_interface,False,1701,1841
16,4,123,400,515,242.71059385477812,geology_interface,False,1701,1841
17,4,217,53,342,153.41204841199945,internal,False,1701,1701
18,4,270,494,512,367.9390814841229,internal,False,1841,1841
19,4,277,512,515,207.57880699732763,internal,False,1841,1841
20,5,6,141,401,106.06601717798213,internal,True,1701,1701
21,5,123,400,401,190.37753103640182,internal,False,1701,1701
22,5,217,53,141,114.91993250113583,internal,False,1701,1701
23,6,7,138,402,75.0,internal,True,1701,1701
24,6,123,401,402,111.24427238000973,internal,False,1701,1701
25,6,162,111,138,149.25800144098335,internal,False,1701,1701
26,6,217,111,141,108.69036003840408,internal,False,1701,1701
27,7,8,269,364,75.0,internal,True,1701,1701
28,7,123,364,402,41.47706523537486,internal,False,1701,1701
29,7,162,138,269,108.7061750029477,internal,False,1701,1701
30,8,9,281,403,106.06601717798213,internal,True,1701,1701
31,8,75,403,404,195.21534169393405,internal,False,1701,1701
32,8,123,364,404,48.118663153929035,internal,False,1701,1701
33,8,162,269,281,112.27695210231886,internal,False,1701,1701
34,9,10,39,366,106.06601717798213,internal,True,1701,1701
35,9,75,366,403,108.50202064672582,internal,False,1701,1701
36,9,162,39,281,121.2347983637991,internal,False,1701,1701
37,10,11,270,369,75.0,internal,True,1701,1701
38,10,75,366,369,89.08617926572904,internal,False,1701,1701
39,10,138,116,129,285.59149146989654,internal,False,1701,1701
40,10,162,39,129,198.21614135896107,internal,False,1701,1701
41,10,163,116,270,156.30818431974527,internal,False,1701,1701
42,11,12,282,405,106.06601717798213,internal,True,1701,1701
43,11,75,369,406,92.60999165606893,internal,False,1701,1701
44,11,124,405,406,217.43017369193012,internal,False,1701,1701
45,11,163,270,282,146.35182140372433,internal,False,1701,1701
46,12,13,40,354,106.06601717798213,internal,True,1701,1701
47,12,124,354,405,135.02455436650405,internal,False,1701,1701
48,12,163,40,282,116.11885191922873,internal,False,1701,1701
49,13,14,8,358,75.0,internal,True,1701,1701
50,13,124,354,363,108.10818716472455,internal,False,1701,1701
51,13,163,8,40,167.47632642822066,internal,False,1701,1701
52,13,248,358,363,134.65426908148905,internal,False,1701,1701
53,14,15,90,373,75.0,internal,True,1701,1701
54,14,163,8,177,185.40885877943353,internal,False,1701,1701
55,14,232,90,177,134.85720257428707,internal,False,1701,1701
56,14,248,358,373,94.54204615833078,internal,False,1701,1701
57,15,16,209,359,75.0,internal,True,1701,1701
58,15,232,90,209,92.45426719383215,internal,False,1701,1701
59,15,248,359,373,104.8552564335133,internal,False,1701,1701
60,16,17,91,368,75.0,internal,True,1701,1701
61,16,232,91,209,100.79244990838708,internal,False,1701,1701
62,16,242,376,378,251.37274309490664,internal,False,1701,1701
63,16,243,368,376,171.38312456177258,internal,False,1701,1701
64,16,248,359,378,155.88794408700025,internal,False,1701,1701
65,17,18,33,385,75.0,internal,True,1701,1701
66,17,174,33,238,205.56392092139546,internal,False,1701,1701
67,17,232,91,238,151.72489708258473,internal,False,1701,1701
68,17,243,368,385,121.62379026108098,internal,False,1701,1701
69,18,19,7,389,106.06601717798213,internal,True,1701,1701
70,18,174,33,46,189.62511868843166,internal,False,1701,1701
71,18,206,7,46,190.25183017314902,internal,False,1701,1701
72,18,243,385,389,107.06314646220137,internal,False,1701,1701
73,19,20,94,352,106.06601717798213,internal,True,1701,1701
74,19,206,7,94,130.54291575601312,internal,False,1701,1701
75,19,243,352,389,95.46241100435228,internal,False,1701,1701
76,20,21,271,351,75.0,internal,True,1701,1701
77,20,164,248,271,141.61040327780904,internal,False,1701,1701
78,20,206,94,248,142.78356636507698,internal,False,1701,1701
79,20,243,351,352,171.06614656074117,internal,False,1701,1701
80,21,22,283,353,106.06601717798213,internal,True,1701,1701
81,21,164,271,283,130.77457523293762,internal,False,1701,1701
82,21,240,365,370,269.28220442871464,internal,False,1701,1701
83,21,242,365,374,258.9398161782902,internal,False,1701,1701
84,21,243,351,374,203.7007857387956,internal,False,1701,1701
85,21,244,353,370,191.21323175972944,internal,False,1701,1701
86,22,23,41,390,106.06601717798213,internal,True,1701,1701
87,22,164,41,283,107.66765746028,internal,False,1701,1701
88,22,244,353,390,118.58541225631423,internal,False,1701,1701
89,23,24,272,386,75.0,internal,True,1701,1701
90,23,153,34,272,115.63200930475271,internal,False,1701,1701
91,23,164,34,41,169.06406891652972,internal,False,1701,1701
92,23,244,386,390,118.58541225631423,internal,False,1701,1701
93,24,25,250,356,106.06601717798213,internal,True,1701,1701
94,24,153,250,272,135.38234353904755,internal,False,1701,1701
95,24,244,380,386,118.58541225631423,internal,False,1701,1701
96,24,247,356,380,179.8977746866019,internal,False,1701,1701
97,25,26,273,387,75.0,internal,True,1701,1701
98,25,153,250,273,151.09281663394108,internal,False,1701,1701
99,25,245,379,387,130.77558458478615,internal,False,1701,1701
100,25,247,356,379,166.98152733824256,internal,False,1701,1701
101,26,27,3,391,106.06601717798213,internal,True,1701,1701
102,26,153,73,273,149.57299946300637,internal,False,1701,1701
103,26,190,3,73,259.8423769095335,internal,False,1701,1701
104,26,245,387,391,120.03728735552374,internal,False,1701,1701
105,27,28,109,361,106.06601717798213,internal,True,1701,1701
106,27,190,3,109,212.17459988899992,internal,False,1701,1701
107,27,245,361,391,104.04484043279182,internal,False,1701,1701
108,28,29,17,392,106.06601717798213,internal,True,1701,1701
109,28,190,17,109,212.17459988914396,internal,False,1701,1701
110,28,245,361,381,172.45784205334834,internal,False,1701,1701
111,28,246,381,392,118.58541225631423,internal,False,1701,1701
112,29,30,100,407,106.06601717798213,internal,True,1701,1701
113,29,82,388,407,75.0,internal,False,1701,1701
114,29,189,100,210,238.21301477373294,internal,False,1701,1701
115,29,190,17,210,259.84237690988635,internal,False,1701,1701
116,29,246,388,392,118.58541225631423,internal,False,1701,1701
117,30,31,12,463,106.06601717798213,internal,True,1701,1701
118,30,82,407,455,75.0,internal,True,1701,1701
119,30,189,12,100,226.19818187887384,internal,False,1701,1701
120,30,257,455,463,118.58541225631423,internal,False,1701,1701
121,31,32,37,418,106.06601717798213,internal,True,1701,1701
122,31,166,37,196,242.75979383016883,internal,False,1701,1701
123,31,189,12,196,260.93254791808835,internal,False,1701,1701
124,31,257,418,463,118.58541225631423,internal,False,1701,1701
125,32,33,69,410,106.06601717798213,internal,True,1701,1701
126,32,165,69,181,210.36328908382526,internal,False,1701,1701
127,32,166,37,181,227.3836264866406,internal,False,1701,1701
128,32,252,439,452,248.39090323031078,internal,False,1701,1701
129,32,257,418,452,191.21323175972944,internal,False,1701,1701
130,32,262,410,439,228.91139499486752,internal,False,1701,1701
131,33,34,284,421,106.06601717798213,internal,True,1701,1701
132,33,165,69,284,145.84003207852444,internal,False,1701,1701
133,33,262,410,421,183.85424549572284,internal,False,1701,1701
134,34,35,274,456,75.0,internal,True,1701,1701
135,34,165,274,284,144.17321706601763,internal,False,1701,1701
136,34,258,443,456,149.03704335871342,internal,False,1701,1701
137,34,262,421,443,194.1760552053388,internal,False,1701,1701
138,35,36,323,464,106.06601717798213,internal,True,1701,1701
139,35,165,274,313,132.21659887913106,internal,False,1701,1701
140,35,208,313,323,89.27160152311023,internal,False,1701,1701
141,35,258,456,464,156.07656119431164,internal,False,1701,1701
142,36,37,324,465,106.06601717798213,internal,True,1701,1701
143,36,208,323,324,115.87677356140435,internal,False,1701,1701
144,36,258,423,464,145.9426587277048,internal,False,1701,1701
145,36,259,425,465,133.356082365361,internal,False,1701,1701
146,36,263,423,425,255.71934181464434,internal,False,1701,1701
147,37,38,191,457,75.0,internal,True,1701,1701
148,37,208,292,324,81.53247106828651,internal,False,1701,1701
149,37,229,191,292,130.6754762188214,internal,False,1701,1701
150,37,259,457,465,136.85087354989525,internal,False,1701,1701
151,38,39,251,444,106.06601717798213,internal,True,1701,1701
152,38,154,251,300,158.35649986144892,internal,False,1701,1701
153,38,229,191,300,123.95607701031446,internal,False,1701,1701
154,38,259,444,457,131.44487333608296,internal,False,1701,1701
155,39,40,275,433,75.0,internal,True,1701,1701
156,39,154,251,275,155.88299330620669,internal,False,1701,1701
157,39,259,444,470,115.8991980504842,internal,False,1701,1701
158,39,266,433,470,158.06610521413094,internal,False,1701,1701
159,40,41,252,445,106.06601717798213,internal,True,1701,1701
160,40,154,252,275,139.56388870583345,internal,False,1701,1701
161,40,254,445,469,134.33434031997356,internal,False,1701,1701
162,40,266,433,469,162.59412672754158,internal,False,1701,1701
163,41,42,67,458,75.0,internal,True,1701,1701
164,41,154,134,252,103.01696624412517,internal,False,1701,1701
165,41,221,67,134,153.3097317562636,internal,False,1701,1701
