edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,7240,7405,,2008.9285714281723,boundary,False,1321,
1,0,7359,7467,,1996.3235294116894,boundary,False,1321,
2,0,13464,7405,7467,1754.939776857924,internal,False,1321,1321
3,1,7266,6315,,2008.9285714281723,boundary,False,2201,
4,1,7267,6367,,1996.3235294118058,boundary,False,2201,
5,1,13318,6315,6367,1870.121318256415,internal,False,2201,2201
6,2,7299,5554,,1996.3235294116894,boundary,False,2061,
7,2,7300,5546,,2008.9285714281723,boundary,False,2061,
8,2,13059,5546,5554,2230.999095632948,internal,False,2061,2061
9,3,7326,7969,,2008.9285714281723,boundary,False,1321,
10,3,7327,8079,,1996.3235294118058,boundary,False,1321,
11,3,13613,7969,8079,1391.7795217297466,internal,False,1321,1321
12,4,5,18180,19165,75.0,internal,True,1241,1241
13,4,1364,18181,18910,75.0,internal,True,1241,1241
14,4,1537,18911,19021,75.0,internal,True,1241,1241
15,4,13619,18180,18181,63.2736410440133,internal,False,1241,1241
16,4,13827,18910,18911,54.2652174994538,internal,False,1241,1241
17,4,13880,19021,19270,171.36041092411003,internal,False,1241,1241
18,4,13924,19165,19270,170.76773137696352,internal,False,1241,1241
19,5,6,13824,19415,75.0,internal,True,1241,1241
20,5,9352,13824,18064,108.93699925343697,internal,False,1241,1241
21,5,13619,18064,18180,54.51453242640402,internal,False,1241,1241
22,5,13924,19165,19415,129.73391581611813,internal,False,1241,1241
23,6,7,2111,19456,106.06601717798213,internal,True,1241,1241
24,6,9352,1976,13824,115.60878939524436,internal,False,1241,1241
25,6,10283,1976,2111,154.72266256650536,internal,False,1241,1241
26,6,13924,19415,19456,125.49964042312027,internal,False,1241,1241
27,7,8,14975,19038,106.06601717798213,internal,True,1241,1241
28,7,10283,2111,14975,113.25485940799392,internal,False,1241,1241
29,7,13924,19038,19456,115.22239978849602,internal,False,1241,1241
30,8,9,13825,19416,75.0,internal,True,1241,1241
31,8,10283,13825,14975,155.60920296492833,internal,False,1241,1241
32,8,13924,19035,19038,182.4890218059912,internal,False,1241,1241
33,8,13925,19035,19416,114.6844331195148,internal,False,1241,1241
34,9,10,4904,19457,106.06601717798213,internal,True,1241,1241
35,9,10283,12403,13825,170.72114552388365,internal,False,1241,1241
36,9,12198,4904,12403,183.5619735662051,internal,False,1241,1241
37,9,13925,19416,19457,124.22224049358775,internal,False,1241,1241
38,10,11,914,19082,106.06601717798213,internal,True,1241,1241
39,10,12198,4904,10886,197.60218816283054,internal,False,1241,1241
40,10,12503,914,10886,244.5288941002066,internal,False,1241,1241
41,10,13925,19082,19457,133.08177901903804,internal,False,1241,1241
42,11,12,6257,19048,106.06601717798213,internal,True,1241,1241
43,11,12503,914,6257,188.0396683874855,internal,False,1241,1241
44,11,13925,19082,19244,206.13188686008138,internal,False,1241,1241
45,11,13926,19244,19315,289.40689900440924,internal,False,1241,1241
46,11,14026,19048,19315,204.46669465118111,internal,False,1241,1241
47,12,13,915,19323,106.06601717798213,internal,True,1241,1241
48,12,12503,915,6257,182.8208241002129,internal,False,1241,1241
49,12,14026,19048,19323,138.90711436804816,internal,False,1241,1241
50,13,14,1531,19083,106.06601717798213,internal,True,1241,1241
51,13,12503,915,4637,232.35315913945834,internal,False,1241,1241
52,13,12609,1531,4637,179.58707011873773,internal,False,1241,1241
53,13,13927,19083,19345,184.71331315419553,internal,False,1241,1241
54,13,14026,19323,19345,138.86591958625664,internal,False,1241,1241
55,14,15,7423,19458,106.06601717798213,internal,True,1241,1241
56,14,12609,1531,7423,126.85087430006978,internal,False,1241,1241
57,14,13927,19083,19458,120.71310406806111,internal,False,1241,1241
58,15,16,13826,19417,75.0,internal,True,1241,1241
59,15,10284,13780,13826,119.11247038090853,internal,False,1241,1241
60,15,12609,7423,13780,149.76906512211318,internal,False,1241,1241
61,15,13927,19417,19458,132.37937502153878,internal,False,1241,1241
62,16,17,14976,19005,106.06601717798213,internal,True,1241,1241
63,16,10284,13826,14976,122.66058438181915,internal,False,1241,1241
64,16,13927,19279,19417,134.6767830770671,internal,False,1241,1241
65,16,13928,19279,19311,219.06827311136038,internal,False,1241,1241
66,16,14018,19005,19311,221.85391768368092,internal,False,1241,1241
67,17,18,4991,19292,106.06601717798213,internal,True,1241,1241
68,17,10284,14976,15752,124.73694009238842,internal,False,1241,1241
69,17,10285,4991,15752,147.00115925161236,internal,False,1241,1241
70,17,14018,19005,19292,154.6935577699847,internal,False,1241,1241
71,18,19,6820,19141,75.0,internal,True,1241,1241
72,18,10285,4991,6820,117.18075831956743,internal,False,1241,1241
73,18,14018,19142,19292,145.399562721054,internal,False,1241,1241
74,18,14025,19141,19142,127.70913722831463,internal,False,1241,1241
75,19,20,13827,19349,75.0,internal,True,1241,1241
76,19,10285,6820,13827,93.4254408546654,internal,False,1241,1241
77,19,14025,19141,19349,92.69420423792822,internal,False,1241,1241
78,20,21,14977,19552,106.06601717798213,internal,True,1241,1241
79,20,10285,13827,14977,122.37359142163106,internal,False,1241,1241
