cell_id,geology_key,fraction
0,2041,1.0
1,1561,1.0
2,2101,0.8928571428571429
2,1561,0.10714285714285714
3,2061,0.07142857142857142
3,2101,0.9285714285714286
4,1341,1.0
5,1341,1.0
6,1341,1.0
7,1341,1.0
8,1561,1.0
9,1561,1.0
10,2041,0.9642857142857143
10,1981,0.03571428571428571
11,2041,0.8571428571428571
11,1981,0.14285714285714285
12,2041,1.0
13,2101,1.0
14,1341,1.0
15,2041,1.0
16,2101,1.0
17,2041,0.7142857142857143
17,1981,0.2857142857142857
18,1561,1.0
19,1341,1.0
20,1561,1.0
21,1561,1.0
22,1341,1.0
23,1561,1.0
24,1341,1.0
25,1341,0.7857142857142857
25,1561,0.21428571428571427
26,1341,1.0
27,2041,1.0
28,1341,0.03571428571428571
28,1561,0.9642857142857143
29,1981,1.0
30,1341,1.0
31,2041,1.0
32,1561,1.0
33,1561,1.0
34,1341,1.0
35,2041,1.0
36,1341,1.0
37,1561,1.0
38,2041,1.0
39,1341,1.0
40,2041,1.0
41,2041,0.35714285714285715
41,1561,0.6428571428571429
42,1561,1.0
43,1341,1.0
44,2101,1.0
45,1561,1.0
46,1341,1.0
47,1341,1.0
48,1341,1.0
49,1981,1.0
50,1981,1.0
51,1561,1.0
52,1341,1.0
53,1341,1.0
54,1341,1.0
55,2041,1.0
56,2041,0.9642857142857143
56,1981,0.03571428571428571
57,1341,1.0
58,1341,1.0
59,1341,1.0
60,1341,1.0
61,2101,1.0
62,1341,1.0
63,2041,1.0
64,1341,1.0
65,1561,1.0
66,2041,1.0
67,2041,1.0
68,2041,0.8928571428571429
68,1981,0.10714285714285714
69,2041,0.9642857142857143
69,1981,0.03571428571428571
70,1341,1.0
71,1561,1.0
72,1341,1.0
73,2041,1.0
74,1341,1.0
75,2061,0.8571428571428571
75,2101,0.14285714285714285
76,2041,1.0
77,1341,1.0
78,2041,1.0
79,1341,1.0
80,1341,0.10714285714285714
80,1561,0.8928571428571429
81,2041,1.0
82,1561,1.0
83,2041,1.0
84,2101,1.0
85,2041,1.0
86,1561,1.0
87,2041,0.8571428571428571
87,1981,0.14285714285714285
88,2041,0.14285714285714285
88,1981,0.8571428571428571
89,2041,0.03571428571428571
89,1981,0.9642857142857143
90,1981,1.0
91,1381,0.14285714285714285
91,1561,0.8571428571428571
92,1341,1.0
93,1341,1.0
94,2101,1.0
95,1341,1.0
96,1561,1.0
97,1341,1.0
98,1341,1.0
99,1341,1.0
100,2101,1.0
101,2041,1.0
102,2101,1.0
103,1341,1.0
104,2041,1.0
105,1341,1.0
106,2101,1.0
107,1341,1.0
108,1341,1.0
109,1341,1.0
110,1561,1.0
111,2041,1.0
112,1341,1.0
113,1341,1.0
114,1561,1.0
115,1561,1.0
116,1341,1.0
117,1341,1.0
118,2041,1.0
119,2041,1.0
120,1341,1.0
121,1561,1.0
122,1341,1.0
123,2061,0.4642857142857143
123,2101,0.5357142857142857
124,2041,1.0
125,2061,0.25
125,2101,0.75
126,2041,1.0
127,1341,1.0
128,2101,0.03571428571428571
128,1341,0.9642857142857143
129,1341,1.0
130,1341,1.0
131,2041,1.0
132,1341,1.0
133,1341,1.0
134,1561,1.0
135,1561,1.0
136,2101,1.0
137,1341,1.0
138,1381,0.8571428571428571
138,1561,0.14285714285714285
139,2101,0.07142857142857142
139,1561,0.9285714285714286
140,1341,1.0
141,1341,0.03571428571428571
141,1561,0.9642857142857143
142,1341,1.0
143,2041,1.0
144,2061,0.9642857142857143
144,2101,0.03571428571428571
145,1341,1.0
146,2041,1.0
147,2041,1.0
148,2101,0.14285714285714285
148,1561,0.8571428571428571
149,2041,0.9642857142857143
149,1981,0.03571428571428571
150,1341,1.0
151,2041,1.0
152,2041,0.32142857142857145
152,1981,0.6785714285714286
153,2101,0.17857142857142858
153,1561,0.8214285714285714
154,1341,1.0
155,1341,0.03571428571428571
155,1561,0.9642857142857143
156,1561,1.0
157,1561,1.0
158,2061,0.03571428571428571
158,2101,0.6785714285714286
158,1341,0.2857142857142857
159,2041,1.0
160,1341,1.0
161,1341,1.0
162,1561,1.0
163,2041,1.0
164,1561,1.0
165,1341,1.0
166,1341,1.0
167,1561,1.0
168,1981,1.0
169,1341,1.0
170,1561,1.0
171,2041,0.03571428571428571
171,1561,0.9642857142857143
172,2041,0.21428571428571427
172,1561,0.7857142857142857
173,1561,1.0
174,1341,1.0
175,1561,1.0
176,1341,1.0
177,1381,0.6428571428571429
177,1561,0.35714285714285715
178,2041,1.0
179,1341,1.0
180,1341,0.03571428571428571
180,1561,0.9642857142857143
181,2101,1.0
182,2101,0.9285714285714286
182,1561,0.07142857142857142
183,1341,1.0
184,1341,0.10714285714285714
184,1561,0.8928571428571429
185,2041,1.0
186,1341,1.0
187,1341,1.0
188,2041,1.0
189,2101,1.0
190,2041,1.0
191,2041,0.8571428571428571
191,1981,0.14285714285714285
192,1341,1.0
193,1341,1.0
194,1341,1.0
195,1341,1.0
196,1341,1.0
197,2101,0.10714285714285714
197,1341,0.8928571428571429
198,1561,1.0
199,1341,1.0
200,1561,1.0
201,1981,1.0
202,1981,1.0
203,1341,1.0
204,1341,1.0
205,1341,0.9285714285714286
205,1561,0.07142857142857142
206,1341,1.0
207,2101,1.0
208,2041,1.0
209,2041,0.8571428571428571
209,1561,0.14285714285714285
210,1341,1.0
211,1561,1.0
212,2041,1.0
213,2041,1.0
214,1341,1.0
215,1341,1.0
216,2041,1.0
217,1341,1.0
218,2041,1.0
219,1561,1.0
220,1561,1.0
221,1341,1.0
222,1341,1.0
223,1981,1.0
224,1341,1.0
225,1341,1.0
226,1341,1.0
227,1341,1.0
228,1341,1.0
229,1341,1.0
230,1341,1.0
231,1341,1.0
232,1341,1.0
233,1341,1.0
234,2041,0.9642857142857143
234,1981,0.03571428571428571
235,2101,0.7142857142857143
235,1341,0.2857142857142857
236,1561,1.0
237,1561,1.0
238,1561,1.0
239,1341,1.0
240,1341,1.0
241,1981,1.0
242,1341,1.0
243,1561,1.0
244,2041,1.0
245,1561,1.0
246,2101,1.0
247,1561,1.0
248,1341,1.0
249,1341,1.0
250,1561,1.0
251,2101,1.0
252,1341,0.07142857142857142
252,1561,0.9285714285714286
253,1561,1.0
254,1561,1.0
255,2041,1.0
256,1561,1.0
257,2041,0.9642857142857143
