comparison_id,variant_id,reference_variant,variable,time_index,time_label,value,reference_value,signed_error,absolute_error,relative_error
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,intermit_areas,6,6,6.416666666666666,9.472222222222221,-3.0555555555555554,3.0555555555555554,0.3225806451612903
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,outflow_drain,6,6,7.112281777132465e-09,7.075393958783305e-09,3.688781834916016e-11,3.688781834916016e-11,0.0052135356086240375
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,perenn_areas,6,6,23.75,20.666666666666668,3.083333333333332,3.083333333333332,0.1491935483870967
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,recharge,6,6,2.3148148148148148e-09,2.3148148148148148e-09,0.0,0.0,0.0
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,seepage_areas,6,6,30.166666666666668,30.11111111111111,0.055555555555557135,0.055555555555557135,0.0018450184501845543
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,total_areas,6,6,30.166666666666668,30.138888888888886,0.02777777777778212,0.02777777777778212,0.0009216589861752594
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_depth,6,6,1.9852857893258153,758.4646961608742,-756.4794103715483,756.4794103715483,0.9973824941366753
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_elevation,6,6,120.4593312157525,111.12327865827392,9.336052557478581,9.336052557478581,0.08401527267917275
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,accumulation_flux,7,7,0.014177908189594746,0.01345379464328289,0.0007241135463118553,0.0007241135463118553,0.0538222535359855
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,intermit_areas,7,7,0.0,2.111111111111111,-2.111111111111111,2.111111111111111,1.0
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,outflow_drain,7,7,5.395469919811603e-09,5.136304922645455e-09,2.591649971661484e-10,2.591649971661484e-10,0.050457478882049205
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,perenn_areas,7,7,23.75,20.666666666666668,3.083333333333332,3.083333333333332,0.1491935483870967
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,recharge,7,7,1.1574074074074074e-09,1.1574074074074074e-09,0.0,0.0,0.0
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,seepage_areas,7,7,23.75,22.75,1.0,1.0,0.04395604395604396
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,total_areas,7,7,23.75,22.77777777777778,0.9722222222222214,0.9722222222222214,0.042682926829268254
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_depth,7,7,3.049784658916059,3439.152429533852,-3436.102644874936,3436.102644874936,0.9991132162003854
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_elevation,7,7,119.20204867045085,77.17530174457993,42.026746925870924,42.026746925870924,0.5445621329083108
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,accumulation_flux,8,8,0.014194857329130173,0.012215537950396538,0.001979319378733635,0.001979319378733635,0.16203292779827047
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,intermit_areas,8,8,0.0,0.0,0.0,0.0,nan
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,outflow_drain,8,8,5.402771951748093e-09,4.654671213060911e-09,7.48100738687182e-10,7.48100738687182e-10,0.16072042566358433
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,perenn_areas,8,8,23.75,20.666666666666668,3.083333333333332,3.083333333333332,0.1491935483870967
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,recharge,8,8,2.3148148148148148e-09,2.3148148148148148e-09,0.0,0.0,0.0
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,seepage_areas,8,8,23.75,20.63888888888889,3.1111111111111107,3.1111111111111107,0.1507402422611036
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,total_areas,8,8,23.75,20.666666666666668,3.083333333333332,3.083333333333332,0.1491935483870967
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_depth,8,8,3.0659252449213756,4471.124310819032,-4468.058385574111,4468.058385574111,0.9993142831574817
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_elevation,8,8,119.18672805998061,64.49183700701533,54.694891052965275,54.694891052965275,0.8480901396407058
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,accumulation_flux,9,9,0.01782091148197651,0.01580837182700634,0.002012539654970169,0.002012539654970169,0.1273084715487292
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,intermit_areas,9,9,3.5833333333333335,3.194444444444444,0.3888888888888893,0.3888888888888893,0.12173913043478274
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,outflow_drain,9,9,6.992276816744723e-09,6.174535389289639e-09,8.177414274550838e-10,8.177414274550838e-10,0.13243772622528646
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,perenn_areas,9,9,23.75,20.666666666666668,3.083333333333332,3.083333333333332,0.1491935483870967
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,recharge,9,9,8.101851851851851e-09,8.101851851851851e-09,0.0,0.0,0.0
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,seepage_areas,9,9,27.333333333333332,23.833333333333336,3.4999999999999964,3.4999999999999964,0.14685314685314668
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,total_areas,9,9,27.333333333333332,23.86111111111111,3.4722222222222214,3.4722222222222214,0.1455180442374854
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_depth,9,9,2.7934013047038273,4470.873413694191,-4468.080012389487,4468.080012389487,0.9993752000904012
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_elevation,9,9,119.63774009492663,64.91340221415138,54.72433788077525,54.72433788077525,0.8430360451642624
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,accumulation_flux,10,10,0.01801779679954052,0.03526078537106514,-0.01724298857152462,0.01724298857152462,0.48901317398545946
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,intermit_areas,10,10,3.75,31.38888888888889,-27.63888888888889,27.63888888888889,0.8805309734513275
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,outflow_drain,10,10,7.080570564778012e-09,1.5449226549492743e-08,-8.368655984714731e-09,8.368655984714731e-09,0.541687699245339
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,perenn_areas,10,10,23.75,20.666666666666668,3.083333333333332,3.083333333333332,0.1491935483870967
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,recharge,10,10,2.0833333333333335e-08,2.0833333333333335e-08,0.0,0.0,0.0
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,seepage_areas,10,10,27.500000000000004,52.0,-24.499999999999996,24.499999999999996,0.4711538461538461
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,total_areas,10,10,27.500000000000004,52.05555555555556,-24.555555555555554,24.555555555555554,0.471718249733191
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_depth,10,10,2.7553282903663017,4470.103202050559,-4467.347873760193,4467.347873760193,0.9993836096918071
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_elevation,10,10,119.68572777218289,66.72508438596935,52.96064338621353,52.96064338621353,0.7937141462401786
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,accumulation_flux,11,11,0.04580403119325638,0.07262229919433594,-0.02681826800107956,0.02681826800107956,0.36928420469468154
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,intermit_areas,11,11,54.77777777777778,35.22222222222222,19.555555555555557,19.555555555555557,0.5552050473186121
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,outflow_drain,11,11,2.1574176617059507e-08,3.465175596946221e-08,-1.3077579352402705e-08,1.3077579352402705e-08,0.37740019189583557
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,perenn_areas,11,11,23.75,20.666666666666668,3.083333333333332,3.083333333333332,0.1491935483870967
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,recharge,11,11,3.472222222222222e-08,3.472222222222222e-08,0.0,0.0,0.0
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,seepage_areas,11,11,78.08333333333334,55.86111111111111,22.222222222222236,22.222222222222236,0.39781203381402314
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,total_areas,11,11,78.52777777777777,55.888888888888886,22.638888888888886,22.638888888888886,0.40506958250497016
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_depth,11,11,0.1954716189469172,4470.086029495767,-4469.890557876821,4469.890557876821,0.9999562711729356
ex12_multi_method_moderate,nwt_mod_s60,mf6_mod_s60,watertable_elevation,11,11,123.8730956225925,68.89854097512641,54.97455464746609,54.97455464746609,0.7979059334117522
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,accumulation_flux,0,2003-01-01,0.012283120852952549,0.04035114496946335,-0.028068024116510798,0.028068024116510798,0.695594242437282
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,intermit_areas,0,2003-01-01,57.348390753771284,57.52777777777778,-0.17938702400649476,0.17938702400649476,0.0031182679209241
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,outflow_drain,0,2003-01-01,1.8408938677316324e-08,1.8429440975506796e-08,-2.050229819047209e-11,2.050229819047209e-11,0.0011124753169518367
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,perenn_areas,0,2003-01-01,42.651609246228716,20.666666666666668,21.98494257956205,21.98494257956205,1.0637875441723572
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,recharge,0,2003-01-01,3.935185185185185e-08,3.935185185185185e-08,0.0,0.0,0.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,seepage_areas,0,2003-01-01,100.0,77.36111111111111,22.638888888888886,22.638888888888886,0.29263913824057447
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,total_areas,0,2003-01-01,100.0,78.19444444444444,21.805555555555557,21.805555555555557,0.2788632326820604
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_depth,0,2003-01-01,0.0,0.1573057930037932,-0.1573057930037932,0.1573057930037932,1.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_elevation,0,2003-01-01,134.04678775403536,123.55813388573539,10.488653868299977,10.488653868299977,0.08488841275313949
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,accumulation_flux,1,2003-02-01,0.021200032840659817,0.07760076224803925,-0.05640072940737943,0.05640072940737943,0.726806384028844
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,intermit_areas,1,2003-02-01,57.348390753771284,79.16666666666666,-21.818275912895373,21.818275912895373,0.27559927468920475
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,outflow_drain,1,2003-02-01,3.111214766030422e-08,3.631920185619409e-08,-5.2070541958898676e-09,5.2070541958898676e-09,0.14336918020685596
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,perenn_areas,1,2003-02-01,42.651609246228716,20.666666666666668,21.98494257956205,21.98494257956205,1.0637875441723572
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,recharge,1,2003-02-01,3.7037037037037036e-08,3.7037037037037036e-08,0.0,0.0,0.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,seepage_areas,1,2003-02-01,100.0,99.80555555555556,0.19444444444444287,0.19444444444444287,0.0019482326746451276
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,total_areas,1,2003-02-01,100.0,99.83333333333333,0.1666666666666714,0.1666666666666714,0.0016694490818030525
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_depth,1,2003-02-01,0.0,19.677322020717277,-19.677322020717277,19.677322020717277,1.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_elevation,1,2003-02-01,143.5315575156735,125.48948872254624,18.04206879312727,18.04206879312727,0.14377354610964893
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,accumulation_flux,2,2003-03-01,0.0207123227497581,0.06742846965789795,-0.04671614690813985,0.04671614690813985,0.6928252583093876
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,intermit_areas,2,2003-03-01,57.348390753771284,79.05555555555556,-21.707164801784273,21.707164801784273,0.27458114296002595
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,outflow_drain,2,2003-03-01,3.09537994237156e-08,3.1250644278028664e-08,-2.968448543130656e-10,2.968448543130656e-10,0.009498839501423264
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,perenn_areas,2,2003-03-01,42.651609246228716,20.666666666666668,21.98494257956205,21.98494257956205,1.0637875441723572
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,recharge,2,2003-03-01,3.125e-08,3.125e-08,0.0,0.0,0.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,seepage_areas,2,2003-03-01,100.0,99.52777777777779,0.4722222222222143,0.4722222222222143,0.0047446274072005905
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,total_areas,2,2003-03-01,100.0,99.72222222222223,0.27777777777777146,0.27777777777777146,0.0027855153203341985
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_depth,2,2003-03-01,0.0,19.67745918472317,-19.67745918472317,19.67745918472317,1.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_elevation,2,2003-03-01,143.08004326596782,124.9201947809289,18.15984848503892,18.15984848503892,0.14537159917886486
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,accumulation_flux,3,2003-04-01,0.014554498720413013,0.05327765271067619,-0.03872315399026318,0.03872315399026318,0.7268179437361648
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,intermit_areas,3,2003-04-01,57.348390753771284,74.3888888888889,-17.040498135117616,17.040498135117616,0.22907316387760795
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,outflow_drain,3,2003-04-01,2.282433123953502e-08,2.438991320049571e-08,-1.5655819609606896e-09,1.5655819609606896e-09,0.06418973073380474
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,perenn_areas,3,2003-04-01,42.651609246228716,20.666666666666668,21.98494257956205,21.98494257956205,1.0637875441723572
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,recharge,3,2003-04-01,2.4305555555555556e-08,2.4305555555555556e-08,0.0,0.0,0.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,seepage_areas,3,2003-04-01,100.0,94.08333333333333,5.916666666666671,5.916666666666671,0.06288751107174496
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,total_areas,3,2003-04-01,100.0,95.05555555555556,4.944444444444443,4.944444444444443,0.05201636469900641
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_depth,3,2003-04-01,0.0,19.697249877615416,-19.697249877615416,19.697249877615416,1.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_elevation,3,2003-04-01,137.00400950996126,124.13000116117053,12.874008348790738,12.874008348790738,0.10371391467301376
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,accumulation_flux,4,2003-05-01,0.01127890798813344,0.04043777659535408,-0.02915886860722064,0.02915886860722064,0.7210799174000758
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,intermit_areas,4,2003-05-01,57.348390753771284,54.666666666666664,2.6817240871046195,2.6817240871046195,0.04905592842264548
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,outflow_drain,4,2003-05-01,1.736096663102483e-08,1.7948371953441778e-08,-5.874053224169477e-10,5.874053224169477e-10,0.0327274988472872
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,perenn_areas,4,2003-05-01,42.651609246228716,20.666666666666668,21.98494257956205,21.98494257956205,1.0637875441723572
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,recharge,4,2003-05-01,1.736111111111111e-08,1.736111111111111e-08,0.0,0.0,0.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,seepage_areas,4,2003-05-01,100.0,74.36111111111111,25.638888888888886,25.638888888888886,0.3447889428464699
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,total_areas,4,2003-05-01,100.0,75.33333333333333,24.66666666666667,24.66666666666667,0.32743362831858414
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_depth,4,2003-05-01,0.0,19.839993792460906,-19.839993792460906,19.839993792460906,1.0
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,watertable_elevation,4,2003-05-01,133.15982661622672,123.26392584508514,9.895900771141584,9.895900771141584,0.08028221317223412
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,accumulation_flux,5,2003-06-01,0.005800114003309434,0.028155874460935593,-0.022355760457626158,0.022355760457626158,0.7939998627513165
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,intermit_areas,5,2003-06-01,51.566179106129795,26.111111111111114,25.45506799501868,25.45506799501868,0.9748749444900771
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,outflow_drain,5,2003-06-01,9.341793118523036e-09,1.1775293166148393e-08,-2.433500047625357e-09,2.433500047625357e-09,0.20666152538954885
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,perenn_areas,5,2003-06-01,42.651609246228716,20.666666666666668,21.98494257956205,21.98494257956205,1.0637875441723572
ex12_multi_method_moderate,mf6_mod_tri,mf6_mod_s60,recharge,5,2003-06-01,9.259259259259259e-09,9.259259259259259e-09,0.0,0.0,0.0
