Latitude (dd),46.25
Longitude (dd),10.0

01/01/2021,-10.374634
02/01/2021,-8.70639
03/01/2021,-8.074066
04/01/2021,-10.930786
05/01/2021,-10.932617
06/01/2021,-11.170837
07/01/2021,-15.884613
08/01/2021,-18.446732
09/01/2021,-18.792007
10/01/2021,-17.272354
11/01/2021,-20.742111
12/01/2021,-17.642792
13/01/2021,-11.068573
14/01/2021,-7.879181
15/01/2021,-7.8756714
16/01/2021,-12.20932
17/01/2021,-9.703735
18/01/2021,-11.397522
19/01/2021,-12.11145
20/01/2021,-9.150726
21/01/2021,-5.040985
22/01/2021,-3.4690552
23/01/2021,-5.6279907
24/01/2021,-10.536346
25/01/2021,-12.430725
26/01/2021,-14.4566345
27/01/2021,-14.39035
28/01/2021,-8.3905945
29/01/2021,-6.3480225
30/01/2021,-5.89209
31/01/2021,-3.9656372
01/02/2021,-5.247864
02/02/2021,-4.2423096
03/02/2021,-3.2225037
04/02/2021,-1.8222656
05/02/2021,-0.8156433
06/02/2021,-1.5776367
07/02/2021,-1.9576416
08/02/2021,-4.1781616
09/02/2021,-5.145996
10/02/2021,-4.32605
11/02/2021,-7.747406
12/02/2021,-9.502686
13/02/2021,-10.572937
14/02/2021,-13.247437
15/02/2021,-10.85965
16/02/2021,-5.2948
17/02/2021,-5.6707153
18/02/2021,-4.351288
19/02/2021,-3.3551636
20/02/2021,-3.602417
21/02/2021,-2.7297974
22/02/2021,-1.505249
23/02/2021,0.6870117
24/02/2021,0.75491333
25/02/2021,0.50634766
26/02/2021,0.4993286
27/02/2021,-0.4868164
28/02/2021,-2.7480469
01/03/2021,-2.1157227
02/03/2021,-1.6723938
03/03/2021,-1.2527466
04/03/2021,-2.0153809
05/03/2021,-1.8836365
06/03/2021,-4.315796
07/03/2021,-3.7846375
08/03/2021,-4.1143494
09/03/2021,-4.277771
10/03/2021,-4.7974854
11/03/2021,-2.3754883
12/03/2021,-2.0272217
13/03/2021,-2.8325806
14/03/2021,-5.032196
15/03/2021,-4.62619
16/03/2021,-6.034027
17/03/2021,-6.517029
18/03/2021,-8.058289
19/03/2021,-8.490173
20/03/2021,-8.751068
21/03/2021,-7.8707275
22/03/2021,-5.853363
23/03/2021,-4.196991
24/03/2021,-1.3330078
25/03/2021,-0.27783203
26/03/2021,-0.60650635
27/03/2021,0.20852661
28/03/2021,0.21435547
29/03/2021,3.3036804
30/03/2021,4.884674
31/03/2021,4.5164185
01/04/2021,4.4470215
02/04/2021,4.1749268
03/04/2021,1.2455444
04/04/2021,-0.36691284
05/04/2021,0.29974365
06/04/2021,-6.2703857
07/04/2021,-8.4158325
08/04/2021,-4.63562
09/04/2021,-2.582611
10/04/2021,-1.1546631
11/04/2021,-0.32281494
12/04/2021,-1.1723022
13/04/2021,-4.1896667
14/04/2021,-5.3665466
15/04/2021,-5.269562
16/04/2021,-5.068695
17/04/2021,-3.237671
18/04/2021,-2.1826782
19/04/2021,-1.6046143
20/04/2021,-1.4335938
21/04/2021,-0.6623535
22/04/2021,1.0941772
23/04/2021,1.9863892
24/04/2021,2.725708
25/04/2021,3.4844055
26/04/2021,1.7814636
27/04/2021,1.9255981
28/04/2021,2.1793518
29/04/2021,2.0330505
30/04/2021,2.4710693
01/05/2021,1.9796753
02/05/2021,1.0142517
03/05/2021,0.49023438
04/05/2021,1.6675415
05/05/2021,1.3423462
06/05/2021,0.8874512
07/05/2021,2.753601
08/05/2021,2.7698975
09/05/2021,5.111969
10/05/2021,6.9750977
11/05/2021,5.0357056
12/05/2021,3.8748474
13/05/2021,3.3536682
14/05/2021,2.6997375
15/05/2021,2.5309448
16/05/2021,3.4205933
17/05/2021,3.882843
18/05/2021,4.151245
19/05/2021,3.0200806
20/05/2021,4.187805
21/05/2021,4.1928406
22/05/2021,2.6744385
23/05/2021,4.493164
24/05/2021,2.7016602
25/05/2021,4.2248535
26/05/2021,4.3661194
27/05/2021,4.9550476
28/05/2021,6.6414795
29/05/2021,8.1214905
30/05/2021,7.3688354
31/05/2021,6.8814087
01/06/2021,7.9546204
02/06/2021,8.292847
03/06/2021,9.943817
04/06/2021,10.514069
05/06/2021,9.762451
06/06/2021,9.892487
07/06/2021,10.071075
08/06/2021,9.729401
09/06/2021,9.647858
10/06/2021,10.664124
11/06/2021,11.328369
12/06/2021,13.231781
13/06/2021,14.825348
14/06/2021,14.908691
15/06/2021,14.094482
16/06/2021,13.262024
17/06/2021,13.584717
18/06/2021,14.999725
19/06/2021,15.853668
20/06/2021,14.295105
21/06/2021,13.160187
22/06/2021,12.60672
23/06/2021,12.633972
24/06/2021,11.2052
25/06/2021,11.169708
26/06/2021,11.593811
27/06/2021,13.1138
28/06/2021,14.377136
29/06/2021,12.16394
30/06/2021,10.965027
01/07/2021,11.46344
02/07/2021,12.613586
03/07/2021,11.999939
04/07/2021,10.076813
05/07/2021,11.657867
06/07/2021,13.575928
07/07/2021,13.322144
08/07/2021,11.16156
09/07/2021,11.705994
10/07/2021,12.757141
11/07/2021,13.31366
12/07/2021,13.820831
13/07/2021,10.919067
14/07/2021,8.9096985
15/07/2021,9.223297
16/07/2021,10.525757
17/07/2021,13.344574
18/07/2021,14.352173
19/07/2021,14.7586975
20/07/2021,14.850861
21/07/2021,14.081604
22/07/2021,13.82251
23/07/2021,14.0
24/07/2021,13.236389
25/07/2021,12.429657
26/07/2021,11.958862
27/07/2021,12.07196
28/07/2021,11.998199
29/07/2021,13.19278
30/07/2021,13.451599
31/07/2021,12.74231
01/08/2021,9.625549
02/08/2021,9.03595
03/08/2021,8.873657
04/08/2021,9.395752
05/08/2021,11.404297
06/08/2021,11.670349
07/08/2021,11.44574
08/08/2021,11.765076
09/08/2021,12.7465515
10/08/2021,13.67981
11/08/2021,14.964172
12/08/2021,15.790314
13/08/2021,16.761475
14/08/2021,17.02063
15/08/2021,16.893402
16/08/2021,12.917816
17/08/2021,11.130341
18/08/2021,12.033356
19/08/2021,11.759308
20/08/2021,12.765289
21/08/2021,13.301453
22/08/2021,11.536682
23/08/2021,11.44281
24/08/2021,10.121765
25/08/2021,9.5841675
26/08/2021,11.254395
27/08/2021,10.052063
28/08/2021,8.035065
29/08/2021,7.535431
30/08/2021,8.312622
31/08/2021,8.891754
01/09/2021,9.747223
02/09/2021,10.862518
03/09/2021,10.22757
04/09/2021,9.38855
05/09/2021,9.528687
06/09/2021,9.475464
07/09/2021,10.189728
08/09/2021,10.00885
09/09/2021,9.910767
10/09/2021,9.502838
11/09/2021,9.970886
12/09/2021,9.818481
13/09/2021,11.174286
14/09/2021,11.141632
15/09/2021,10.1605835
16/09/2021,10.84903
17/09/2021,11.694061
18/09/2021,10.362122
19/09/2021,7.883972
20/09/2021,6.268921
21/09/2021,8.382263
22/09/2021,9.928223
23/09/2021,9.49823
24/09/2021,9.520935
25/09/2021,9.141266
26/09/2021,10.1137085
27/09/2021,10.607574
28/09/2021,9.236938
29/09/2021,8.459778
30/09/2021,7.2978516
01/10/2021,7.438507
02/10/2021,6.994751
03/10/2021,7.364044
04/10/2021,7.756439
05/10/2021,6.974121
06/10/2021,3.0375977
07/10/2021,3.3901672
08/10/2021,6.093292
09/10/2021,4.539093
10/10/2021,3.8394775
11/10/2021,4.1921997
12/10/2021,2.95401
13/10/2021,2.0570374
14/10/2021,2.4353027
15/10/2021,3.994873
16/10/2021,3.7473755
17/10/2021,3.6514893
18/10/2021,4.8865967
19/10/2021,5.250641
20/10/2021,5.024109
21/10/2021,4.288513
22/10/2021,3.4752197
23/10/2021,3.4022217
24/10/2021,3.3003235
25/10/2021,3.6230164
26/10/2021,2.9259644
27/10/2021,2.4273071
28/10/2021,3.1295166
29/10/2021,2.824707
30/10/2021,1.3939209
31/10/2021,3.1444397
01/11/2021,2.47818
02/11/2021,-0.4486084
03/11/2021,-0.7388611
04/11/2021,-2.468689
05/11/2021,-11.009857
06/11/2021,-14.040314
07/11/2021,-9.592651
08/11/2021,-6.8812866
09/11/2021,-7.2693176
10/11/2021,2.2644958
11/11/2021,0.6655884
12/11/2021,0.47021484
13/11/2021,-1.2660828
14/11/2021,0.39996338
15/11/2021,0.4602356
16/11/2021,-0.8240967
17/11/2021,0.75323486
18/11/2021,-2.1989746
19/11/2021,-3.1835327
20/11/2021,-1.0385437
21/11/2021,-1.8537598
22/11/2021,-2.052887
23/11/2021,-2.3139038
24/11/2021,-6.52182
25/11/2021,-4.6455994
26/11/2021,-2.1271667
27/11/2021,-4.5519714
28/11/2021,-7.525879
29/11/2021,-11.034393
30/11/2021,-10.085175
01/12/2021,-6.7724304
02/12/2021,-7.7435913
03/12/2021,-11.22702
04/12/2021,-8.4841
05/12/2021,-10.134277
06/12/2021,-15.732697
07/12/2021,-14.207153
08/12/2021,-9.940979
09/12/2021,-7.981537
10/12/2021,-11.253052
11/12/2021,-9.301453
12/12/2021,-9.154633
13/12/2021,-3.6473083
14/12/2021,-7.2159424
15/12/2021,-3.6416626
16/12/2021,-7.1270447
17/12/2021,-7.827179
18/12/2021,-7.5942993
19/12/2021,-8.087158
20/12/2021,-9.175262
21/12/2021,-12.164673
22/12/2021,-13.008636
23/12/2021,-12.942993
24/12/2021,-7.698303
25/12/2021,-6.7578735
26/12/2021,-6.5860596
27/12/2021,-8.895447
28/12/2021,-6.442932
29/12/2021,-3.6547241
30/12/2021,1.7207947
31/12/2021,-1.6228638
01/01/2022,-1.5781555
02/01/2022,-2.1156616
03/01/2022,-4.1290894
04/01/2022,-2.5436707
05/01/2022,-3.968689
06/01/2022,-10.591583
07/01/2022,-14.255066
08/01/2022,-13.346222
09/01/2022,-11.733093
10/01/2022,-14.415161
11/01/2022,-12.866699
12/01/2022,-14.189423
13/01/2022,-11.738312
14/01/2022,-8.092957
15/01/2022,-6.899994
16/01/2022,-6.3918457
17/01/2022,-7.7733154
18/01/2022,-7.7476196
19/01/2022,-7.525299
20/01/2022,-8.615692
21/01/2022,-10.78479
22/01/2022,-10.377014
23/01/2022,-7.592346
24/01/2022,-6.335144
25/01/2022,-7.8866577
26/01/2022,-7.357544
27/01/2022,-7.126068
28/01/2022,-6.5254517
29/01/2022,-5.8376465
30/01/2022,-3.5100708
31/01/2022,-6.827942
01/02/2022,-7.6316833
02/02/2022,-3.68161
03/02/2022,-2.7971802
04/02/2022,-4.972107
05/02/2022,-6.404724
06/02/2022,-6.642151
07/02/2022,-7.6094666
08/02/2022,-5.9977417
09/02/2022,-4.131836
10/02/2022,-4.453583
11/02/2022,-7.251648
12/02/2022,-11.694305
13/02/2022,-10.846924
14/02/2022,-9.8533325
15/02/2022,-5.3101807
16/02/2022,-5.8575134
17/02/2022,0.36309814
18/02/2022,-0.2659912
19/02/2022,-2.5718994
20/02/2022,-4.415039
21/02/2022,-4.925476
22/02/2022,-4.9427185
23/02/2022,-1.961853
24/02/2022,-4.955078
25/02/2022,-6.9746094
26/02/2022,-9.129517
27/02/2022,-12.161957
28/02/2022,-8.841949
01/03/2022,-7.6517334
02/03/2022,-6.2582703
03/03/2022,-3.7268066
04/03/2022,-5.8135376
05/03/2022,-7.793396
06/03/2022,-7.4503174
07/03/2022,-7.545471
08/03/2022,-7.9993896
09/03/2022,-4.5010986
10/03/2022,-3.5243225
11/03/2022,-4.906433
12/03/2022,-3.6035767
13/03/2022,-3.8204346
14/03/2022,-1.9500732
15/03/2022,-0.33007812
16/03/2022,2.288971
17/03/2022,2.3409424
18/03/2022,1.3438721
19/03/2022,-0.52948
20/03/2022,-2.4467468
21/03/2022,-1.5442505
22/03/2022,-1.4033203
23/03/2022,0.72683716
24/03/2022,1.8103943
25/03/2022,1.5349121
26/03/2022,1.53125
27/03/2022,1.7289429
28/03/2022,1.8388672
29/03/2022,0.97961426
30/03/2022,-0.5059509
31/03/2022,0.3617859
01/04/2022,-1.4848633
02/04/2022,-3.8943176
03/04/2022,-5.801361
04/04/2022,-3.4562073
05/04/2022,0.90786743
06/04/2022,0.14245605
07/04/2022,1.729248
08/04/2022,2.2391663
09/04/2022,-1.6578369
10/04/2022,-0.6360779
11/04/2022,1.789856
12/04/2022,3.4854126
13/04/2022,5.600342
14/04/2022,6.631531
15/04/2022,8.176086
16/04/2022,4.088257
17/04/2022,2.7252808
18/04/2022,3.4279175
19/04/2022,3.3335876
20/04/2022,1.6817017
21/04/2022,2.328308
22/04/2022,3.1845703
23/04/2022,2.6652222
24/04/2022,-0.06945801
25/04/2022,1.6931763
26/04/2022,1.9873352
27/04/2022,3.6251526
28/04/2022,6.202881
29/04/2022,5.678528
30/04/2022,3.4328613
01/05/2022,2.4968567
02/05/2022,2.735199
03/05/2022,3.2318726
04/05/2022,3.3666382
05/05/2022,3.7334595
06/05/2022,4.467407
07/05/2022,5.5595703
08/05/2022,5.7221985
09/05/2022,5.399536
10/05/2022,7.6290283
11/05/2022,10.346924
12/05/2022,11.598511
13/05/2022,11.382507
14/05/2022,10.424377
15/05/2022,10.030945
16/05/2022,10.516785
17/05/2022,11.1362915
18/05/2022,10.870056
19/05/2022,11.712799
20/05/2022,12.749298
21/05/2022,13.729309
22/05/2022,13.35733
23/05/2022,12.4436035
24/05/2022,10.529053
25/05/2022,9.68338
26/05/2022,10.91452
27/05/2022,13.102081
28/05/2022,11.447723
29/05/2022,6.012512
30/05/2022,6.0921936
31/05/2022,7.8993225
01/06/2022,9.579834
02/06/2022,11.340393
03/06/2022,10.901398
04/06/2022,12.831085
05/06/2022,12.214355
06/06/2022,12.285645
07/06/2022,10.453644
08/06/2022,8.951202
09/06/2022,7.8758545
10/06/2022,10.6596985
11/06/2022,13.090088
12/06/2022,14.315796
13/06/2022,13.787659
14/06/2022,13.1241455
15/06/2022,13.178772
16/06/2022,15.111145
17/06/2022,15.880859
18/06/2022,16.166504
19/06/2022,16.529724
20/06/2022,16.142975
21/06/2022,15.357239
22/06/2022,13.108643
23/06/2022,13.586456
24/06/2022,11.250122
25/06/2022,12.270172
26/06/2022,13.7656555
27/06/2022,14.74292
28/06/2022,11.781982
29/06/2022,13.9635315
30/06/2022,14.155151
01/07/2022,13.088684
02/07/2022,14.302673
03/07/2022,16.170288
04/07/2022,14.114319
05/07/2022,14.414185
06/07/2022,13.998016
07/07/2022,12.330933
08/07/2022,12.523071
09/07/2022,13.392822
10/07/2022,13.748108
11/07/2022,13.457367
12/07/2022,14.502136
13/07/2022,15.466919
