bss_id,code_bss,urn_bss,precision_coordonnees,longitude,latitude,altitude,code_insee_actuel,nom_commune_actuel,num_departement,nom_departement,code_region,nom_region,code_circonscription_administrative_bassin,nom_circonscription_administrative_bassin,code_bassin_dce,nom_bassin_dce,urn_bassin_dce,code_type_point_eau,nom_type_point_eau,codes_entite_hg_bdlisa,noms_entite_hg_bdlisa,urns_bdlisa,codes_masse_eau_rap,noms_masse_eau_rap,urns_masse_eau_rap,codes_masse_eau_edl,noms_masse_eau_edl,urns_masse_eau_edl,codes_reseau,noms_reseau,uris_reseau,code_type_qualito,nom_type_qualito,uri_type_qualito,code_producteur,nom_producteur,uri_producteur,date_debut_prelevement,code_param,nom_param,uri_param,code_fraction,nom_fraction,uri_fraction,resultat,code_remarque_analyse,nom_remarque_analyse,uri_remarque_analyse,code_lieu_analyse,nom_lieu_analyse,uri_lieu_analyse,code_methode,nom_methode,uri_methode,code_unite,nom_unite,symbole_unite,uri_unite,code_statut_analyse,nom_statut_analyse,uri_statut_analyse,code_qualification,nom_qualification,uri_qualification,limite_quantification,limite_detection,seuil_saturation,incertitude_analytique,codes_groupe_parametre,noms_groupe_parametre,uris_groupe_parametre
01832B0600,01832B0600/P3_3,http://services.ades.eaufrance.fr/pointeau/01832B0600,0,,,,,,,,,,,,,,,2,qualitometre,,,[],,,[],,,[],,,[],1,Point d'eau unique,http://id.eaufrance.fr/NSA/161#1,744,"Direction régionale de l'industrie, de la recherche et de l'environnement (D.R.I.R.E.) d'Ile-de-France (744)",http://id.eaufrance.fr/INT/744,2002-09-13,1278,Toluene,http://id.eaufrance.fr/PAR/1278,22,Fraction inconnue de l'eau,http://id.eaufrance.fr/FAN/22,34.0,1,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,http://id.eaufrance.fr/NSA/155#22,2,Laboratoire,http://id.eaufrance.fr/NSA/156#2,0,Méthode inconnue,http://id.eaufrance.fr/MET/0,133,microgramme par litre,µg/L,http://id.eaufrance.fr/URF/133,1,Donnée brute,http://id.eaufrance.fr/NSA/416#1,0,Qualification non définissable,http://id.eaufrance.fr/NSA/414#0,,,,,"['41', '190', '192', '130', '31', '220', '218', '176', '56', '121', '127', '155', '211', '194', '153', '195', '191', '122', '177', '209', '50']","['Chimique', ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire"", ""Polluants spécifiques de l'état écologique des eaux de surface_Loire-Bretagne"", 'Paramètres classés par classe', ""Paramètres de l'analyse intermédiaire du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Paramètres de l'analyse photographique du contrôle de surveillance de l'état chimique des eaux souterraines complémentaires pour la métropole"", ""Paramètres de l'analyse photographique du contrôle de surveillance de l'état chimique des eaux souterraines complémentaires pour la métropole"", 'Benzène et dérivés', 'Paramètres classés par textes réglementaires', ""Polluants spécifiques de l'état écologique des eaux de surface"", 'Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice sédiment_Liste_A', 'Substances pertinentes à surveiller dans les eaux de surface continentales', ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Sédiment en eau de surface continentale"", 'Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice sédiment', ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Sédiment en eau littorale et marine"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", ""Paramètres de l'analyse photographique du contrôle de surveillance de l'état chimique des eaux souterraines complémentaires pour la métropole_Liste_A"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", 'Micropolluants organiques']","['http://id.eaufrance.fr/GPR/41', 'http://id.eaufrance.fr/GPR/190', 'http://id.eaufrance.fr/GPR/192', 'http://id.eaufrance.fr/GPR/130', 'http://id.eaufrance.fr/GPR/31', 'http://id.eaufrance.fr/GPR/220', 'http://id.eaufrance.fr/GPR/218', 'http://id.eaufrance.fr/GPR/176', 'http://id.eaufrance.fr/GPR/56', 'http://id.eaufrance.fr/GPR/121', 'http://id.eaufrance.fr/GPR/127', 'http://id.eaufrance.fr/GPR/155', 'http://id.eaufrance.fr/GPR/211', 'http://id.eaufrance.fr/GPR/194', 'http://id.eaufrance.fr/GPR/153', 'http://id.eaufrance.fr/GPR/195', 'http://id.eaufrance.fr/GPR/191', 'http://id.eaufrance.fr/GPR/122', 'http://id.eaufrance.fr/GPR/177', 'http://id.eaufrance.fr/GPR/209', 'http://id.eaufrance.fr/GPR/50']"
01832B0600,01832B0600/P3_3,http://services.ades.eaufrance.fr/pointeau/01832B0600,0,,,,,,,,,,,,,,,2,qualitometre,,,[],,,[],,,[],,,[],1,Point d'eau unique,http://id.eaufrance.fr/NSA/161#1,744,"Direction régionale de l'industrie, de la recherche et de l'environnement (D.R.I.R.E.) d'Ile-de-France (744)",http://id.eaufrance.fr/INT/744,2002-09-13,1383,Zinc,http://id.eaufrance.fr/PAR/1383,22,Fraction inconnue de l'eau,http://id.eaufrance.fr/FAN/22,16.7,1,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,http://id.eaufrance.fr/NSA/155#22,2,Laboratoire,http://id.eaufrance.fr/NSA/156#2,0,Méthode inconnue,http://id.eaufrance.fr/MET/0,349,microgramme de zinc par litre,µg(Zn)/L,http://id.eaufrance.fr/URF/349,1,Donnée brute,http://id.eaufrance.fr/NSA/416#1,0,Qualification non définissable,http://id.eaufrance.fr/NSA/414#0,,,,,"['134', '209', '136', '217', '130', '139', '44', '129', '135', '127', '153', '137', '220', '194', '128', '172', '190', '174', '122', '131', '133', '191', '121', '41', '195', '132', '138', '31', '192', '155', '211']","[""Polluants spécifiques de l'état écologique des eaux de surface_Seine-Normandie"", ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Polluants spécifiques de l'état écologique des eaux de surface_Guyane"", ""Paramètres de l'analyse photographique du contrôle de surveillance de l'état chimique des eaux souterraines communs métropole et DOM"", ""Polluants spécifiques de l'état écologique des eaux de surface_Loire-Bretagne"", ""Polluants spécifiques de l'état écologique des eaux de surface_Réunion"", 'Metaux et métalloïdes', ""Polluants spécifiques de l'état écologique des eaux de surface_Artois-Picardie"", ""Polluants spécifiques de l'état écologique des eaux de surface_Guadeloupe"", ""Polluants spécifiques de l'état écologique des eaux de surface"", 'Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice sédiment', ""Polluants spécifiques de l'état écologique des eaux de surface_Martinique"", ""Paramètres de l'analyse intermédiaire du contrôle de surveillance de l'état chimique des eaux souterraines"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Sédiment en eau de surface continentale"", ""Polluants spécifiques de l'état écologique des eaux de surface_Adour-Garonne"", ""Paramètres de l'analyse photographique du contrôle de surveillance de l'état chimique des eaux souterraines communs métropole et DOM"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques"", ""Paramètres de l'analyse photographique du contrôle de surveillance de l'état chimique des eaux souterraines communs métropole et DOM_Liste_A"", ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", ""Polluants spécifiques de l'état écologique des eaux de surface_Rhin-Meuse"", ""Polluants spécifiques de l'état écologique des eaux de surface_Corse"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce"", 'Paramètres classés par textes réglementaires', 'Chimique', ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Sédiment en eau littorale et marine"", ""Polluants spécifiques de l'état écologique des eaux de surface_Rhône-Méditerranée"", ""Polluants spécifiques de l'état écologique des eaux de surface_Mayotte"", 'Paramètres classés par classe', ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire"", 'Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice sédiment_Liste_A', 'Substances pertinentes à surveiller dans les eaux de surface continentales']","['http://id.eaufrance.fr/GPR/134', 'http://id.eaufrance.fr/GPR/209', 'http://id.eaufrance.fr/GPR/136', 'http://id.eaufrance.fr/GPR/217', 'http://id.eaufrance.fr/GPR/130', 'http://id.eaufrance.fr/GPR/139', 'http://id.eaufrance.fr/GPR/44', 'http://id.eaufrance.fr/GPR/129', 'http://id.eaufrance.fr/GPR/135', 'http://id.eaufrance.fr/GPR/127', 'http://id.eaufrance.fr/GPR/153', 'http://id.eaufrance.fr/GPR/137', 'http://id.eaufrance.fr/GPR/220', 'http://id.eaufrance.fr/GPR/194', 'http://id.eaufrance.fr/GPR/128', 'http://id.eaufrance.fr/GPR/172', 'http://id.eaufrance.fr/GPR/190', 'http://id.eaufrance.fr/GPR/174', 'http://id.eaufrance.fr/GPR/122', 'http://id.eaufrance.fr/GPR/131', 'http://id.eaufrance.fr/GPR/133', 'http://id.eaufrance.fr/GPR/191', 'http://id.eaufrance.fr/GPR/121', 'http://id.eaufrance.fr/GPR/41', 'http://id.eaufrance.fr/GPR/195', 'http://id.eaufrance.fr/GPR/132', 'http://id.eaufrance.fr/GPR/138', 'http://id.eaufrance.fr/GPR/31', 'http://id.eaufrance.fr/GPR/192', 'http://id.eaufrance.fr/GPR/155', 'http://id.eaufrance.fr/GPR/211']"
01832B0600,01832B0600/P3_3,http://services.ades.eaufrance.fr/pointeau/01832B0600,0,,,,,,,,,,,,,,,2,qualitometre,,,[],,,[],,,[],,,[],1,Point d'eau unique,http://id.eaufrance.fr/NSA/161#1,744,"Direction régionale de l'industrie, de la recherche et de l'environnement (D.R.I.R.E.) d'Ile-de-France (744)",http://id.eaufrance.fr/INT/744,2002-09-13,1513,Dibromométhane,http://id.eaufrance.fr/PAR/1513,22,Fraction inconnue de l'eau,http://id.eaufrance.fr/FAN/22,5.0,2,Résultat < seuil de détection,http://id.eaufrance.fr/NSA/155#22,2,Laboratoire,http://id.eaufrance.fr/NSA/156#2,0,Méthode inconnue,http://id.eaufrance.fr/MET/0,133,microgramme par litre,µg/L,http://id.eaufrance.fr/URF/133,1,Donnée brute,http://id.eaufrance.fr/NSA/416#1,0,Qualification non définissable,http://id.eaufrance.fr/NSA/414#0,,,,,"['200', '41', '50', '204', '60', '73', '199', '31']","['Phytosanitaires', 'Chimique', 'Micropolluants organiques', 'Liste B - Phytosanitaires', 'COHV, solvants chlorés, fréons', 'Paramètres classés par usage', 'Substances actives pesticides et métabolites', 'Paramètres classés par classe']","['http://id.eaufrance.fr/GPR/200', 'http://id.eaufrance.fr/GPR/41', 'http://id.eaufrance.fr/GPR/50', 'http://id.eaufrance.fr/GPR/204', 'http://id.eaufrance.fr/GPR/60', 'http://id.eaufrance.fr/GPR/73', 'http://id.eaufrance.fr/GPR/199', 'http://id.eaufrance.fr/GPR/31']"
01832B0600,01832B0600/P3_3,http://services.ades.eaufrance.fr/pointeau/01832B0600,0,,,,,,,,,,,,,,,2,qualitometre,,,[],,,[],,,[],,,[],1,Point d'eau unique,http://id.eaufrance.fr/NSA/161#1,744,"Direction régionale de l'industrie, de la recherche et de l'environnement (D.R.I.R.E.) d'Ile-de-France (744)",http://id.eaufrance.fr/INT/744,2002-09-13,1498,"Dibromoéthane-1,2",http://id.eaufrance.fr/PAR/1498,22,Fraction inconnue de l'eau,http://id.eaufrance.fr/FAN/22,1.0,2,Résultat < seuil de détection,http://id.eaufrance.fr/NSA/155#22,2,Laboratoire,http://id.eaufrance.fr/NSA/156#2,0,Méthode inconnue,http://id.eaufrance.fr/MET/0,133,microgramme par litre,µg/L,http://id.eaufrance.fr/URF/133,1,Donnée brute,http://id.eaufrance.fr/NSA/416#1,0,Qualification non définissable,http://id.eaufrance.fr/NSA/414#0,,,,,"['200', '150', '95', '199', '217', '211', '149', '60', '50', '104', '204', '41', '148', '122', '121', '73', '31', '209', '191', '190']","['Phytosanitaires', 'Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice eau_Pesticide', 'Phytosanitaires', 'Substances actives pesticides et métabolites', ""Paramètres de l'analyse photographique du contrôle de surveillance de l'état chimique des eaux souterraines communs métropole et DOM"", 'Substances pertinentes à surveiller dans les eaux de surface continentales', 'Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice eau_Liste_A', 'COHV, solvants chlorés, fréons', 'Micropolluants organiques', 'Insecticides', 'Liste B - Phytosanitaires', 'Chimique', 'Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice eau', ""Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement"", 'Paramètres classés par textes réglementaires', 'Paramètres classés par usage', 'Paramètres classés par classe', ""Arrêté du 26 avril 2022 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R.212.22 du code de l'environnement"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce"", ""Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques""]","['http://id.eaufrance.fr/GPR/200', 'http://id.eaufrance.fr/GPR/150', 'http://id.eaufrance.fr/GPR/95', 'http://id.eaufrance.fr/GPR/199', 'http://id.eaufrance.fr/GPR/217', 'http://id.eaufrance.fr/GPR/211', 'http://id.eaufrance.fr/GPR/149', 'http://id.eaufrance.fr/GPR/60', 'http://id.eaufrance.fr/GPR/50', 'http://id.eaufrance.fr/GPR/104', 'http://id.eaufrance.fr/GPR/204', 'http://id.eaufrance.fr/GPR/41', 'http://id.eaufrance.fr/GPR/148', 'http://id.eaufrance.fr/GPR/122', 'http://id.eaufrance.fr/GPR/121', 'http://id.eaufrance.fr/GPR/73', 'http://id.eaufrance.fr/GPR/31', 'http://id.eaufrance.fr/GPR/209', 'http://id.eaufrance.fr/GPR/191', 'http://id.eaufrance.fr/GPR/190']"
01832B0600,01832B0600/P3_3,http://services.ades.eaufrance.fr/pointeau/01832B0600,0,,,,,,,,,,,,,,,2,qualitometre,,,[],,,[],,,[],,,[],1,Point d'eau unique,http://id.eaufrance.fr/NSA/161#1,744,"Direction régionale de l'industrie, de la recherche et de l'environnement (D.R.I.R.E.) d'Ile-de-France (744)",http://id.eaufrance.fr/INT/744,2002-09-13,3335,Dibromodichloromethane,http://id.eaufrance.fr/PAR/3335,22,Fraction inconnue de l'eau,http://id.eaufrance.fr/FAN/22,2.0,2,Résultat < seuil de détection,http://id.eaufrance.fr/NSA/155#22,2,Laboratoire,http://id.eaufrance.fr/NSA/156#2,0,Méthode inconnue,http://id.eaufrance.fr/MET/0,133,microgramme par litre,µg/L,http://id.eaufrance.fr/URF/133,1,Donnée brute,http://id.eaufrance.fr/NSA/416#1,0,Qualification non définissable,http://id.eaufrance.fr/NSA/414#0,,,,,"['41', '50', '60', '31']","['Chimique', 'Micropolluants organiques', 'COHV, solvants chlorés, fréons', 'Paramètres classés par classe']","['http://id.eaufrance.fr/GPR/41', 'http://id.eaufrance.fr/GPR/50', 'http://id.eaufrance.fr/GPR/60', 'http://id.eaufrance.fr/GPR/31']"
