comparison_id,variant_id,reference_variant,variable,time_index,time_label,value,reference_value,signed_error,absolute_error,relative_error
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_depth,7,7,3.049784658916059,536.7878914639566,-533.7381068050405,533.7381068050405,0.9943184548172304
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_elevation,7,7,119.20204867045085,115.49739440811581,3.7046542623350405,3.7046542623350405,0.03207565228047015
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,accumulation_flux,8,8,0.014194855466485023,0.0019755072441732914,0.012219348222311733,0.012219348222311733,6.185423140488293
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,intermit_areas,8,8,0.0,0.0,0.0,0.0,nan
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,outflow_drain,8,8,5.402771951748093e-09,3.9411678433142086e-09,1.4616041084338844e-09,1.4616041084338844e-09,0.3708555855882534
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,perenn_areas,8,8,23.75,42.651609246228716,-18.901609246228716,18.901609246228716,0.44316286255717324
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,recharge,8,8,2.3148148148148148e-09,2.3148148148148148e-09,0.0,0.0,0.0
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,seepage_areas,8,8,23.75,42.46841840602041,-18.71841840602041,18.71841840602041,0.44076090206756674
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,total_areas,8,8,23.75,42.651609246228716,-18.901609246228716,18.901609246228716,0.44316286255717324
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_depth,8,8,3.0659252449213756,1573.2161579542617,-1570.1502327093403,1570.1502327093403,0.9980511735597045
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_elevation,8,8,119.18672805998061,102.23911079475629,16.947617265224324,16.947617265224324,0.16576452136058234
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,accumulation_flux,9,9,0.01782091148197651,0.0032317420957969174,0.01458916938617959,0.01458916938617959,4.514335907297094
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,intermit_areas,9,9,3.5833333333333335,11.781694029406541,-8.198360696073207,8.198360696073207,0.6958558485401585
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,outflow_drain,9,9,6.992276816744723e-09,5.690799132794924e-09,1.301477683949799e-09,1.301477683949799e-09,0.22869858056483605
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,perenn_areas,9,9,23.75,42.651609246228716,-18.901609246228716,18.901609246228716,0.44316286255717324
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,recharge,9,9,8.101851851851851e-09,8.101851851851851e-09,0.0,0.0,0.0
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,seepage_areas,9,9,27.333333333333332,54.43330327563526,-27.09996994230193,27.09996994230193,0.49785642816999626
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,total_areas,9,9,27.333333333333332,54.43330327563526,-27.09996994230193,27.09996994230193,0.49785642816999626
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_depth,9,9,2.7934013047038273,1572.7166871489153,-1569.9232858442115,1569.9232858442115,0.9982238369265556
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_elevation,9,9,119.63774009492663,103.87859037311024,15.759149721816385,15.759149721816385,0.15170738903187658
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,accumulation_flux,10,10,0.01801779679954052,0.012063940191897648,0.005953856607642872,0.005953856607642872,0.4935250434714179
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,intermit_areas,10,10,3.75,42.31786004624393,-38.56786004624393,38.56786004624393,0.911384933077852
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,outflow_drain,10,10,7.080570564778012e-09,1.807121879186614e-08,-1.099064822708813e-08,1.099064822708813e-08,0.6081852227938839
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,perenn_areas,10,10,23.75,42.651609246228716,-18.901609246228716,18.901609246228716,0.44316286255717324
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,recharge,10,10,2.0833333333333335e-08,2.0833333333333335e-08,0.0,0.0,0.0
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,seepage_areas,10,10,27.500000000000004,84.48022738177107,-56.98022738177107,56.98022738177107,0.6744800428184704
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,total_areas,10,10,27.500000000000004,84.96946929247264,-57.46946929247264,57.46946929247264,0.6763543396353048
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_depth,10,10,2.7553282903663017,1572.0851212115595,-1569.329792921193,1569.329792921193,0.9982473415381968
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_elevation,10,10,119.68572777218289,113.25817538019902,6.427552391983866,6.427552391983866,0.05675133269988736
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,accumulation_flux,11,11,0.04580403119325638,0.02308865917624956,0.022715372017006817,0.022715372017006817,0.9838324453406662
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,intermit_areas,11,11,54.77777777777778,42.31786004624393,12.45991773153385,12.45991773153385,0.2944363849664882
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,outflow_drain,11,11,2.1574176617059507e-08,3.175975239278353e-08,-1.0185575775724026e-08,1.0185575775724026e-08,0.3207070272386128
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,perenn_areas,11,11,23.75,42.651609246228716,-18.901609246228716,18.901609246228716,0.44316286255717324
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,recharge,11,11,3.472222222222222e-08,3.472222222222222e-08,0.0,0.0,0.0
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,seepage_areas,11,11,78.08333333333334,84.48022738177107,-6.39689404843773,6.39689404843773,0.07572060642699022
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,total_areas,11,11,78.52777777777777,84.96946929247264,-6.441691514694867,6.441691514694867,0.07581183651414815
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_depth,11,11,0.1954716189469172,1572.0851212115595,-1571.8896495926126,1571.8896495926126,0.9998756609191771
ex12_mf6_nwt_moderate,nwt_mod_s60,mf6_mod_tri,watertable_elevation,11,11,123.8730956225925,123.72688885759818,0.14620676499431795,0.14620676499431795,0.0011816894964730962
