comparison_id,simulation_id,simulation_label,solver,mesh_label,mesh_mode,sim_id,run_name,run_folder,network_role,source_variable,threshold,mode,persistence_threshold,timestep,network_buffer_m,distance_method,catchment_cell_count,active_cell_count,network_cell_count,sim_to_network_sample_count,sim_to_network_distance_mean_m,sim_to_network_distance_median_m,sim_to_network_distance_p95_m,sim_to_network_distance_max_m,network_to_sim_sample_count,network_to_sim_distance_mean_m,network_to_sim_distance_median_m,network_to_sim_distance_p95_m,network_to_sim_distance_max_m,bidirectional_distance_mean_m,bidirectional_distance_quadratic_mean_m,bidirectional_distance_absolute_difference_m,planar_distance_ratio,planar_distance_log10_ratio
site_08_natural_n1_10km2_mf6_bouss,mf6_ref,MODFLOW 6 reference,modflow6,generated_geology_river_catchment_mesh,mesh_catchment,155fd9c7-6d9f-4546-9149-c4e9f3508124,site_08_natural_n1_10km2_mf6_bouss__mf6_ref,/mnt/c/codes/HydroModPy/examples/projects/10_testbed_workflow/outputs/boussinesq_natural_n1_10km2_testbed/comparisons/site_08_natural_n1_10km2_mf6_bouss/workspaces/mf6_ref,reference,accumulation_flux,0.0,persistent,0.5,-1,0.0,planar_cell_centroid_to_network,33696,5193,1053,5193,4062.9290631996428,3996.4646738394117,9241.075011154,11729.244896925778,1053,23.423852275324283,12.854336789822373,94.52894965236176,357.9398118673606,2043.1764577374836,4062.996584966291,4039.5052109243184,173.4526420096882,2.2391809193495407
