point_id,point_label,x_m,solver,solver_label,elapsed_days,head_m,clearance_m
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,45.0,5.503772724919174,-4.433727275080826
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,60.0,5.760472749167703,-4.177027250832297
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,75.0,6.185107647912907,-3.752392352087093
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,90.0,6.592602776543186,-3.3448972234568144
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,105.0,7.155286549497446,-2.782213450502554
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,120.0,7.682550828031913,-2.2549491719680868
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,135.0,8.32579448651394,-1.6117055134860596
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,150.0,8.85620574257833,-1.0812942574216695
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,165.0,9.389010155390908,-0.548489844609092
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,180.0,9.619097110063095,-0.31840288993690535
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,195.0,9.624255774705427,-0.3132442252945733
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,210.0,9.625158622030996,-0.31234137796900363
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,225.0,9.548301711069344,-0.3891982889306558
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,240.0,9.519091395192826,-0.41840860480717446
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,255.0,9.409486646056223,-0.528013353943777
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,270.0,9.356361048903317,-0.5811389510966833
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,285.0,9.204300067030127,-0.7331999329698728
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,300.0,9.108289575677176,-0.8292104243228238
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,315.0,8.892586038970505,-1.0449139610294953
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,330.0,8.725328687997154,-1.2121713120028463
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,345.0,8.507520691185013,-1.4299793088149872
upper_slope,Upper slope,5.0,modflow6,MODFLOW 6,360.0,8.320674695603373,-1.6168253043966274
