date,Qsim,Ssim,gain,perc,pr,s,r,n
2006-01-20,3.0439504586470734,,,0.9439596446131322,0.9439596446131322,184.84514442856133,52.23022572487986,1.2000000000000002
2006-01-21,2.6900466340734495,,,0.920338674337231,0.920338674337231,183.90118478394817,50.766833484703795,1.2000000000000002
2006-01-22,2.426161985275803,,,0.8953896218997474,0.8953896218997474,182.88313337518179,49.56719570332481,1.2000000000000002
2006-01-23,2.219474740866651,,,0.869260836227736,6.048683313751099,181.79262106686977,48.55980661477555,1.2000000000000002
2006-01-24,2.768269562750625,,,0.8985368558148817,14.119219772182472,183.01278288900988,50.7004896779631,0.031154864108789537
2006-01-25,5.186264875080993,,,0.9976874339529425,5.653254915125787,186.9247179809362,58.16603887335552,0.0
2006-01-26,6.284162890302328,,,1.0122060928637455,1.912493973875184,187.4714630658104,60.55999148326964,0.0
2006-01-27,5.261570272175234,,,0.9933186501565642,3.757611370475789,186.75896909193523,58.40128906598807,0.0
2006-01-28,4.63123751669847,,,0.9918036803271459,0.9918036803271459,186.70135772145943,57.24212159095375,0.0
2006-01-29,3.956824392491322,,,0.9559523061195594,0.9559523061195594,185.31728142675794,55.16519218914104,0.0
2006-01-30,3.2935408537242497,,,0.9244698927603228,0.9244698927603228,184.06764989192027,53.06129996931344,0.0
2006-01-31,2.8403667562275547,,,0.8945870272908428,0.8945870272908428,182.8500130751471,51.41136994530885,0.0
2006-02-01,2.5325474470035716,,,0.8661903730904864,0.8661903730904864,181.662777508163,50.07203848734897,0.0
2006-02-02,2.2964926291931955,,,0.8347028761145964,1.181449701296028,180.3097854335825,48.955895822338455,0.0
2006-02-03,2.1531693100552944,,,0.8191904305833178,16.28087532699268,179.62833573228644,48.20482462882798,0.0
2006-02-04,4.471423578516841,,,0.9490839959000132,9.629932244005493,185.04746040529378,56.39101710634049,0.0
2006-02-05,6.906104323731798,,,1.0027885633822815,5.440226646011066,187.11752816128828,61.9985009838528,0.0
2006-02-06,6.900350729975322,,,1.015035764828216,1.1650529109394538,187.5773015152772,62.18327563569192,0.0
2006-02-07,5.391860218371865,,,0.989464027057627,3.3000387682033745,186.61224860433776,59.00559079843976,0.0
2006-02-08,4.593954206885495,,,0.9842276671624699,0.9842276671624699,186.4122098361344,57.25715463230613,0.0
2006-02-09,3.9029533903031783,,,0.9587815291420319,4.203349241747675,185.42798216897194,55.08229681246423,0.0
2006-02-10,3.835864412297287,,,0.9638237138073709,1.6255924230140388,185.62463292722427,54.88043932788971,0.0
2006-02-11,3.6007920137502554,,,0.9453226085313461,4.098000798563444,184.89904050421023,53.86112197895454,0.0
2006-02-12,3.6296461381719594,,,0.9504447493419053,0.9504447493419053,185.10103970564677,54.00770311755116,0.0
2006-02-13,3.3110411172786627,,,0.9265338279776134,0.9265338279776134,184.15059495630487,52.77896244600031,0.0
2006-02-14,2.834961533666453,,,0.9036843454160691,1.0468254590647437,183.22406112832726,51.18886811404299,2.1999999999999997
2006-02-15,2.5179123564195622,,,0.8831921984032076,2.1281803888148962,182.37723566926252,49.98058557375031,2.1999999999999997
2006-02-16,2.4683611240767562,,,0.8626617012543343,0.8626617012543343,181.51310715031488,49.64209626266622,0.4486161866127716
2006-02-17,2.324355096478487,,,0.8358180670208898,0.8384302025017882,180.35838789173516,48.839129749776994,0.4486161866127716
2006-02-18,2.1090472634120903,,,0.8081043027159479,4.6369545398020975,179.1350507172958,47.90720723250273,0.4448484057135964
2006-02-19,2.442365973031793,,,0.8286011164797329,3.1212556610376776,180.04294458320732,49.31795316651542,0.0
2006-02-20,2.7866505300433086,,,0.832684487461956,4.675303353193332,180.22168892216962,50.369715691676014,0.0
2006-02-21,3.1532969544361436,,,0.8517310468049496,1.6916942356374183,181.04638556897632,51.845428210730695,0.0
2006-02-22,3.0843367267003745,,,0.8403342746725162,0.8403342746725162,180.55469133333887,51.6171126378864,0.0
2006-02-23,2.684156879464042,,,0.8015281411830377,5.561928987414365,178.83990513905198,50.356554826952866,0.0
2006-02-24,3.049524281755628,,,0.8316844131602799,2.359547104028952,180.1779761516376,51.903024231919495,0.0
2006-02-25,3.2406322489907646,,,0.828042302176174,0.828042302176174,180.01842904760866,52.223971619808246,0.0
2006-02-26,2.859963415710402,,,0.8006849681480058,0.8006849681480058,178.8019241752564,50.966470119248406,0.0
2006-02-27,2.4593439578191454,,,0.7580526469559975,1.5596406023916807,176.8389373090265,49.63787632704632,0.0
2006-02-28,2.3106290452069516,,,0.7504405538116158,4.710258779725504,176.4792967066348,48.98039624299191,0.0
2006-03-01,2.7017555681759964,,,0.7758558194566209,0.7758558194566209,177.6690379269093,50.40759053180105,0.0
2006-03-02,2.6592201367917783,,,0.7550979056060252,3.977956481891355,176.69967863078406,49.925462028357984,0.0
2006-03-03,2.7637149603301023,,,0.7726724328989025,3.478964530437665,177.5217221488927,50.61643182945248,0.0
2006-03-04,3.030508777617948,,,0.7839782038452138,0.7839782038452138,178.04275761845506,51.5212763296308,0.0
2006-03-05,2.794888226920375,,,0.7485170585886066,0.7485170585886066,176.38796258723843,50.59594359960907,0.0
2006-03-06,2.4016007323648747,,,0.713154299190641,0.713154299190641,174.67476261778074,49.2965703324795,0.0
2006-03-07,2.1375302387488793,,,0.6930966383841436,0.6930966383841436,173.67293085722423,48.19515817560528,0.0
2006-03-08,1.95748408862525,,,0.6628130179304577,0.6628130179304577,172.11591660339568,47.25048699342515,0.0
2006-03-09,1.8109561947263768,,,0.6289211191529316,0.6289211191529316,170.30505801719903,46.42362233517729,0.0
2006-03-10,1.6866308930932679,,,0.5920829653228494,0.5920829653228494,168.24682762297257,45.68505093830733,0.0
2006-03-11,1.5786815142280592,,,0.5592757620244754,0.5592757620244754,166.3264758659928,45.0140723507315,0.0
2006-03-12,1.4839050652188377,,,0.5376465564592182,3.297477856801114,165.01096530956372,44.39885705996217,0.0
2006-03-13,1.6991397826880807,,,0.5607303453784552,2.7643154312077067,166.4134874527626,45.43662179927765,0.0
2006-03-14,1.985299059322292,,,0.576562780947967,0.576562780947967,167.34917202155492,46.57800767137556,0.0
2006-03-15,1.8958664795633036,,,0.549396583161358,0.7837842225108483,165.7307156446849,46.19912625505519,0.0
2006-03-16,1.7011999948907592,,,0.543106171982701,0.543106171982701,165.34693142217404,45.56317138042878,0.0
2006-03-17,1.5681934291052229,,,0.5178046228767883,0.5178046228767883,163.76669359021253,44.9092876828884,0.0
2006-03-18,1.46502294515351,,,0.49531051702664297,0.49531051702664297,162.3094717719704,44.27284431233572,0.0
2006-03-19,1.3775994262334945,,,0.4726101478667595,0.4726101478667595,160.78461115868993,43.691406847191615,0.0
2006-03-20,1.3030150253323909,,,0.4537480919366622,0.4537480919366622,159.47268699789782,43.155711350167586,0.0
2006-03-21,1.236841754268345,,,0.43451631309605754,4.128710656490775,158.0896606396072,42.66018886349824,0.0
2006-03-22,1.547448629108716,,,0.4722645384084633,0.4722645384084633,160.7609499831164,44.34151540985875,0.0
2006-03-23,1.6309696287488669,,,0.44817815214880236,0.44817815214880236,159.07700053201546,44.44481300209389,0.0
