cell_id,geology_key,fraction
0,1701,1.0
1,901,0.35714285714285715
1,2021,0.6428571428571429
2,901,0.6785714285714286
2,801,0.21428571428571427
2,2021,0.10714285714285714
3,1841,0.7142857142857143
3,1701,0.2857142857142857
4,1701,0.7857142857142857
4,2021,0.21428571428571427
5,1701,1.0
6,801,1.0
7,1701,1.0
8,1841,1.0
9,1701,1.0
10,1701,1.0
11,1841,0.9642857142857143
11,1701,0.03571428571428571
12,1701,1.0
13,1701,0.8571428571428571
13,801,0.14285714285714285
14,1841,0.03571428571428571
14,1701,0.9642857142857143
15,1701,0.9642857142857143
15,801,0.03571428571428571
16,1701,0.2857142857142857
16,801,0.7142857142857143
17,1701,1.0
18,1701,0.39285714285714285
18,801,0.17857142857142858
18,2021,0.42857142857142855
19,1701,1.0
20,1841,0.14285714285714285
20,1701,0.8571428571428571
21,1621,0.5714285714285714
21,1701,0.42857142857142855
22,1841,0.5
22,2021,0.5
23,1701,1.0
24,801,1.0
25,1701,0.8928571428571429
25,801,0.10714285714285714
26,1701,0.9285714285714286
26,801,0.07142857142857142
27,1701,0.10714285714285714
27,901,0.42857142857142855
27,2021,0.4642857142857143
28,801,1.0
29,1701,1.0
30,1701,0.5357142857142857
30,801,0.4642857142857143
31,1701,1.0
32,1701,0.4642857142857143
32,901,0.03571428571428571
32,2021,0.5
33,1701,0.5
33,801,0.5
34,1841,0.42857142857142855
34,2021,0.5714285714285714
35,1701,0.6785714285714286
35,801,0.32142857142857145
36,1841,0.5714285714285714
36,1701,0.42857142857142855
37,1701,0.21428571428571427
37,801,0.7857142857142857
38,1701,1.0
39,2021,1.0
40,801,1.0
41,1841,0.75
41,2021,0.25
42,1701,1.0
43,1701,1.0
44,1701,1.0
45,1701,1.0
46,1701,1.0
47,1701,1.0
48,1701,1.0
49,1701,0.17857142857142858
49,901,0.75
49,2021,0.07142857142857142
50,1701,1.0
51,1701,1.0
52,1701,1.0
53,801,1.0
54,801,1.0
55,1701,0.75
55,801,0.25
56,801,1.0
57,801,1.0
58,801,1.0
59,801,1.0
60,2021,1.0
61,1701,1.0
62,1841,0.4642857142857143
62,1701,0.5357142857142857
63,1701,1.0
64,1841,0.03571428571428571
64,1701,0.9642857142857143
65,801,0.7142857142857143
65,2021,0.2857142857142857
66,1701,1.0
67,1701,0.21428571428571427
67,801,0.7857142857142857
68,1701,1.0
69,1701,1.0
70,1701,0.35714285714285715
70,801,0.6428571428571429
71,1841,0.14285714285714285
71,2021,0.8571428571428571
72,1701,1.0
73,1841,0.14285714285714285
73,1701,0.8571428571428571
74,1701,1.0
75,801,1.0
76,801,1.0
77,1701,0.7857142857142857
77,2021,0.21428571428571427
78,1621,0.10714285714285714
78,1701,0.8928571428571429
79,1841,0.9285714285714286
79,1701,0.07142857142857142
80,1701,1.0
81,801,1.0
82,1701,1.0
83,1701,1.0
84,1841,0.14285714285714285
84,1701,0.8571428571428571
85,1701,1.0
86,1701,1.0
87,1701,0.9285714285714286
87,801,0.07142857142857142
88,1701,0.8214285714285714
88,2021,0.17857142857142858
89,801,1.0
90,1841,0.8928571428571429
90,1701,0.10714285714285714
91,801,1.0
92,1701,1.0
93,801,1.0
94,1701,1.0
95,1701,1.0
96,1841,0.75
96,1701,0.25
97,1701,1.0
98,801,1.0
99,1701,1.0
100,1701,1.0
101,1701,1.0
102,801,1.0
103,1701,1.0
104,1701,0.8928571428571429
104,801,0.10714285714285714
105,801,1.0
106,1701,0.5357142857142857
106,801,0.4642857142857143
107,801,1.0
108,1701,0.07142857142857142
108,801,0.9285714285714286
109,1701,1.0
110,1701,0.14285714285714285
110,801,0.8571428571428571
111,1701,1.0
112,1701,0.8214285714285714
112,801,0.17857142857142858
113,1701,0.5714285714285714
113,801,0.42857142857142855
114,1841,1.0
115,1841,0.9285714285714286
115,1701,0.07142857142857142
116,801,1.0
117,1841,0.21428571428571427
117,1701,0.7857142857142857
118,1701,1.0
119,1701,1.0
120,1701,1.0
121,801,1.0
122,1841,1.0
123,1841,1.0
124,1841,0.9642857142857143
124,1701,0.03571428571428571
125,801,1.0
126,1701,1.0
127,1701,1.0
128,1841,0.7857142857142857
128,1701,0.21428571428571427
129,1841,1.0
130,1841,1.0
131,1701,1.0
132,1841,0.8928571428571429
132,1701,0.03571428571428571
132,801,0.07142857142857142
133,1701,1.0
134,1701,1.0
135,1701,1.0
136,801,1.0
137,1701,1.0
138,1701,1.0
139,1701,1.0
140,1701,1.0
141,1841,0.10714285714285714
141,1701,0.8928571428571429
142,801,1.0
143,801,1.0
144,1701,1.0
145,1701,1.0
146,1701,1.0
147,1701,1.0
148,1701,1.0
149,1701,1.0
150,1701,1.0
151,1701,1.0
152,1701,1.0
153,1841,0.39285714285714285
153,1701,0.6071428571428571
154,1841,1.0
155,801,1.0
156,1841,1.0
157,1841,0.5
157,1701,0.5
158,1701,1.0
159,1701,1.0
160,1701,1.0
161,1701,1.0
162,1701,1.0
163,1701,1.0
164,801,1.0
165,1701,1.0
166,1701,1.0
167,1841,1.0
168,801,1.0
169,1841,1.0
170,1701,1.0
171,1701,0.07142857142857142
171,801,0.9285714285714286
172,1841,0.14285714285714285
172,1701,0.8571428571428571
173,1701,1.0
174,1701,1.0
175,1701,1.0
176,1701,1.0
177,1701,1.0
178,1841,1.0
179,1701,1.0
180,1701,1.0
181,1701,1.0
182,801,1.0
183,1701,0.7142857142857143
183,801,0.2857142857142857
184,1701,1.0
185,1701,1.0
186,1841,0.5714285714285714
186,1701,0.42857142857142855
187,1701,1.0
188,1701,1.0
189,1701,1.0
190,1841,1.0
191,1841,1.0
192,1841,1.0
193,1701,1.0
194,1701,1.0
195,801,1.0
196,801,1.0
197,801,1.0
198,1841,1.0
199,1841,0.03571428571428571
199,1701,0.9642857142857143
200,801,1.0
201,1841,0.07142857142857142
201,1701,0.9285714285714286
202,801,1.0
203,1701,1.0
204,1701,0.6428571428571429
204,801,0.35714285714285715
205,1841,0.7142857142857143
205,1701,0.2857142857142857
206,1701,1.0
207,801,1.0
208,1701,1.0
209,1701,1.0
210,1701,1.0
211,1701,1.0
212,1841,0.07142857142857142
212,1701,0.5
212,801,0.42857142857142855
213,801,1.0
214,1701,1.0
215,801,1.0
216,1701,1.0
217,1701,1.0
218,1701,1.0
219,801,1.0
220,1701,1.0
221,1841,1.0
222,1841,1.0
223,1841,0.07142857142857142
223,1701,0.9285714285714286
224,1841,0.14285714285714285
224,1701,0.8571428571428571
225,1701,1.0
226,1701,1.0
227,1701,1.0
228,1841,1.0
229,1841,0.03571428571428571
229,1701,0.9642857142857143
230,1701,1.0
231,1701,1.0
232,1841,1.0
233,801,1.0
234,1701,1.0
235,1701,1.0
236,1701,1.0
237,1701,1.0
238,801,1.0
239,1701,0.5357142857142857
239,801,0.4642857142857143
240,801,1.0
241,1841,1.0
242,1841,0.7142857142857143
242,1701,0.2857142857142857
243,1701,1.0
244,1701,1.0
245,801,1.0
246,801,1.0
247,801,1.0
248,1701,1.0
249,1841,0.10714285714285714
249,801,0.8928571428571429
250,1841,0.6071428571428571
250,1701,0.39285714285714285
251,1701,1.0
252,801,1.0
253,1701,1.0
254,1701,1.0
255,801,1.0
256,1701,1.0
257,1701,1.0
258,1701,1.0
259,1701,1.0
260,1841,0.35714285714285715
260,1701,0.6428571428571429
261,1701,1.0
262,1701,1.0
263,1701,1.0
264,1701,1.0
265,1701,1.0
266,1841,0.35714285714285715
266,1701,0.6428571428571429
267,1701,1.0
268,1841,0.2857142857142857
268,1701,0.7142857142857143
269,1701,1.0
270,801,1.0
271,801,1.0
272,1701,1.0
273,1841,0.39285714285714285
273,1701,0.6071428571428571
274,1841,1.0
275,1841,1.0
276,1841,1.0
277,1701,1.0
278,1841,1.0
279,801,1.0
280,1701,1.0
281,1701,1.0
282,1701,1.0
283,1841,0.14285714285714285
283,1701,0.8571428571428571
284,801,1.0
285,1701,1.0
286,801,1.0
287,1841,1.0
288,801,1.0
289,801,1.0
290,1841,0.9285714285714286
290,1701,0.07142857142857142
291,1701,1.0
292,801,1.0
293,801,1.0
294,1701,1.0
295,1841,1.0
296,1701,1.0
297,1701,1.0
298,1841,0.25
298,1701,0.75
299,801,1.0
300,801,1.0
301,801,1.0
302,1841,0.6428571428571429
302,1701,0.35714285714285715
303,1701,1.0
304,1701,1.0
305,1841,0.10714285714285714
305,1701,0.8928571428571429
306,1841,0.6428571428571429
306,1701,0.35714285714285715
307,1701,1.0
308,1701,1.0
309,1701,0.6428571428571429
309,801,0.35714285714285715
310,1841,0.8928571428571429
310,1701,0.10714285714285714
311,1841,1.0
312,1841,1.0
313,801,1.0
314,1701,1.0
315,801,1.0
316,1701,0.14285714285714285
316,801,0.8571428571428571
317,1701,1.0
318,1841,0.6785714285714286
318,1701,0.32142857142857145
319,1701,1.0
320,1701,1.0
321,1841,0.07142857142857142
321,1701,0.9285714285714286
322,1701,1.0
323,1701,1.0
324,1841,1.0
325,1701,0.8571428571428571
325,801,0.14285714285714285
326,1841,1.0
327,1841,1.0
328,1841,1.0
329,1841,0.14285714285714285
329,1701,0.8571428571428571
330,1701,1.0
331,801,1.0
332,1841,1.0
333,801,1.0
334,801,1.0
335,1841,1.0
336,801,1.0
337,1701,1.0
338,1701,1.0
339,1841,0.03571428571428571
339,1701,0.9642857142857143
340,1841,1.0
341,1701,0.4642857142857143
341,801,0.5357142857142857
342,801,1.0
343,1701,1.0
344,801,1.0
345,1841,1.0
346,1841,1.0
347,1841,1.0
348,1841,1.0
349,801,1.0
350,1701,1.0
351,1841,0.10714285714285714
351,1701,0.8928571428571429
352,1701,0.9285714285714286
352,801,0.07142857142857142
353,1841,1.0
354,801,1.0
355,801,1.0
356,1841,0.9642857142857143
356,1701,0.03571428571428571
357,801,1.0
358,1701,1.0
359,1701,1.0
360,1701,0.9642857142857143
360,801,0.03571428571428571
361,1701,1.0
362,801,1.0
363,801,1.0
364,1841,1.0
365,1701,1.0
366,1701,0.9285714285714286
366,801,0.07142857142857142
367,1841,1.0
368,1701,1.0
369,1701,1.0
370,1701,1.0
371,1701,1.0
372,1701,1.0
373,1701,1.0
374,801,1.0
375,1841,0.8571428571428571
375,801,0.14285714285714285
376,1701,1.0
377,1841,1.0
378,1701,1.0
379,1841,0.14285714285714285
379,1701,0.8571428571428571
380,1841,1.0
381,1701,1.0
382,1841,0.8928571428571429
382,1701,0.10714285714285714
383,1841,1.0
384,1841,1.0
385,1841,1.0
386,1701,1.0
387,1701,1.0
388,1841,1.0
389,1701,1.0
390,1841,1.0
391,1701,1.0
392,1841,0.6785714285714286
392,1701,0.32142857142857145
393,1701,1.0
394,1701,1.0
395,1701,1.0
396,1701,1.0
397,1701,1.0
398,1701,1.0
399,1701,1.0
400,1701,1.0
401,1701,1.0
402,801,1.0
403,1701,1.0
404,1841,0.4642857142857143
404,1701,0.5357142857142857
405,1701,0.5357142857142857
405,801,0.4642857142857143
406,1701,1.0
407,1701,1.0
408,1701,1.0
409,1701,1.0
410,1841,1.0
411,1701,1.0
412,801,1.0
413,1841,1.0
414,1701,1.0
415,1841,1.0
416,1701,1.0
417,801,1.0
418,1701,1.0
419,1841,0.35714285714285715
419,1701,0.6428571428571429
420,1701,1.0
421,1841,0.25
421,1701,0.75
422,1701,1.0
423,1701,1.0
424,1701,1.0
425,1701,1.0
426,1701,1.0
427,1701,1.0
428,1701,1.0
429,1701,1.0
430,1701,1.0
431,1701,1.0
432,1701,1.0
433,1701,1.0
434,1701,1.0
435,1701,1.0
436,1701,1.0
437,1701,1.0
438,1841,0.9642857142857143
438,1701,0.03571428571428571
439,1841,1.0
440,1841,1.0
441,1841,0.07142857142857142
441,1701,0.9285714285714286
442,1701,1.0
443,801,1.0
444,801,1.0
445,1701,0.8571428571428571
445,801,0.14285714285714285
446,1701,1.0
447,1701,1.0
448,1701,1.0
449,1701,1.0
450,1701,1.0
451,1701,1.0
452,1841,1.0
453,1701,1.0
454,1841,0.6428571428571429
454,1701,0.35714285714285715
455,1701,1.0
456,1701,1.0
457,1701,1.0
458,1701,1.0
459,1701,1.0
460,1701,1.0
461,1701,1.0
462,1701,1.0
463,1701,1.0
464,1701,1.0
465,1701,1.0
466,1701,1.0
467,1841,0.9642857142857143
467,1701,0.03571428571428571
468,1841,1.0
469,1841,1.0
470,1841,1.0
471,1841,0.8214285714285714
471,1701,0.17857142857142858
472,1701,1.0
473,1701,1.0
474,1701,1.0
475,801,1.0
476,801,1.0
477,1701,0.17857142857142858
477,801,0.8214285714285714
478,1701,1.0
479,1701,1.0
480,1701,1.0
481,1701,1.0
482,1701,1.0
483,1701,1.0
484,1701,1.0
485,1841,0.25
485,1701,0.75
486,1701,1.0
487,801,1.0
488,1701,1.0
489,1701,1.0
490,1701,0.8214285714285714
490,801,0.17857142857142858
491,1701,1.0
492,1841,0.8928571428571429
