cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,2047,2286,1782,,386474.074505883,6935793.136510062,25300.4560546875,10.622944910804549,10.920053094109697,-39.37705508919545,-39.0799469058903,40,901,7.93700525984e-06,
1,triangle,1147,2343,1625,,377831.21027163527,6940716.069490619,35318.2021484375,34.73046267254031,31.21182432987462,-15.269537327459688,-18.78817567012538,39,1061,7.93700525984e-06,
2,triangle,1287,2584,1288,,375779.0893111385,6943898.3226031335,9086.25390625,34.9293276020106,34.04564975254575,-15.0706723979894,-15.954350247454252,39,1061,7.93700525984e-06,
3,triangle,1323,2427,1322,,380713.59512991534,6932671.5878648115,164962.2607421875,26.97019115609347,23.504401133225937,-23.029808843906526,-26.49559886677406,49,21,3.91486764117e-05,
4,triangle,933,2894,1701,,381873.0583511999,6939784.370747658,91577.89599609375,25.63413456225392,26.200891683269447,-24.36586543774608,-23.799108316730553,39,1061,7.93700525984e-06,
5,triangle,1532,2443,1531,,378562.4980860357,6944538.011838212,118170.66064453125,48.818257587240645,48.22521520935197,-1.1817424127593534,-1.7747847906480272,39,1061,7.93700525984e-06,
6,triangle,926,1711,925,,373303.287627551,6938771.191063597,8866.005859375,25.463356828042958,24.635151917608663,-24.53664317195704,-25.364848082391333,39,1061,7.93700525984e-06,
7,triangle,1322,1947,1323,,380835.2708626404,6932982.7861289205,146448.9140625,28.789158221685202,22.984243277075198,-21.2108417783148,-27.015756722924795,55,161,2.9217809871846426e-05,
8,triangle,1288,1921,1244,,375688.93338955863,6943772.600367789,13087.46484375,31.900114930776788,31.546646059629655,-18.099885069223205,-18.45335394037034,39,1061,7.93700525984e-06,
9,triangle,756,2561,755,,374720.2506021392,6938282.6321685575,7044.57373046875,23.403834784443205,22.813757656252104,-26.596165215556795,-27.186242343747903,39,1061,7.93700525984e-06,
10,triangle,758,2561,757,,374820.2506021392,6938382.6321685575,7044.57373046875,23.978480248795133,22.88042457723192,-26.021519751204867,-27.119575422768083,39,1061,7.93700525984e-06,
11,triangle,1378,1971,1377,,384857.14621908084,6931172.580845636,108495.5849609375,16.965367504503146,14.737631177312418,-33.03463249549685,-35.262368822687584,40,901,7.93700525984e-06,
12,triangle,1252,2575,2534,,378211.4240884953,6945603.3720081225,60372.96142578125,48.12886363993296,47.71253053809726,-1.8711363600670485,-2.2874694619027363,39,1061,7.93700525984e-06,
13,triangle,1625,2751,1147,,377762.3747332734,6940816.069490619,42382.482421875,34.74171718841509,33.00874124318636,-15.258282811584913,-16.991258756813647,39,1061,7.93700525984e-06,
14,triangle,720,2282,1781,,387355.738737104,6936465.768783261,19794.083984375,17.29954785565811,17.399643782723487,-32.700452144341895,-32.60035621727651,40,901,7.93700525984e-06,
15,triangle,1738,2310,887,,386619.8607196475,6937331.827204283,23522.92431640625,13.25265368499015,13.882110788699862,-36.74734631500984,-36.11788921130014,40,901,7.93700525984e-06,
16,triangle,1743,2457,2445,,387729.6322394979,6938721.493334462,66866.3251953125,19.80548754697294,20.937702235731816,-30.19451245302706,-29.062297764268184,40,901,7.93700525984e-06,
17,triangle,1439,2390,1438,,369816.0159024598,6927876.412201245,2326994.0893554688,37.19760322335968,34.98883395133691,-12.802396776640322,-15.01116604866309,6,1721,1.189207115e-05,
18,triangle,1038,2521,1037,,380000.465940476,6938098.682275605,11049.337890625,7.784877678402794,7.967057867309794,-42.21512232159721,-42.0329421326902,39,1061,7.93700525984e-06,
19,triangle,935,2562,934,,381746.62946428574,6939437.5,8816.685546875,21.296998308574864,21.221160922163975,-28.703001691425136,-28.778839077836025,39,1061,7.93700525984e-06,
20,triangle,1862,2399,1771,,370783.86121332826,6936704.08501998,787659.52734375,24.40104129992904,24.14464121808759,-25.598958700070956,-25.85535878191241,1,1,4.686275206636571e-05,
21,triangle,250,2257,249,,374677.0027905956,6939933.980301715,7201.90185546875,14.92515056969567,14.97738157374537,-35.074849430304326,-35.02261842625463,39,1061,7.93700525984e-06,
22,triangle,897,2237,896,,386309.85443126736,6936580.019936086,7893.61962890625,8.518164511988216,8.634512596271922,-41.48183548801179,-41.365487403728075,40,901,7.93700525984e-06,
23,triangle,1950,2507,1944,,380970.21160974406,6938597.65649794,127278.638671875,16.29717323601149,13.154068846015607,-33.70282676398851,-36.84593115398439,39,1061,7.93700525984e-06,
24,triangle,2603,3026,2384,,388237.5721190845,6930716.35815046,1495012.9838867188,26.32517278769859,28.02798648824511,-23.67482721230141,-21.97201351175489,40,901,1.0226755071988572e-05,
25,triangle,1874,2522,1677,,385746.8427732108,6936903.50732778,181364.990234375,13.761940634862992,19.944093810834236,-36.238059365137005,-30.055906189165764,40,901,7.93700525984e-06,
26,triangle,1759,2605,1421,,391682.6179399486,6941827.744287771,2385199.1533203125,,2.115480125649379,-10049.000000000002,-6715.294839958117,66,911,1.098031556302e-05,
27,triangle,228,1882,227,,381837.60895077075,6941777.38544745,117822.85595703125,104.59917409136388,74.5836560786757,54.59917409136388,24.583656078675705,39,1061,7.879417762000715e-06,
28,triangle,2403,2883,1636,,388158.86170067015,6933236.364138387,177900.67578125,35.54302722567366,35.79989707153284,-14.456972774326337,-14.200102928467166,40,901,7.93700525984e-06,
29,triangle,998,2439,2419,,384463.79687679047,6940004.026681309,84573.80859375,23.60075297947511,26.24227453765212,-26.399247020524886,-23.75772546234788,39,1061,7.93700525984e-06,
30,triangle,1401,1824,1400,,367354.9369138391,6942282.799809128,1945379.2797851562,71.96382507795192,60.490492783347406,21.96382507795193,10.490492783347412,12,1841,8.374781987205358e-06,
31,triangle,1807,3015,2994,,389107.48743270204,6936951.068387014,170438.0625,30.182984462268035,28.967841620656973,-19.817015537731965,-21.032158379343027,40,901,7.93700525984e-06,
32,triangle,1836,2375,2374,,379879.17619557405,6931575.276461564,297711.81640625,29.116357030004675,27.521661301790882,-20.88364296999532,-22.478338698209114,49,21,3.91486764117e-05,
33,triangle,2564,2827,1600,,374367.0721516221,6934715.024557081,426375.64306640625,26.47229063832589,23.86448218485461,-23.527709361674113,-26.13551781514539,39,1061,7.93700525984e-06,
34,triangle,1675,1770,1537,,377835.82091427204,6943314.240953182,129171.7177734375,42.27466579320802,45.84420100418151,-7.725334206791979,-4.155798995818496,40,901,7.93700525984e-06,
35,triangle,1330,169,1523,,376416.5259865867,6934194.797719645,38051.90576171875,25.722620054788063,25.957551142981618,-24.277379945211933,-24.042448857018382,34,401,9.300143232845715e-06,
36,triangle,1564,2389,2183,,388125.50284490385,6937268.680448846,151864.48486328125,28.21405868228386,28.555748976181963,-21.785941317716144,-21.444251023818037,40,901,7.93700525984e-06,
37,triangle,934,1775,935,,381897.01603849116,6939428.329914245,8101.8046875,24.19028982136704,22.16280937967287,-25.80971017863296,-27.83719062032713,39,1061,7.93700525984e-06,
38,triangle,1565,3033,2844,,372948.0594563982,6936638.280610513,224405.1064453125,39.160317348389654,37.717232882814976,-10.83968265161034,-12.28276711718503,39,1061,7.93700525984e-06,
39,triangle,1526,2718,1335,,373050.09491346224,6943463.840975925,114230.94091796875,37.91827443391007,42.23527519862771,-12.081725566089933,-7.764724801372292,6,1721,1.175081879678e-05,
40,triangle,876,1901,875,,386955.9202013332,6938174.192007867,4958.97705078125,15.175351540862932,14.43047892511746,-34.824648459137066,-35.56952107488254,40,901,7.93700525984e-06,
41,triangle,570,2200,1803,,385903.22890935466,6934256.39694706,77837.3857421875,7.33874673824307,9.701738317024015,-42.661253261756926,-40.29826168297598,40,901,7.93700525984e-06,
42,triangle,1695,2490,2376,,378674.34903791593,6931261.154364889,276471.2314453125,26.364106317296393,27.590709517433808,-23.63589368270361,-22.409290482566192,49,21,3.91486764117e-05,
43,triangle,755,2572,756,,374644.8685243328,6938360.290205826,10172.4384765625,21.051368867026518,22.2859357021062,-28.94863113297348,-27.7140642978938,39,1061,7.93700525984e-06,
44,triangle,757,2572,758,,374744.8685243328,6938460.290205826,10172.439453125,21.608026458186558,22.352602623086018,-28.391973541813442,-27.647397376913982,39,1061,7.93700525984e-06,
45,triangle,1806,2750,2379,,389082.59642841946,6948416.873292641,1983360.0703125,,4.393363553627693,-10049.0,-7042.759170227939,23,2151,4.472135955e-06,
46,triangle,33,3063,32,,384946.0123239758,6934636.8191284835,11686.041015625,4.275244289779632,4.7037390687240626,-45.72475571022037,-45.296260931275945,40,901,2.625500375702857e-05,
47,triangle,1161,2622,1162,,378495.1200658443,6939836.499387983,5076.0078125,21.01452067699268,20.62149645004743,-28.985479323007315,-29.37850354995257,39,1061,7.93700525984e-06,
48,triangle,2380,2695,1632,,377437.66799893626,6941569.463567053,85998.54150390625,43.12275161944399,43.05517265112323,-6.8772483805560105,-6.944827348876772,39,1061,7.93700525984e-06,
49,triangle,1027,2520,1026,,380263.47783104796,6938674.062152128,6921.244140625,9.362027706401918,9.919356244165835,-40.63797229359808,-40.08064375583417,39,1061,7.93700525984e-06,
50,triangle,822,2519,821,,373109.2696910926,6937878.962839964,7991.6806640625,31.441232642957836,30.087376012060275,-18.558767357042164,-19.91262398793972,39,1061,7.93700525984e-06,
51,triangle,1696,2200,570,,386100.1382937625,6934315.758224751,86252.4560546875,7.615209003643594,10.140904159901982,-42.38479099635641,-39.859095840098014,40,901,7.93700525984e-06,
52,triangle,2432,2635,2377,,385892.3912180285,6943662.160825227,359994.56640625,35.94266858168879,38.223134789932345,-14.057331418311211,-11.776865210067664,39,1061,7.93700525984e-06,
53,triangle,303,2531,302,,375258.4427761012,6942151.0294115795,12084.00390625,19.76542188675124,19.69044756734323,-30.23457811324876,-30.309552432656762,40,901,7.93700525984e-06,
54,triangle,1423,3085,2170,,392038.5448537195,6937447.376717213,1746363.1484375,2.213823294833784,2.8319182518027675,-47.78617670516621,-47.16808174819723,1,1,7.205e-05,
55,triangle,1610,2200,1696,,386375.13829376246,6934253.258224751,137062.26611328125,11.967470836492328,14.000904134470668,-38.032529163507675,-35.999095865529334,40,901,7.93700525984e-06,
56,triangle,998,2419,2107,,384552.13182178023,6940167.428856255,34563.7998046875,25.445871770498464,24.94341187195387,-24.554128229501536,-25.05658812804613,39,1061,7.93700525984e-06,
57,triangle,800,1895,801,,377843.75,6937737.5,7734.375,11.916528079244735,10.639166990915934,-38.08347192075527,-39.36083300908407,39,1061,7.93700525984e-06,
58,triangle,1837,3126,1693,,376431.9707145545,6940517.10175557,47709.03564453125,27.223928291715303,29.486189390413458,-22.776071708284693,-20.513810609586542,39,1061,7.93700525984e-06,
59,triangle,1626,2436,1561,,379189.9493262411,6940000.928144493,124999.78662109375,33.713916412722014,30.668857338641022,-16.286083587277986,-19.33114266135898,39,1061,7.93700525984e-06,
60,triangle,1005,2927,2631,,380683.04812730296,6940137.916894078,40308.7978515625,38.38674566371674,38.11319139058172,-11.613254336283259,-11.886808609418287,39,1061,7.93700525984e-06,
61,triangle,1948,2827,2564,,373918.43528372416,6934881.281663415,410952.71240234375,26.583128567397978,23.57311977036245,-23.416871432602022,-26.42688022963755,39,1061,7.93700525984e-06,
62,triangle,1631,2174,1917,,372051.00162127987,6939761.718330606,147703.5146484375,38.29682481089987,38.08200426062556,-11.703175189100126,-11.91799573937444,39,1061,7.93700525984e-06,
63,triangle,1625,2600,1575,,377227.8988276303,6940564.610755582,188405.2978515625,32.71833447246917,31.7347921466458,-17.28166552753083,-18.26520785335421,39,1061,7.93700525984e-06,
64,triangle,1575,1837,1693,,376671.76005478186,6940639.419681312,127278.38818359375,28.78590004405204,31.705537230031535,-21.21409995594796,-18.29446276996846,39,1061,7.93700525984e-06,
65,triangle,1532,2556,1533,,378256.41290520114,6944141.7218289925,86192.94140625,45.839298471266076,43.5781988310708,-4.160701528733922,-6.4218011689292025,40,901,7.93700525984e-06,
66,triangle,1198,2467,1199,,386002.43924261985,6941538.650742526,5899.4150390625,24.2156347334643,25.481429268231093,-25.7843652665357,-24.518570731768907,39,1061,7.93700525984e-06,
67,triangle,1584,2923,2387,,376189.2938875146,6939822.768599731,114409.93408203125,32.441958084612274,30.353737852828672,-17.558041915387722,-19.646262147171324,39,1061,7.93700525984e-06,
68,triangle,700,1727,701,,378487.5,6936808.630952381,6595.982421875,12.436547733470816,11.359087408535034,-37.56345226652918,-38.64091259146497,39,1061,7.93700525984e-06,
69,triangle,1311,1790,1310,,377509.0133238673,6944560.072146327,7304.38330078125,38.030169174559575,38.44476507529859,-11.969830825440424,-11.555234924701411,39,1061,7.93700525984e-06,
70,triangle,1245,1752,1246,,375513.08838406234,6944285.866878543,7097.44287109375,36.90855645416626,37.58153980813477,-13.091443545833739,-12.41846019186523,39,1061,7.93700525984e-06,
71,triangle,1782,2286,1732,,386613.6078534654,6935809.279992759,34796.03173828125,14.42505586169814,13.684912760463474,-35.57494413830186,-36.31508723953653,40,901,7.93700525984e-06,
72,triangle,1479,1750,231,,382179.12844869663,6940195.538044137,50642.85546875,33.949505250912324,31.699719602693875,-16.05049474908768,-18.30028039730612,39,1061,7.93700525984e-06,
73,triangle,2107,2419,1590,,384546.0591497796,6940374.423841242,91396.451171875,29.207880231018816,29.748725882127115,-20.792119768981184,-20.251274117872885,39,1061,7.93700525984e-06,
74,triangle,2226,2706,1322,,380417.10554334614,6933261.096252814,113407.4150390625,21.150635657361505,19.93833032142363,-28.8493643426385,-30.061669678576365,55,161,2.885e-05,
75,triangle,1762,2413,1353,,381025.19585701305,6943935.338998765,244645.36083984375,54.884434222550674,54.58217984322337,4.884434222550666,4.5821798432233685,39,1061,7.93700525984e-06,
