datetime,value
2000-01-31,0.1430869895778334
2000-02-29,0.3726860231569209
2000-03-31,0.1710083953135559
2000-04-30,0.2833255585083181
2000-05-31,0.3720356232813588
2000-06-30,0.0195156149104674
2000-07-31,0.3771171741025355
2000-08-31,0.0884622737991431
2000-09-30,0.1404322646622837
2000-10-31,0.5813477629910457
2000-11-30,1.0107534719897435
2000-12-31,0.533369864052419
2001-01-31,0.815854521873403
2001-02-28,0.3398891296415947
2001-03-31,0.8448060237006529
2001-04-30,0.3391426697752825
2001-05-31,0.1420229263879379
2001-06-30,0.0535460104241171
2001-07-31,0.1704041231543289
2001-08-31,0.059208681782677
2001-09-30,0.0699179650921918
2001-10-31,0.216195374678221
2001-11-30,0.1408932191215612
2001-12-31,0.1925553848666353
2002-01-31,0.1817601501834779
2002-02-28,0.3766786176081215
2002-03-31,0.2302532557199296
2002-04-30,0.0533408159987528
2002-05-31,0.132349508724478
2002-06-30,0.0295937805454315
2002-07-31,0.042716762210343
2002-08-31,0.073897313247989
2002-09-30,0.142266966341259
2002-10-31,0.3330787631159206
2002-11-30,0.7793030389763442
2002-12-31,0.6055801631208597
