=== TOP 120 CUMULATIVE ===
         60712790 function calls (57609392 primitive calls) in 93.787 seconds

   Ordered by: cumulative time
   List reduced from 6205 to 120 due to restriction <120>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    11552    0.039    0.000    2.705    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\series.py:6133(_arith_method)
   116257    0.262    0.000    2.681    0.000 C:\Python312\Lib\site-packages\flopy\utils\binaryfile\__init__.py:168(binaryread)
    11552    0.186    0.000    2.654    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\base.py:1371(_arith_method)
    29012    0.408    0.000    2.613    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexes\base.py:475(__new__)
2710680/771072    1.952    0.000    2.612    0.000 C:\Python312\Lib\site-packages\flopy\utils\datautil.py:240(next_item)
    75622    0.646    0.000    2.535    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\construction.py:517(sanitize_array)
    19084    0.471    0.000    2.527    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\internals\managers.py:708(_slice_take_blocks_ax0)
    11520    0.256    0.000    2.457    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\indexing.py:2348(_align_series)
    11520    0.064    0.000    2.455    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\series.py:6239(_flex_method)
   586/60    0.012    0.000    2.287    0.038 <frozen importlib._bootstrap>:1349(_find_and_load)
   535/32    0.006    0.000    2.282    0.071 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
    13032    0.101    0.000    2.254    0.000 C:\Users\dreuzy\AppData\Roaming\Python\Python312\site-packages\pandas\core\generic.py:6432(dtypes)
    498/7    0.004    0.000    2.244    0.321 <frozen importlib._bootstrap>:911(_load_unlocked)


