cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,218,10589,10438,,403133.9225414936,6921366.009468849,442164.14697265625,2.1493457470644506,6.341760521379814,-47.85065425293555,-2148.954055333189,0,,,
1,triangle,181,10586,180,,414081.3968916035,6896852.816881855,659252.9047851562,150.38869270006546,167.92080397655704,100.38869270006546,117.92080397655702,0,,,
2,triangle,22,10548,21,,398430.0376076526,6906359.096038871,543671.1884765625,56.69494817672235,55.10495474218127,6.694948176722355,5.104954742181272,0,,,
3,triangle,10537,10551,10469,,390594.187160019,6866455.404921566,14508332.946777344,186.8997505008553,153.52915310657087,136.89975050085533,103.5291531065709,0,,,
4,triangle,67,10588,10537,,395661.9068661404,6868631.980179206,2059682.3217773438,130.78738004195364,148.9497604229023,80.78738004195364,98.94976042290232,0,,,
5,triangle,10409,10480,10408,,419074.8191094653,6851075.996916489,14118660.470703125,265.9363705118249,273.97221226075163,215.9363705118249,223.9722122607517,0,,,
6,triangle,10376,10558,10375,,383682.4341756652,6909915.063219295,11631292.025390625,15.677981257089828,11.622219437737195,-34.322018742910174,-38.37778056226281,0,,,
7,triangle,10483,10623,10450,,392746.11672784085,6908007.179481584,8774934.357421875,9.270188242187249,16.90135332600268,-40.729811757812755,-33.098646673997315,0,,,
8,triangle,10480,10557,10408,,420596.535823135,6852847.16541512,8569198.458496094,256.23072950836274,268.59808724152504,206.23072950836274,218.59808724152506,0,,,
9,triangle,10376,10639,10558,,384802.4621235568,6912319.623345551,9934973.728515625,16.347698810320324,9.199868962035042,-33.652301189679676,-40.80013103796496,0,,,
10,triangle,10517,10556,10384,,404937.80241100304,6928160.56053427,11551135.823242188,,,-10049.0,-10049.0,0,,,
11,triangle,10567,10610,10506,,391349.47553880507,6917899.252071681,8156845.897949219,1.6964532358774798,4.07439482819997,-48.303546764122515,-45.925605171800036,0,,,
12,triangle,10549,10566,10486,,429722.78282397875,6922400.864237037,12162390.932617188,,,-10049.0,-10049.0,0,,,
13,triangle,10463,10567,10506,,389976.87985569093,6916420.3451139955,9975281.359863281,3.9879109180128145,6.357350602129794,-46.012089081987185,-43.64264939787021,0,,,
14,triangle,10401,10452,10400,,435061.6111887835,6875627.034555651,13497878.845703125,231.46222373317426,229.09107205961615,181.46222373317426,179.09107205961615,0,,,
15,triangle,216,10543,215,,401708.81387342437,6920122.789424951,419568.541015625,16.280911882680076,16.329240918058346,-33.71908811731992,-33.670759081941654,0,,,
16,triangle,10537,10570,67,,394632.726472727,6869085.19234923,4126193.2197265625,131.4299191402103,165.19358073075418,81.4299191402103,115.19358073075416,0,,,
17,triangle,152,10476,151,,426585.35849519743,6882558.147225473,320821.4228515625,298.7350805394949,291.92157525655125,248.7350805394949,241.92157525655125,0,,,
18,triangle,179,10541,178,,414390.9799559974,6895220.846414439,1319605.2158203125,134.3360593958401,155.50265638880617,84.3360593958401,105.50265638880616,0,,,
19,triangle,10551,10619,10469,,387731.930964771,6866483.5578037435,9869748.437988281,140.63256271283123,155.20890152403135,90.63256271283123,105.20890152403133,0,,,
20,triangle,10403,10616,10402,,435191.9765967711,6866436.674298442,12547169.936523438,163.0622481763844,138.12872050864416,113.06224817638441,88.12872050864416,0,,,
21,triangle,10364,10651,10633,,384732.6149567088,6855391.791331463,11445062.137695312,23.293367453510136,60.70562692146129,-26.706632546489864,10.705626921461286,0,,,
22,triangle,10558,10623,10483,,390165.27633299964,6908438.102947959,17086592.471191406,18.56427546969091,8.287682442353061,-31.435724530309084,-41.71231755764694,0,,,
23,triangle,10388,10562,10387,,424065.48345240083,6930146.48692817,12642244.317382812,,,-10049.0,-10049.0,0,,,
24,triangle,10499,10604,10547,,430486.265518755,6903065.0303750755,12800179.680664062,110.08363285892452,90.42713543428833,60.08363285892451,40.427135434288324,0,,,
25,triangle,10402,10644,10401,,435296.03509046097,6871406.321994514,11788308.068359375,132.4349946377428,179.47753590627303,82.43499463774279,129.47753590627303,0,,,
26,triangle,10486,10647,10549,,428481.23980165675,6925045.125775833,9059669.427734375,,,-10049.0,-10049.0,0,,,
27,triangle,10365,10651,10364,,383379.57201184914,6857287.169500176,9422625.156738281,123.16405050329172,92.10146077801045,73.16405050329172,42.10146077801044,0,,,
28,triangle,10388,10647,10562,,426118.4163268796,6928787.431651187,10425416.461914062,,,-10049.0,-10049.0,0,,,
29,triangle,10516,10610,10567,,391036.2562411429,6920032.840599605,8617601.311035156,6.804131402079942,4.542955908774302,-43.195868597920054,-45.4570440912257,0,,,
30,triangle,10411,10679,10451,,407357.5085568546,6851667.948857591,10013011.215332031,133.39070320302656,203.5134483794918,83.39070320302656,153.5134483794918,0,,,
31,triangle,10451,10679,10455,,407120.65796786937,6853673.654826999,7647815.595214844,187.92413847490388,174.66008433894285,137.92413847490388,124.66008433894287,0,,,
32,triangle,88,89,87,,404953.98143255664,6863940.271565375,216337.5517578125,324.2504489691171,334.0354846163984,274.2504489691171,284.0354846163984,0,,,
33,triangle,10384,10556,10383,,403778.87144657475,6930292.932121176,11547400.084472656,,,-10049.0,-10049.0,0,,,
34,triangle,10419,10563,26,,395326.87775029615,6902023.4134609625,921545.9580078125,33.30255290828897,66.50795116613766,-16.69744709171102,16.50795116613765,0,,,
35,triangle,10628,10629,10565,,420606.0299880442,6919388.778701536,10668233.733886719,,,-10049.0,-10049.0,0,,,
36,triangle,10460,10644,10402,,433358.5360341098,6870201.536381592,7012215.0146484375,137.63552763706048,172.8813840215505,87.63552763706046,122.88138402155046,0,,,
37,triangle,10441,10642,10448,,395255.6840123555,6862020.871283323,11448478.21875,230.85182486175248,166.40997228358268,180.85182486175248,116.40997228358269,0,,,
38,triangle,10384,10680,10517,,407387.0642192054,6928633.397867938,10882117.313964844,,,-10049.0,-10049.0,0,,,
39,triangle,10468,10628,10565,,419122.16589573474,6917287.386110395,9616433.303222656,,,-10049.0,-10049.0,0,,,
40,triangle,10452,10546,10400,,433263.0323028033,6877166.291419345,8310259.6923828125,226.7236455026185,239.75794055001245,176.72364550261847,189.75794055001245,0,,,
41,triangle,10517,10607,221,,403767.13000245084,6924708.013109836,1292301.3056640625,,5.624091347026761,-10049.0,-8591.169191431118,0,,,
42,triangle,10413,10592,10580,,396058.7356195304,6852717.536113158,12951999.168457031,85.15036933703647,102.16672400188973,35.15036933703646,52.166724001889726,0,,,
43,triangle,10562,10647,10486,,426009.25711293146,6925623.703038645,12319071.609375,,,-10049.0,-10049.0,0,,,
44,triangle,10443,10611,10399,,433651.52180902456,6884435.431691955,11111386.73046875,186.7291780716779,206.72861862228964,136.72917807167786,156.72861862228964,0,,,
45,triangle,10474,10590,10447,,425212.0591218795,6857393.50242157,11226417.90625,201.76664569493903,239.47921641728905,151.76664569493903,189.47921641728905,0,,,
46,triangle,10449,10602,10483,,388939.95360029634,6902598.679379509,13452072.2421875,48.57085318148489,38.90410764623807,-1.429146818515101,-11.095892353761933,0,,,
47,triangle,10408,10474,10407,,424502.60825813777,6850944.640135537,13136619.263183594,233.08799258022006,262.1760091069545,183.08799258022012,212.17600910695447,0,,,
48,triangle,10447,10594,10591,,428740.13939966983,6861679.315329142,13707094.19921875,165.9151365522455,192.06821020850316,115.91513655224551,142.06821020850313,0,,,
49,triangle,10591,10616,10403,,433452.06515241246,6864343.967864291,11823867.026367188,187.2162386994699,155.9665109802592,137.2162386994699,105.96651098025917,0,,,
50,triangle,10558,10639,10463,,387157.9713305319,6912953.280575536,8789732.515625,21.070525372162688,10.328341682529704,-28.92947462783731,-39.671658317470296,0,,,
51,triangle,10549,10672,10566,,431984.7797711731,6922663.03169066,5931842.5771484375,,,-10049.0,-10049.0,0,,,
52,triangle,10414,10592,10413,,394106.1657079404,6850831.518392705,12290905.688964844,177.0137559914881,140.29813165566404,127.01375599148811,90.29813165566402,0,,,
53,triangle,10551,10651,10366,,385523.1481435397,6862014.287933502,14881026.003417969,179.88955496708732,145.976033869395,129.8895549670873,95.976033869395,0,,,
54,triangle,10449,10634,10602,,386856.86339612707,6901090.822591685,9316342.474121094,32.71375705537607,63.04567024741481,-17.28624294462393,13.04567024741481,0,,,
55,triangle,10389,10667,10647,,431014.8738477721,6929119.97888871,9941166.860351562,,,-10049.0,-10049.0,0,,,
56,triangle,10439,10635,10495,,425894.1342511067,6894414.512071171,9442951.060546875,137.1868346797781,138.4301745926259,87.18683467977809,88.43017459262586,0,,,
57,triangle,10472,10583,10571,,412222.6898191146,6924918.176500912,9816526.099609375,,,-10049.0,-10049.0,0,,,
58,triangle,10450,10678,10483,,394109.79019807366,6906517.267282822,6821482.984863281,3.4849906432421425,20.43919157831399,-46.51500935675786,-29.560808421686005,0,,,
59,triangle,10394,10569,10393,,435356.62570414465,6909922.094890582,11346442.107421875,,,-10049.0,-10049.0,0,,,
60,triangle,10448,10640,10441,,397763.84072086914,6861161.685388728,13123609.578613281,204.32302293501687,199.69433948310532,154.32302293501687,149.69433948310538,0,,,
61,triangle,10399,10658,10443,,434131.76673322736,6882325.344569542,6213357.91015625,245.70045444738122,254.32823968194808,195.70045444738122,204.32823968194808,0,,,
62,triangle,10370,10575,10369,,383960.4271585623,6880703.115995201,13658596.734375,84.50511720245397,74.76039308192878,34.505117202453974,24.760393081928783,0,,,
63,triangle,10383,10457,10382,,399554.4880348132,6930361.30341543,11036246.965820312,,3.871818130666603,-10049.0,-6714.709393956445,0,,,
64,triangle,10495,10635,10461,,427241.08974158874,6892110.176284741,10710421.065429688,162.58926924541126,140.55125317326426,112.58926924541126,90.55125317326424,0,,,
65,triangle,10392,10566,10391,,435222.88498770987,6919731.24200775,12321765.950195312,,,-10049.0,-10049.0,0,,,
66,triangle,225,223,224,,401190.43973754783,6923745.737989123,79069.56787109375,2.2399040208248002,2.361419064558568,-47.7600959791752,-765.1958737836785,0,,,
67,triangle,10380,10649,10631,,388192.70820081286,6929184.240872915,10322121.431152344,27.71971184488696,24.654175305825685,-22.28028815511304,-25.345824694174315,0,,,
68,triangle,10448,10642,10537,,394874.49469944864,6864637.001191168,10688579.481445312,231.16723454581015,172.64729568831444,181.16723454581012,122.64729568831443,0,,,
69,triangle,10444,10675,10575,,388300.88261072076,6877774.9461327195,11730347.404785156,76.62132383514597,112.34488644422306,26.62132383514598,62.34488644422308,0,,,
70,triangle,10547,10635,10439,,427869.7569437791,6897056.546540285,9710877.3046875,139.19635620904583,121.20306765169953,89.19635620904582,71.20306765169953,0,,,
71,triangle,10447,10661,10474,,426923.89864079934,6855228.00660754,9860781.287597656,265.835187053974,254.06362906242714,215.83518705397398,204.06362906242717,0,,,
72,triangle,10647,10667,10549,,430608.02180708013,6926850.388554069,6664893.39453125,,,-10049.0,-10049.0,0,,,
73,triangle,10404,10591,10403,,435172.5885556413,6861680.087683498,12688560.077148438,136.31147750156305,156.99857300513523,86.31147750156302,106.99857300513524,0,,,
74,triangle,34,10515,10421,,391922.6507186412,6893956.984684925,1039926.6606445312,81.65766549367974,92.83955811889689,31.657665493679744,42.83955811889689,0,,,
75,triangle,10446,10598,10571,,409401.9337708416,6920922.310907472,10483003.730957031,,,-10049.0,-10049.0,0,,,
76,triangle,84,10502,83,,402872.2632315902,6864925.960411735,286640.5146484375,311.3801977106245,296.4920448508885,261.38019771062443,246.49204485088845,0,,,
77,triangle,10604,10676,10547,,432371.8646396092,6901317.497969828,8938491.565429688,123.22915068977917,101.93443506309006,73.22915068977917,51.934435063090085,0,,,
78,triangle,10439,10624,10547,,427106.04136923124,6899273.44855936,9043729.876953125,108.66589290416385,128.90745927821374,58.665892904163854,78.90745927821375,0,,,
79,triangle,10547,10624,10499,,428107.78979365365,6901986.056958459,9967046.944335938,75.56821274260264,102.83521487855548,25.568212742602636,52.83521487855548,0,,,
80,triangle,10571,10598,10472,,409851.7061200395,6923203.675544161,8842662.645507812,,,-10049.0,-10049.0,0,,,
81,triangle,10511,10590,10474,,423006.66235936224,6857001.736170155,5738613.0966796875,268.84538268371944,260.35472717622275,218.84538268371946,210.35472717622278,0,,,
82,triangle,128,10460,127,,429905.65724360174,6869686.494596388,401428.0693359375,212.45547097620133,211.0735652402749,162.45547097620133,161.0735652402749,0,,,
83,triangle,156,10467,155,,425024.1468105218,6886119.195541096,1601574.1118164062,241.3284583776669,290.19593252482326,191.32845837766686,240.19593252482323,0,,,
84,triangle,10546,10658,10400,,434138.5634381265,6879087.050981339,6915172.810546875,247.7863676638738,259.13651615774427,197.7863676638738,209.13651615774427,0,,,
85,triangle,10480,10488,107,,416473.0913199759,6855635.708288093,1771788.4951171875,323.7246456104235,291.5988977412599,273.7246456104235,241.59889774125995,0,,,
86,triangle,10571,10583,10507,,415058.2722345786,6924442.435431627,14522481.228027344,,,-10049.0,-10049.0,0,,,
87,triangle,10580,10592,10441,,395448.4391965843,6856024.6206026785,10979682.305664062,56.58106163867515,70.77010059850404,6.581061638675155,20.770100598504037,0,,,
88,triangle,10378,10567,10377,,384042.29905949696,6919543.079777084,14255659.611816406,2.813309701842356,10.41466716608215,-47.18669029815764,-39.585332833917846,0,,,
89,triangle,10495,10685,10439,,423719.46228118753,6894759.671318255,8689245.621582031,221.15305794346494,159.00653377952025,171.15305794346494,109.00653377952024,0,,,
90,triangle,10455,10550,10451,,408682.0694071749,6855307.228200818,5470587.193359375,148.35997664161323,237.48095337086428,98.35997664161323,187.48095337086428,0,,,
91,triangle,10569,10601,10521,,429654.74610796315,6911591.004138536,10733953.6171875,,40.457990519912336,-10049.0,-6702.514003160029,0,,,
92,triangle,10381,10649,10380,,390140.4183705941,6930552.566221692,9606340.145019531,9.651292576278355,22.343869128556957,-40.34870742372164,-27.656130871443043,0,,,
93,triangle,157,10467,156,,424472.77839543,6886795.563956189,2006001.8583984375,222.93557185055312,268.7564042862607,172.9355718505531,218.7564042862607,0,,,
94,triangle,10446,10571,10491,,411401.6115275288,6919120.072640378,10931557.764160156,,,-10048.999999999998,-10049.0,0,,,
