datetime,value
2000-01-31,2.4684164979176884
2000-02-29,1.2727765163050158
2000-03-31,0.974025230975756
2000-04-30,0.9092318148860796
2000-05-31,0.7037076184176085
2000-06-30,0.380386466114997
2000-07-31,0.1700124525387763
2000-08-31,0.152615770803559
2000-09-30,0.1043019915819701
2000-10-31,0.634909098198222
2000-11-30,4.104334782350022
2000-12-31,3.2205768078777965
2001-01-31,3.5261282224901285
2001-02-28,2.3870483292136786
2001-03-31,2.841183831461665
2001-04-30,1.6963081354870897
2001-05-31,0.913104013860129
2001-06-30,0.1104595989703015
2001-07-31,0.0425757174075729
2001-08-31,0.0288981980824159
2001-09-30,0.0046295270663772
2001-10-31,0.1302330400751803
2001-11-30,0.1847679506401472
2001-12-31,0.3281785559904154
2002-01-31,0.7573260881197497
2002-02-28,1.390269517752409
2002-03-31,1.2735473379576574
2002-04-30,0.3988385587779916
2002-05-31,0.1209152939682748
2002-06-30,0.085947068801595
2002-07-31,0.0192209886987159
2002-08-31,0.0161497576806928
2002-09-30,0.0241450057209161
2002-10-31,0.1219629317246197
2002-11-30,1.5902227183977038
2002-12-31,2.747220106490747
