cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,840,1655,1479,,433282.2078952239,6896840.127701587,86268.3720703125,94.35024448549683,99.39601073868971,44.35024448549684,49.39601073868971,98,2021,4.30886938006e-06,
1,triangle,1535,1831,1033,,433795.7527104001,6892153.119415578,239926.654296875,163.60478894672633,159.5741374657545,113.60478894672634,109.57413746575448,98,2021,4.30886938006e-06,
2,triangle,774,1831,1535,,433550.3210847559,6891911.647574705,206128.07421875,167.1372285513142,158.61064907860586,117.13722855131422,108.61064907860585,98,2021,4.30886938006e-06,
3,triangle,794,1465,831,,426765.98455305974,6895575.711396683,181621.166015625,136.39301841089278,137.97947222781815,86.39301841089278,87.97947222781812,98,2021,4.30886938006e-06,
4,triangle,483,1491,484,,429912.4796212969,6892895.609125369,9352.0693359375,127.09938135320691,125.48369346481941,77.09938135320692,75.4836934648194,98,2021,4.30886938006e-06,
5,triangle,511,1528,512,,426473.95755271846,6893197.609894033,8285.8876953125,119.69899194474857,121.22950620633993,69.69899194474858,71.22950620633995,98,2021,4.30886938006e-06,
6,triangle,786,1517,1516,,423569.0091731309,6891824.112271867,223630.01513671875,161.04566667991884,162.04323826981576,111.04566667991887,112.04323826981575,98,2021,4.30886938006e-06,
7,triangle,607,1389,944,,424073.0563003871,6893932.694303173,24877.2822265625,151.578594604364,147.44665052002787,101.57859460436401,97.44665052002789,98,2021,4.30886938006e-06,
8,triangle,615,1391,945,,424660.4264872963,6894227.049167256,23411.4755859375,141.78933590713135,137.23481560241154,91.78933590713136,87.23481560241157,98,2021,4.30886938006e-06,
9,triangle,718,995,717,,435490.43929191865,6894887.915786401,15759.873046875,184.23289442950787,185.39037707167245,134.23289442950784,135.39037707167242,40,901,7.93700525984e-06,
10,triangle,1034,1338,1336,,423713.88673068053,6889448.48397703,38556.7109375,173.4977984985134,172.48603543274422,123.49779849851339,122.48603543274423,98,2021,4.30886938006e-06,
