variant_id,variant_label,solver,mesh_mode,component,unit,time_index,elapsed_seconds,time_label,value,source
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,recharge_total_m3_s,m3/s,8,20995200.0,243.0 d,0.005915798619588216,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,recharge_total_m3_s,m3/s,9,23587200.0,273.0 d,0.011831597239176431,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,recharge_total_m3_s,m3/s,10,26265600.0,304.0 d,0.04141059033711751,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,recharge_total_m3_s,m3/s,11,28857600.0,334.0 d,0.10648437515258789,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,recharge_total_m3_s,m3/s,12,31536000.0,365.0 d,0.17747395858764647,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,0,0.0,0.0 d,0.0,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,1,2678400.0,31.0 d,-0.5824167410797633,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,2,5097600.0,59.0 d,-0.0660392639868275,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,3,7776000.0,90.0 d,-0.05143062611029767,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
bouss_mod_tri,Boussinesq annual moderate on committed triangular mesh,boussinesq,mesh_input,storage_change_total_m3_s,m3/s,4,10368000.0,120.0 d,-0.1199031657984856,C:\codes\HydroModPy-GH\examples\projects\launcher_simulation\results_reused_real_meshes\ex12_demo_mod_bouss\results_simulations\flow_main__boussinesq\_boussinesq_state_history.npz
