cell_id,geology_key,fraction
0,1841,1.0
1,1841,1.0
2,1681,1.0
3,1681,1.0
4,1841,1.0
5,1681,1.0
6,1841,0.10714285714285714
6,1561,0.8928571428571429
7,1841,0.07142857142857142
7,1681,0.9285714285714286
8,1841,1.0
9,1841,1.0
10,1841,1.0
11,1841,1.0
12,1721,1.0
13,1841,1.0
14,1841,1.0
15,2041,1.0
16,1841,1.0
17,1841,1.0
18,1841,1.0
19,1681,1.0
20,1,0.03571428571428571
20,1841,0.35714285714285715
20,21,0.6071428571428571
21,1841,1.0
22,1841,1.0
23,1681,1.0
24,2191,0.25
24,1841,0.10714285714285714
24,2121,0.17857142857142858
24,2151,0.4642857142857143
25,1841,0.07142857142857142
25,1681,0.9285714285714286
26,1561,1.0
27,1681,1.0
28,1841,0.9642857142857143
28,2041,0.03571428571428571
29,1841,0.5357142857142857
29,1441,0.35714285714285715
29,1681,0.10714285714285714
30,1,0.03571428571428571
30,1841,0.5714285714285714
30,21,0.39285714285714285
31,1681,1.0
32,1721,1.0
33,1841,1.0
34,1441,1.0
35,1841,1.0
36,1721,1.0
37,1841,0.17857142857142858
37,1681,0.8214285714285714
38,1841,1.0
39,1841,1.0
40,1721,1.0
41,1841,0.03571428571428571
41,1681,0.9642857142857143
42,1681,1.0
43,1841,1.0
44,1841,1.0
45,1841,0.9285714285714286
45,1681,0.07142857142857142
46,1681,1.0
47,1441,1.0
48,1681,1.0
49,1841,0.21428571428571427
49,1681,0.7857142857142857
50,1721,1.0
51,1681,1.0
52,1721,1.0
53,1841,0.03571428571428571
53,1681,0.9642857142857143
54,1841,1.0
55,1841,0.07142857142857142
55,1681,0.9285714285714286
56,1841,0.03571428571428571
56,1681,0.9642857142857143
57,1681,1.0
58,1681,1.0
59,1721,1.0
60,1841,1.0
61,1841,1.0
62,1721,1.0
63,1841,1.0
64,1841,1.0
65,1841,1.0
66,1841,1.0
67,1841,0.9642857142857143
67,1561,0.03571428571428571
68,1681,1.0
69,1681,1.0
70,1681,1.0
71,1841,1.0
72,1841,1.0
73,1681,1.0
74,1681,1.0
75,1681,1.0
76,1841,0.9642857142857143
76,1681,0.03571428571428571
77,1841,1.0
78,1681,1.0
79,1841,1.0
80,1721,1.0
81,1841,1.0
82,1841,0.21428571428571427
82,1681,0.7857142857142857
83,1841,1.0
84,1841,0.14285714285714285
84,1681,0.8571428571428571
85,1681,1.0
86,1841,1.0
87,1841,1.0
88,1841,1.0
89,1841,0.8928571428571429
89,1681,0.10714285714285714
90,1841,1.0
91,1721,0.07142857142857142
91,1681,0.9285714285714286
92,1841,0.17857142857142858
92,1681,0.8214285714285714
93,1681,1.0
94,1721,0.03571428571428571
94,1681,0.9642857142857143
95,1681,1.0
96,1681,1.0
97,1841,1.0
98,1721,0.6071428571428571
98,1681,0.39285714285714285
