edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,570,861,,1897.5,boundary,False,1841,
1,0,607,865,,1868.1818181818235,boundary,False,1841,
2,0,1383,861,865,1878.4492758566118,internal,False,1841,1841
3,1,578,1221,,1897.5,boundary,False,1721,
4,1,579,1266,,1868.1818181818235,boundary,False,1841,
5,1,1464,1221,1266,1857.5431518521978,geology_interface,False,1721,1841
6,2,588,1267,,1868.1818181818235,boundary,False,2151,
7,2,589,1222,,1897.5,boundary,False,2151,
8,2,1465,1222,1267,1372.640132699274,internal,False,2151,2151
9,3,597,894,,1897.5,boundary,False,1721,
10,3,598,899,,1868.1818181818235,boundary,False,1721,
11,3,1398,894,899,1963.4271823617696,internal,False,1721,1721
12,4,5,333,2506,106.06601717798213,internal,True,1841,1841
13,4,162,476,2500,75.0,internal,True,1841,1841
14,4,988,79,333,191.21323175972944,internal,False,1841,1841
15,4,1142,79,476,147.7240874000162,internal,False,1841,1841
16,4,1478,2500,2506,205.3198605196206,internal,False,1841,1841
17,5,6,2089,2518,106.06601717798213,internal,True,1841,1841
18,5,988,333,2089,118.58541225631423,internal,False,1841,1841
19,5,1478,2506,2518,146.17084936425266,internal,False,1841,1841
20,6,7,1965,2558,75.0,internal,True,1841,1841
21,6,988,1965,2089,118.58541225631423,internal,False,1841,1841
22,6,1478,2518,2536,151.9065149489568,internal,False,1841,1841
23,6,1488,2536,2561,70.85128335248304,internal,False,1841,1841
24,6,1489,2558,2561,51.9210888113104,internal,False,1841,1841
25,7,8,1001,2637,75.0,internal,True,1841,1841
26,7,225,2559,2638,75.0,internal,True,1841,1841
27,7,988,1001,1965,118.58541225631423,internal,False,1841,1841
28,7,1489,2558,2559,52.67999686697106,internal,False,1841,1841
29,7,1506,2637,2638,59.79742294985864,internal,False,1841,1841
30,8,9,1244,2608,75.0,internal,True,1841,1841
31,8,988,1001,2215,159.0990257669732,internal,False,1841,1841
32,8,1190,1244,2215,157.16297382422118,internal,False,1841,1841
33,8,1494,2608,2633,118.58541225631423,internal,False,1841,1841
34,8,1506,2633,2637,53.46267203989632,internal,False,1841,1841
35,9,10,544,2612,106.06601717798213,internal,True,1841,1841
36,9,1190,1244,1620,149.33523562968895,internal,False,1841,1841
37,9,1262,544,1620,180.88121154411562,internal,False,1841,1841
38,9,1494,2608,2612,118.58541225631423,internal,False,1841,1841
39,10,11,523,2577,106.06601717798213,internal,True,1841,1841
40,10,989,523,1538,189.9859022461187,internal,False,1841,1841
41,10,1262,544,1538,180.885546424041,internal,False,1841,1841
42,10,1494,2577,2612,118.58541225631423,internal,False,1841,1841
43,11,12,2090,2586,106.06601717798213,internal,True,1841,1841
44,11,989,523,2090,138.86713878909177,internal,False,1841,1841
