edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,74,358,,1840.7937947316095,boundary,False,2201,
1,0,85,20,,1769.0178907192894,boundary,False,2201,
2,0,155,20,358,1193.48746507835,internal,False,2201,2201
3,1,76,10,,1823.6467867651954,boundary,False,2211,
4,1,77,115,,1556.25,boundary,False,2211,
5,1,142,10,115,1898.076174992044,internal,False,2211,2211
6,2,79,370,,1556.25,boundary,False,1341,
7,2,80,71,,1612.5,boundary,False,2201,
8,2,112,71,370,1302.3195729392344,geology_interface,False,2201,1341
9,3,82,27,,1612.5,boundary,False,1341,
10,3,83,13,,1768.9552036685054,boundary,False,1341,
11,3,146,13,27,1938.123055890632,internal,False,1341,1341
12,4,5,359,396,47.6336629541478,internal,True,1341,1341
13,4,11,371,386,58.43235422383433,internal,True,2201,2201
14,4,87,371,394,192.83900913377025,geology_interface,False,2201,1341
15,4,89,359,383,226.43209605165532,geology_interface,False,1341,2201
16,4,207,383,386,121.63168602963113,internal,False,2201,2201
17,4,208,394,396,134.62211863292407,internal,False,1341,1341
18,5,6,117,395,75.0,internal,True,1341,1341
19,5,89,128,359,219.24424937266465,internal,False,1341,1341
20,5,132,117,128,158.6172452436638,internal,False,1341,1341
21,5,208,395,396,112.6443682990486,internal,False,1341,1341
22,6,7,135,393,106.06601717798213,internal,True,1341,1341
23,6,132,117,135,157.49517375312212,internal,False,1341,1341
24,6,208,393,395,58.08102012484436,internal,False,1341,1341
25,7,8,34,399,75.0,internal,True,1341,1341
26,7,132,135,248,135.26317385527264,internal,False,1341,1341
27,7,134,34,248,169.70856618758364,internal,False,1341,1341
28,7,208,393,399,137.2042636268703,internal,False,1341,1341
29,8,9,65,398,18.22945956978947,internal,True,1341,1341
30,8,86,392,398,222.01659542577985,internal,False,1341,1341
31,8,134,34,65,165.01973735792734,internal,False,1341,1341
32,8,208,392,399,178.91243988790325,internal,False,1341,1341
33,9,86,80,398,224.63163566509812,geology_interface,False,2201,1341
34,9,134,65,171,168.96614606114008,geology_interface,False,1341,2201
35,9,169,80,137,241.75570790834962,internal,False,2201,2201
36,9,187,137,171,292.99982302143786,internal,False,2201,2201
37,10,86,11,391,224.63163566495615,geology_interface,False,2201,1341
38,10,87,221,391,192.83900913366972,geology_interface,False,2201,1341
39,10,111,11,103,412.01959708523685,internal,False,2201,2201
40,10,117,4,19,600.6645018621825,internal,False,2201,2201
41,10,123,4,63,358.0483851780274,internal,False,2201,2201
42,10,174,19,103,488.7511816131761,internal,False,2201,2201
43,10,182,63,221,223.78566568655555,internal,False,2201,2201
44,11,12,284,385,75.0,internal,True,2201,2201
45,11,87,184,371,186.77292410921953,internal,False,2201,2201
46,11,121,184,284,114.29198254930363,internal,False,2201,2201
47,11,207,385,386,116.52297493315113,internal,False,2201,2201
48,12,13,285,390,106.06601717798213,internal,True,2201,2201
49,12,88,384,390,193.13932775448467,internal,False,2201,2201
50,12,121,284,285,110.22371242426178,internal,False,2201,2201
51,12,207,384,385,94.86882195472263,internal,False,2201,2201
52,13,14,152,388,89.08284757664546,geology_interface,True,2201,1341
53,13,88,388,390,227.73290456022278,geology_interface,False,1341,2201
54,13,121,152,285,110.73785280958307,internal,False,2201,2201
55,14,88,35,388,285.4381222359573,internal,False,1341,1341
56,14,121,129,152,172.4607304222372,internal,False,2201,2201
57,14,123,144,153,358.0483851780169,geology_interface,False,2201,1341
58,14,162,35,58,341.04342990091095,internal,False,1341,1341
59,14,182,129,144,253.9047095430392,internal,False,2201,2201
60,14,201,58,153,318.07258694544623,internal,False,1341,1341
61,15,88,145,389,285.43812223611565,geology_interface,False,1341,2201
62,15,89,176,389,226.43209605108487,geology_interface,False,1341,2201
63,15,157,12,45,495.7769522362764,internal,False,1341,1341
64,15,194,5,45,416.7815338733773,internal,False,1341,1341
65,15,195,12,145,286.56039427876226,internal,False,1341,1341
66,15,199,5,176,258.4411012096052,internal,False,1341,1341
67,16,17,50,294,75.0,internal,True,1341,1341
68,16,124,113,294,155.07981619683662,internal,False,1341,1341
69,16,151,50,131,228.10359488618323,internal,False,1341,1341
70,16,172,113,126,322.81438223156994,internal,False,1341,1341
71,16,173,126,131,333.6751199398353,internal,False,1341,1341
72,17,18,267,268,106.06601717798213,internal,True,1341,1341
73,17,124,267,294,158.11686255472551,internal,False,1341,1341
74,17,125,228,268,154.47840179050016,internal,False,1341,1341
75,17,151,50,228,228.10359488618323,internal,False,1341,1341
76,18,19,160,295,75.0,internal,True,1341,1341
77,18,124,147,267,141.5610512687321,internal,False,1341,1341
78,18,125,268,295,139.50428653174407,internal,False,1341,1341
79,18,126,147,160,138.68089206295272,internal,False,1341,1341
80,19,20,161,296,75.0,internal,True,1341,1341
81,19,125,161,295,118.80788765794466,internal,False,1341,1341
82,19,126,160,296,108.36498034646844,internal,False,1341,1341
83,20,21,91,269,106.06601717798213,internal,True,1341,1341
84,20,105,91,174,176.40193923080574,internal,False,1341,1341
85,20,125,161,174,141.48915993373717,internal,False,1341,1341
86,20,126,269,296,124.51324470755968,internal,False,1341,1341
87,21,22,51,98,75.0,internal,True,1341,1341
88,21,105,91,98,184.30401754973178,internal,False,1341,1341
89,21,126,229,269,141.3918626481505,internal,False,1341,1341
90,21,152,51,229,179.63627459470814,internal,False,1341,1341
91,22,23,8,99,75.0,internal,True,1341,1341
92,22,105,98,99,168.5536642208139,internal,False,1341,1341
