cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,54,95,55,,152528.71182802445,6858825.975352481,99375.30810546875,66.02562926142353,68.24354228871802,16.025629261423532,18.24354228871803,32,1341,1.0000000000000003e-05,
1,triangle,149,194,190,,155488.36658148794,6861701.227007035,186983.2158203125,13.600830633799003,15.094279321512104,-36.399169366200994,-34.905720678487896,32,1341,1e-05,
2,triangle,48,148,49,,151126.507550529,6859989.431397448,131158.57275390625,63.20045123212989,63.92784534976706,13.20045123212989,13.927845349767054,32,1341,1e-05,
3,triangle,92,177,171,,152316.05358588597,6859546.895279612,85108.84912109375,64.234306696733,65.13304606496622,14.234306696732997,15.133046064966232,32,1341,1e-05,
4,triangle,10,123,117,,153799.4964214886,6861795.532068864,90253.37573242188,13.10648445863294,12.772746933034009,-36.89351554136706,-37.22725306696599,108,2201,1e-05,
5,triangle,15,199,194,,154920.9956553312,6861621.510810397,48517.703857421875,11.734385762881315,13.007497535081137,-38.26561423711868,-36.992502464918864,32,1341,1e-05,
6,triangle,55,164,54,,152434.03181908568,6858536.267021705,100280.30908203125,68.50138935016486,66.97926600557624,18.50138935016485,16.979266005576232,108,2201,1e-05,
7,triangle,29,163,135,,153418.0104514153,6860186.402297229,12601.017333984375,51.17676970443688,51.755804074003066,1.1767697044368783,1.7558040740030616,32,1341,1e-05,
8,triangle,22,152,23,,153021.8363170243,6859752.5515606785,5980.914306640625,56.177478663599906,55.64705237663491,6.17747866359991,5.647052376634909,32,1341,1e-05,
9,triangle,58,164,57,,152558.79961756288,6857990.490368658,30170.3251953125,67.19773281708125,66.36044886244578,17.19773281708125,16.360448862445768,108,2201,1e-05,
10,triangle,1,142,76,,150749.50671993848,6862800.731992256,1332192.3598632812,,29.327122051699,-10049.0,-3363.4485852988673,107,2211,1e-05,
11,triangle,10,111,86,,154144.5478886522,6862061.405499723,44523.7392578125,13.138034779388153,10.698463047669469,-36.86196522061185,-39.30153695233053,108,2201,1e-05,
12,triangle,157,195,15,,154846.31206005663,6861268.620766327,61622.3349609375,14.138632380874713,14.674070993792698,-35.86136761912529,-35.325929006207296,32,1341,1e-05,
13,triangle,83,146,3,,155385.18850039315,6857755.627158883,1043136.5,71.60633210706995,66.61292462289181,21.606332107069953,16.612924622891814,32,1341,1e-05,
14,triangle,66,109,65,,154348.76295349977,6862820.198869489,76572.27490234375,13.043264994103893,12.276189675880763,-36.95673500589611,-37.72381032411924,108,2201,1.443214285714286e-05,
15,triangle,65,111,64,,154019.66317324675,6862588.756104633,72545.71826171875,12.715598135132407,10.439468358691526,-37.28440186486759,-39.56053164130848,108,2201,1.221607142857143e-05,
