edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,742,998,,2010.0,boundary,False,2101,
1,0,783,1008,,1950.0,boundary,False,2101,
2,0,1807,998,1008,1941.1626104456986,internal,False,2101,2101
3,1,755,1349,,2010.0,boundary,False,2121,
4,1,756,1390,,1950.0,boundary,False,2121,
5,1,1881,1349,1390,1751.8263147503299,internal,False,2121,2121
6,2,762,25,,1950.0,boundary,False,2121,
7,2,763,43,,2010.0,boundary,False,2121,
8,2,1449,25,43,2600.893977860167,internal,False,2121,2121
9,3,776,83,,2010.0,boundary,False,2061,
10,3,777,61,,1950.0,boundary,False,2061,
11,3,1550,61,83,2607.895269888988,internal,False,2061,2061
12,4,5,84,3478,106.06601717798213,internal,True,2101,2101
13,4,30,1248,3482,75.0,internal,True,2101,2101
14,4,952,1527,1546,298.3173053353752,internal,False,2101,2101
15,4,1133,1248,1527,159.0990257669732,internal,False,2101,2101
16,4,1447,1546,2062,254.62527564479083,internal,False,2101,2101
17,4,1768,84,2062,195.04192235461585,internal,False,2101,2101
18,4,1941,3478,3482,96.91284671402636,internal,False,2101,2101
19,5,6,3376,3483,75.0,internal,True,2101,2101
20,5,1768,84,3295,120.73493994593503,internal,False,2101,2101
21,5,1912,3295,3376,55.7717412993865,internal,False,2101,2101
22,5,1941,3478,3483,131.96289105369033,internal,False,2101,2101
23,6,7,3377,3495,75.0,internal,True,2101,2101
24,6,784,3495,3496,214.8298867416068,internal,False,2101,2101
25,6,785,3471,3496,192.67913567722667,internal,False,2101,2101
26,6,1912,3376,3377,66.31460236038957,internal,False,2101,2101
27,6,1941,3471,3483,150.07862032630283,internal,False,2101,2101
28,7,8,355,3497,106.06601717798213,internal,True,2101,2101
29,7,784,3495,3497,175.61677635675045,internal,False,2101,2101
30,7,1292,355,2134,195.67823262233236,internal,False,2101,2101
31,7,1768,2134,3296,116.67261877455685,internal,False,2101,2101
32,7,1912,3296,3377,53.56660050464744,internal,False,2101,2101
33,8,9,2789,3465,106.06601717798213,internal,True,2101,2101
34,8,784,3465,3497,88.92886446937422,internal,False,2101,2101
35,8,1292,355,2789,127.12348734156126,internal,False,2101,2101
36,9,10,2580,3489,75.0,internal,True,2101,2101
37,9,12,3489,3490,194.246034702247,internal,False,2101,2101
38,9,784,3465,3490,86.46059063924879,internal,False,2101,2101
39,9,1292,2580,2789,128.57212507211875,internal,False,2101,2101
40,10,11,1063,3491,75.0,internal,True,2101,2101
41,10,12,3489,3491,121.84517284644889,internal,False,2101,2101
42,10,1292,1063,2580,125.01414529715996,internal,False,2101,2101
43,11,12,54,3491,56.665424152788965,internal,True,2101,2101
44,11,1292,391,1063,161.1715908688572,internal,False,2101,2101
45,11,1393,54,391,286.95551917995755,internal,False,2101,2101
46,12,784,5,3490,276.79359648096874,geology_interface,False,1421,2101
47,12,1393,54,433,291.0518497596508,internal,False,2101,2101
48,12,1440,5,898,302.40634121315156,internal,False,1421,1421
49,12,1487,433,825,462.565328896819,geology_interface,False,2101,1421
50,12,1776,825,898,369.82589986927564,internal,False,1421,1421
51,13,14,585,3492,289.9361134389108,geology_interface,False,1421,2101
52,13,15,3492,3493,244.16037901490463,internal,False,2101,2101
53,13,17,3475,3493,157.83066433840162,internal,False,2101,2101
54,13,787,400,3466,276.79359648096874,geology_interface,False,1421,2101
55,13,1498,400,864,372.4798707382168,internal,False,1421,1421
56,13,1856,585,864,186.64950895311247,internal,False,1421,1421
57,13,1942,3475,3481,189.43802465603275,internal,False,2101,2101
58,13,1945,3466,3481,254.68823185802046,internal,False,2101,2101
59,14,15,3294,3492,46.83675835348549,internal,True,2101,2101
60,14,31,2278,3498,28.163241646514507,internal,True,1421,1421
61,14,33,2510,3498,131.12136613865772,internal,False,1421,1421
62,14,1455,2510,3294,101.16618922831368,geology_interface,False,1421,2101
63,14,1819,2278,2962,96.17700294409244,internal,False,1421,1421
64,14,1856,585,2962,186.64950895295974,internal,False,1421,1421
65,15,16,2866,3494,106.06601717798213,internal,True,2101,2101
66,15,17,3493,3494,167.70509831248424,internal,False,2101,2101
67,15,1455,2866,3294,101.16618922829348,internal,False,2101,2101
68,16,17,3378,3494,75.0,internal,True,2101,2101
69,16,1455,2866,3190,101.16618922850924,internal,False,2101,2101
70,16,1913,3190,3378,64.10106061004936,internal,False,2101,2101
71,17,18,3379,3484,75.0,internal,True,2101,2101
72,17,1913,3378,3379,87.46567200849589,internal,False,2101,2101
73,17,1942,3475,3484,127.38552333572358,internal,False,2101,2101
74,18,19,1499,3479,106.06601717798213,internal,True,2101,2101
75,18,1741,1499,2884,150.71580715812138,internal,False,2101,2101
76,18,1913,2884,3379,62.35847438805911,internal,False,2101,2101
77,18,1942,3479,3484,115.82610302649172,internal,False,2101,2101
78,19,20,494,3485,75.0,internal,True,2101,2101
79,19,1584,494,2110,163.8324318170906,internal,False,2101,2101
80,19,1741,1499,2110,147.01503770385017,internal,False,2101,2101
81,19,1942,3479,3485,101.65984458857969,internal,False,2101,2101
82,20,21,827,3468,75.0,internal,True,2101,2101
83,20,1584,494,2449,155.68946295128475,internal,False,2101,2101
84,20,1821,827,2449,167.32645476170018,internal,False,2101,2101
85,20,1942,3468,3485,100.32520757246195,internal,False,2101,2101
86,21,22,1860,3472,75.0,internal,True,2101,2101
87,21,1821,827,1860,123.11659347508586,internal,False,2101,2101
88,21,1942,3468,3488,145.07091557972942,internal,False,2101,2101
89,21,1945,3472,3488,126.09268852270526,internal,False,2101,2101
90,22,23,828,3462,75.0,internal,True,2101,2101
91,22,1821,828,1860,116.47853327845357,internal,False,2101,2101
92,22,1945,3462,3472,115.60555587901301,internal,False,2101,2101
93,23,24,424,3459,75.0,internal,True,2101,2101
94,23,1604,424,1933,162.4831273813522,internal,False,2101,2101
95,23,1821,828,1933,152.4034180735133,internal,False,2101,2101
96,23,1944,3459,3474,161.93992177074853,internal,False,2101,2101
97,23,1945,3462,3474,148.59314587593613,internal,False,2101,2101
98,24,25,1153,3464,75.0,internal,True,2101,2101
99,24,1604,424,1153,136.45089097219756,internal,False,2101,2101
100,24,1944,3459,3464,120.31120514439914,internal,False,2101,2101
101,25,26,774,3460,75.0,internal,True,2101,2101
102,25,1604,1153,2896,148.6167036728657,internal,False,2101,2101
103,25,1656,774,2896,185.6295667075891,internal,False,2101,2101
104,25,1944,3460,3464,118.21604757172028,internal,False,2101,2101
